#    [ 2631 :  3 :   5 ]    26 -  56
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  3.530349e-06
  1.500000e+06  9.225490e-06
  2.000000e+06  1.882415e-05
  2.500000e+06  3.347454e-05
  3.000000e+06  5.453547e-05
  3.500000e+06  8.364687e-05
  4.000000e+06  1.228256e-04
  4.500000e+06  1.746024e-04
  5.000000e+06  2.422224e-04
  5.500000e+06  3.299368e-04
  6.000000e+06  4.434085e-04
  6.500000e+06  5.902685e-04
  7.000000e+06  7.808712e-04
  7.500000e+06  1.029274e-03
  8.000000e+06  1.354271e-03
  8.500000e+06  1.779566e-03
  9.000000e+06  2.330084e-03
  9.500000e+06  3.018101e-03
  1.000000e+07  3.816901e-03
  1.050000e+07  4.655429e-03
  1.100000e+07  5.496728e-03
  1.150000e+07  6.433327e-03
  1.200000e+07  7.652743e-03
  1.250000e+07  9.358417e-03
  1.300000e+07  1.176868e-02
  1.350000e+07  1.516530e-02
  1.400000e+07  1.994601e-02
  1.450000e+07  2.665622e-02
  1.500000e+07  3.593314e-02
  1.550000e+07  4.816469e-02
  1.600000e+07  6.253760e-02
  1.650000e+07  7.576340e-02
  1.700000e+07  8.300530e-02
  1.750000e+07  8.263931e-02
  1.800000e+07  7.836441e-02
  1.850000e+07  7.495352e-02
  1.900000e+07  7.409510e-02
  1.950000e+07  7.303162e-02
  2.000000e+07  6.735479e-02
  2.100000e+07  4.656021e-02
  2.200000e+07  3.089084e-02
  2.300000e+07  2.197870e-02
  2.400000e+07  1.671949e-02
  2.500000e+07  1.337440e-02
  2.600000e+07  1.110759e-02
  2.700000e+07  9.495399e-03
  2.800000e+07  8.306335e-03
  2.900000e+07  7.404984e-03
  3.000000e+07  6.707459e-03
  3.200000e+07  5.723383e-03
  3.400000e+07  5.092476e-03
  3.600000e+07  4.680620e-03
  3.800000e+07  4.411536e-03
  4.000000e+07  4.238362e-03
  4.200000e+07  4.130659e-03
  4.400000e+07  4.067862e-03
  4.600000e+07  4.035696e-03
  4.800000e+07  4.024073e-03
  5.000000e+07  4.025785e-03
  5.200000e+07  4.035642e-03
  5.400000e+07  4.049904e-03
  5.600000e+07  4.065873e-03
  5.800000e+07  4.081614e-03
  6.000000e+07  4.095756e-03
  6.200000e+07  4.107339e-03
  6.400000e+07  4.115713e-03
  6.600000e+07  4.120458e-03
  6.800000e+07  4.121324e-03
  7.000000e+07  4.118189e-03
  7.200000e+07  4.111028e-03
  7.400000e+07  4.099888e-03
  7.600000e+07  4.084868e-03
  7.800000e+07  4.066107e-03
  8.000000e+07  4.043773e-03
  8.500000e+07  3.973578e-03
  9.000000e+07  3.885532e-03
  9.500000e+07  3.783120e-03
  1.000000e+08  3.669841e-03
  1.100000e+08  3.424210e-03
  1.200000e+08  3.174257e-03
  1.300000e+08  2.943178e-03
  1.400000e+08  2.751886e-03
  1.500000e+08  2.513606e-03
  1.600000e+08  2.307676e-03
  1.700000e+08  2.128289e-03
  1.800000e+08  1.970907e-03
  1.900000e+08  1.831941e-03
  2.000000e+08  1.708519e-03


