#    [ 6443 :  3 :   5 ]    64 - 158
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
# Energy        CrossSection
  1.000000e+06  2.065395e-05
  1.500000e+06  5.887055e-05
  2.000000e+06  1.284598e-04
  2.500000e+06  2.415424e-04
  3.000000e+06  4.134167e-04
  3.500000e+06  6.639556e-04
  4.000000e+06  1.019579e-03
  4.500000e+06  1.515999e-03
  5.000000e+06  2.201729e-03
  5.500000e+06  3.141440e-03
  6.000000e+06  4.415851e-03
  6.500000e+06  6.112716e-03
  7.000000e+06  8.316830e-03
  7.500000e+06  1.115376e-02
  8.000000e+06  1.493048e-02
  8.500000e+06  2.026663e-02
  9.000000e+06  2.817598e-02
  9.500000e+06  4.029041e-02
  1.000000e+07  5.937783e-02
  1.050000e+07  9.014207e-02
  1.100000e+07  1.394213e-01
  1.150000e+07  2.103483e-01
  1.200000e+07  2.796529e-01
  1.250000e+07  2.971566e-01
  1.300000e+07  2.676484e-01
  1.350000e+07  2.400025e-01
  1.400000e+07  2.364123e-01
  1.450000e+07  2.536016e-01
  1.500000e+07  2.712133e-01
  1.550000e+07  2.636893e-01
  1.600000e+07  2.291015e-01
  1.650000e+07  1.863574e-01
  1.700000e+07  1.489696e-01
  1.750000e+07  1.201191e-01
  1.800000e+07  9.863345e-02
  1.850000e+07  8.261560e-02
  1.900000e+07  7.049554e-02
  1.950000e+07  6.114863e-02
  2.000000e+07  5.379994e-02
  2.100000e+07  4.288034e-02
  2.200000e+07  3.541219e-02
  2.300000e+07  3.005177e-02
  2.400000e+07  2.605906e-02
  2.500000e+07  2.299976e-02
  2.600000e+07  2.060462e-02
  2.700000e+07  1.869875e-02
  2.800000e+07  1.716384e-02
  2.900000e+07  1.591695e-02
  3.000000e+07  1.489811e-02
  3.200000e+07  1.337681e-02
  3.400000e+07  1.235289e-02
  3.600000e+07  1.167218e-02
  3.800000e+07  1.123235e-02
  4.000000e+07  1.096253e-02
  4.200000e+07  1.081229e-02
  4.400000e+07  1.074517e-02
  4.600000e+07  1.073456e-02
  4.800000e+07  1.076093e-02
  5.000000e+07  1.080999e-02
  5.200000e+07  1.087126e-02
  5.400000e+07  1.093710e-02
  5.600000e+07  1.100201e-02
  5.800000e+07  1.106202e-02
  6.000000e+07  1.111439e-02
  6.200000e+07  1.115721e-02
  6.400000e+07  1.118926e-02
  6.600000e+07  1.120981e-02
  6.800000e+07  1.121850e-02
  7.000000e+07  1.121524e-02
  7.200000e+07  1.120016e-02
  7.400000e+07  1.117353e-02
  7.600000e+07  1.113575e-02
  7.800000e+07  1.108730e-02
  8.000000e+07  1.102869e-02
  8.500000e+07  1.084167e-02
  9.000000e+07  1.060454e-02
  9.500000e+07  1.032726e-02
  1.000000e+08  1.001966e-02
  1.100000e+08  9.351123e-03
  1.200000e+08  8.669793e-03
  1.300000e+08  8.039476e-03
  1.400000e+08  7.517558e-03
  1.500000e+08  6.866948e-03
  1.600000e+08  6.304607e-03
  1.700000e+08  5.814704e-03
  1.800000e+08  5.384866e-03
  1.900000e+08  5.005303e-03
  2.000000e+08  4.668179e-03


