#    [ 5649 :  3 :   5 ]    56 - 138
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  0.000000e+00
  1.500000e+06  0.000000e+00
  2.000000e+06  3.318730e-06
  2.500000e+06  2.860820e-05
  3.000000e+06  1.034020e-04
  3.500000e+06  2.763750e-04
  4.000000e+06  6.165750e-04
  4.500000e+06  1.265550e-03
  5.000000e+06  2.326870e-03
  5.500000e+06  3.787790e-03
  6.000000e+06  5.630070e-03
  6.500000e+06  7.857410e-03
  7.000000e+06  1.045950e-02
  7.500000e+06  1.336130e-02
  8.000000e+06  1.648590e-02
  8.500000e+06  1.994630e-02
  9.000000e+06  2.511990e-02
  9.500000e+06  3.034860e-02
  1.000000e+07  3.713400e-02
  1.050000e+07  4.606030e-02
  1.100000e+07  5.782570e-02
  1.150000e+07  7.341340e-02
  1.200000e+07  9.413570e-02
  1.250000e+07  1.215920e-01
  1.300000e+07  1.573110e-01
  1.350000e+07  2.016120e-01
  1.400000e+07  2.511660e-01
  1.450000e+07  2.961970e-01
  1.500000e+07  3.219950e-01
  1.550000e+07  3.188020e-01
  1.600000e+07  2.906600e-01
  1.650000e+07  2.505630e-01
  1.700000e+07  2.098520e-01
  1.750000e+07  1.741580e-01
  1.800000e+07  1.449060e-01
  1.850000e+07  1.215970e-01
  1.900000e+07  1.031730e-01
  1.950000e+07  8.857780e-02
  2.000000e+07  7.693330e-02
  2.100000e+07  5.970930e-02
  2.200000e+07  4.805690e-02
  2.300000e+07  3.987380e-02
  2.400000e+07  3.393900e-02
  2.500000e+07  2.951690e-02
  2.600000e+07  2.614710e-02
  2.700000e+07  2.353050e-02
  2.800000e+07  2.146660e-02
  2.900000e+07  1.981710e-02
  3.000000e+07  1.848400e-02
  3.200000e+07  1.650170e-02
  3.400000e+07  1.514350e-02
  3.600000e+07  1.419160e-02
  3.800000e+07  1.351260e-02
  4.000000e+07  1.302150e-02
  4.200000e+07  1.266180e-02
  4.400000e+07  1.239500e-02
  4.600000e+07  1.219420e-02
  4.800000e+07  1.204010e-02
  5.000000e+07  1.191890e-02
  5.200000e+07  1.182040e-02
  5.400000e+07  1.173720e-02
  5.600000e+07  1.166350e-02
  5.800000e+07  1.159530e-02
  6.000000e+07  1.152930e-02
  6.200000e+07  1.146330e-02
  6.400000e+07  1.139560e-02
  6.600000e+07  1.132490e-02
  6.800000e+07  1.125020e-02
  7.000000e+07  1.117110e-02
  7.200000e+07  1.108710e-02
  7.400000e+07  1.099810e-02
  7.600000e+07  1.090390e-02
  7.800000e+07  1.080450e-02
  8.000000e+07  1.070020e-02
  8.500000e+07  1.041880e-02
  9.000000e+07  1.011160e-02
  9.500000e+07  9.783991e-03
  1.000000e+08  9.441941e-03
  1.100000e+08  8.739331e-03
  1.200000e+08  8.053420e-03
  1.300000e+08  7.431981e-03
  1.400000e+08  6.919780e-03
  1.500000e+08  6.305930e-03
  1.600000e+08  5.777440e-03
  1.700000e+08  5.318600e-03
  1.800000e+08  4.917250e-03
  1.900000e+08  4.563790e-03
  2.000000e+08  4.250610e-03


