#    [ 9443 :  3 :   5 ]    94 - 241
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            90  lin-lin  interpolation
  1.000000e+06  8.434209e-05
  1.500000e+06  2.472177e-04
  2.000000e+06  5.486775e-04
  2.500000e+06  1.034345e-03
  3.000000e+06  1.751729e-03
  3.500000e+06  2.768383e-03
  4.000000e+06  4.195821e-03
  4.500000e+06  6.204036e-03
  5.000000e+06  8.980156e-03
  5.250000e+06  1.041738e-02
  5.500000e+06  1.251642e-02
  5.750000e+06  1.304175e-02
  6.000000e+06  1.124878e-02
  6.500000e+06  1.243384e-02
  7.000000e+06  1.442052e-02
  7.500000e+06  1.630974e-02
  8.000000e+06  2.089525e-02
  8.500000e+06  2.956397e-02
  9.000000e+06  4.427436e-02
  9.500000e+06  6.841912e-02
  1.000000e+07  1.069455e-01
  1.050000e+07  1.639609e-01
  1.100000e+07  2.339683e-01
  1.150000e+07  2.775176e-01
  1.200000e+07  2.174784e-01
  1.250000e+07  1.661513e-01
  1.300000e+07  1.601040e-01
  1.350000e+07  1.752668e-01
  1.400000e+07  1.982086e-01
  1.450000e+07  2.093755e-01
  1.500000e+07  2.025518e-01
  1.550000e+07  1.832751e-01
  1.600000e+07  1.609281e-01
  1.650000e+07  1.402694e-01
  1.700000e+07  1.225597e-01
  1.750000e+07  1.079350e-01
  1.800000e+07  9.499067e-02
  1.850000e+07  8.292727e-02
  1.900000e+07  7.087302e-02
  1.950000e+07  5.925524e-02
  2.000000e+07  4.919110e-02
  2.100000e+07  3.474397e-02
  2.200000e+07  2.786936e-02
  2.300000e+07  2.530433e-02
  2.400000e+07  2.312248e-02
  2.500000e+07  1.926434e-02
  2.600000e+07  1.440379e-02
  2.700000e+07  1.067485e-02
  2.800000e+07  8.841530e-03
  2.900000e+07  8.444860e-03
  3.000000e+07  8.671430e-03
  3.200000e+07  9.699000e-03
  3.400000e+07  8.292010e-03
  3.600000e+07  6.524550e-03
  3.800000e+07  5.758680e-03
  4.000000e+07  5.265370e-03
  4.200000e+07  4.725760e-03
  4.400000e+07  4.174380e-03
  4.600000e+07  3.811200e-03
  4.800000e+07  3.665370e-03
  5.000000e+07  3.610190e-03
  5.200000e+07  3.558980e-03
  5.400000e+07  3.538460e-03
  5.600000e+07  3.531270e-03
  5.800000e+07  3.489270e-03
  6.000000e+07  3.437510e-03
  6.200000e+07  3.402630e-03
  6.400000e+07  3.354360e-03
  6.600000e+07  3.308650e-03
  6.800000e+07  3.247000e-03
  7.000000e+07  3.193230e-03
  7.200000e+07  3.131130e-03
  7.400000e+07  3.069010e-03
  7.600000e+07  3.008070e-03
  7.800000e+07  2.920060e-03
  8.000000e+07  2.858610e-03
  8.500000e+07  2.657960e-03
  9.000000e+07  2.497480e-03
  9.500000e+07  2.335990e-03
  1.000000e+08  2.181380e-03
  1.100000e+08  1.827140e-03
  1.200000e+08  1.585520e-03
  1.300000e+08  1.353690e-03
  1.400000e+08  1.181920e-03
  1.500000e+08  9.960980e-04
  1.600000e+08  8.427980e-04
  1.700000e+08  7.250340e-04
  1.800000e+08  6.456450e-04
  1.900000e+08  5.680290e-04
  2.000000e+08  5.027890e-04


