#    [ 6240 :  3 :   5 ]    62 - 149
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  2.659185e-05
  1.500000e+06  7.669904e-05
  2.000000e+06  1.685399e-04
  2.500000e+06  3.181814e-04
  3.000000e+06  5.456567e-04
  3.500000e+06  8.766923e-04
  4.000000e+06  1.345149e-03
  4.500000e+06  1.996446e-03
  5.000000e+06  2.892067e-03
  5.500000e+06  4.114339e-03
  6.000000e+06  5.767862e-03
  6.500000e+06  7.969653e-03
  7.000000e+06  1.082770e-02
  7.500000e+06  1.446083e-02
  8.000000e+06  1.914331e-02
  8.500000e+06  2.545611e-02
  9.000000e+06  3.420821e-02
  9.500000e+06  4.611194e-02
  1.000000e+07  6.118814e-02
  1.050000e+07  7.839449e-02
  1.100000e+07  9.712191e-02
  1.150000e+07  1.195655e-01
  1.200000e+07  1.496049e-01
  1.250000e+07  1.883594e-01
  1.300000e+07  2.295649e-01
  1.350000e+07  2.625257e-01
  1.400000e+07  2.851237e-01
  1.450000e+07  3.030211e-01
  1.500000e+07  3.158397e-01
  1.550000e+07  3.162340e-01
  1.600000e+07  2.998787e-01
  1.650000e+07  2.706944e-01
  1.700000e+07  2.365286e-01
  1.750000e+07  2.035169e-01
  1.800000e+07  1.745584e-01
  1.850000e+07  1.503120e-01
  1.900000e+07  1.304014e-01
  1.950000e+07  1.141291e-01
  2.000000e+07  1.007913e-01
  2.100000e+07  8.038493e-02
  2.200000e+07  6.596367e-02
  2.300000e+07  5.540270e-02
  2.400000e+07  4.741892e-02
  2.500000e+07  4.121836e-02
  2.600000e+07  3.629372e-02
  2.700000e+07  3.231013e-02
  2.800000e+07  2.903968e-02
  2.900000e+07  2.632273e-02
  3.000000e+07  2.404446e-02
  3.200000e+07  2.048614e-02
  3.400000e+07  1.790169e-02
  3.600000e+07  1.600658e-02
  3.800000e+07  1.461287e-02
  4.000000e+07  1.358941e-02
  4.200000e+07  1.284123e-02
  4.400000e+07  1.229792e-02
  4.600000e+07  1.190667e-02
  4.800000e+07  1.162762e-02
  5.000000e+07  1.143059e-02
  5.200000e+07  1.129273e-02
  5.400000e+07  1.119676e-02
  5.600000e+07  1.112964e-02
  5.800000e+07  1.108150e-02
  6.000000e+07  1.104496e-02
  6.200000e+07  1.101449e-02
  6.400000e+07  1.098598e-02
  6.600000e+07  1.095641e-02
  6.800000e+07  1.092358e-02
  7.000000e+07  1.088596e-02
  7.200000e+07  1.084249e-02
  7.400000e+07  1.079247e-02
  7.600000e+07  1.073554e-02
  7.800000e+07  1.067150e-02
  8.000000e+07  1.060038e-02
  8.500000e+07  1.039271e-02
  9.000000e+07  1.014630e-02
  9.500000e+07  9.867676e-03
  1.000000e+08  9.564296e-03
  1.100000e+08  8.914510e-03
  1.200000e+08  8.258531e-03
  1.300000e+08  7.654276e-03
  1.400000e+08  7.154912e-03
  1.500000e+08  6.534276e-03
  1.600000e+08  5.998232e-03
  1.700000e+08  5.531484e-03
  1.800000e+08  5.122124e-03
  1.900000e+08  4.760751e-03
  2.000000e+08  4.439856e-03


