#    [ 5237 :  3 :   5 ]    52 - 124
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
  1.000000e+06  2.446157e-05
  1.500000e+06  6.994585e-05
  2.000000e+06  1.527793e-04
  2.500000e+06  2.871239e-04
  3.000000e+06  4.906192e-04
  3.500000e+06  7.859300e-04
  4.000000e+06  1.203002e-03
  4.500000e+06  1.782416e-03
  5.000000e+06  2.580372e-03
  5.500000e+06  3.675786e-03
  6.000000e+06  5.179138e-03
  6.500000e+06  7.239577e-03
  7.000000e+06  1.004103e-02
  7.500000e+06  1.378178e-02
  8.000000e+06  1.866339e-02
  8.500000e+06  2.481327e-02
  9.000000e+06  3.170771e-02
  9.500000e+06  3.788780e-02
  1.000000e+07  4.328616e-02
  1.050000e+07  5.009625e-02
  1.100000e+07  6.038869e-02
  1.150000e+07  7.548982e-02
  1.200000e+07  9.651666e-02
  1.250000e+07  1.244976e-01
  1.300000e+07  1.598283e-01
  1.350000e+07  2.008441e-01
  1.400000e+07  2.418857e-01
  1.450000e+07  2.732381e-01
  1.500000e+07  2.858072e-01
  1.550000e+07  2.776761e-01
  1.600000e+07  2.548008e-01
  1.650000e+07  2.255637e-01
  1.700000e+07  1.961494e-01
  1.750000e+07  1.696337e-01
  1.800000e+07  1.469652e-01
  1.850000e+07  1.280436e-01
  1.900000e+07  1.123801e-01
  1.950000e+07  9.941212e-02
  2.000000e+07  8.862638e-02
  2.100000e+07  7.177143e-02
  2.200000e+07  5.954835e-02
  2.300000e+07  5.040026e-02
  2.400000e+07  4.335706e-02
  2.500000e+07  3.780123e-02
  2.600000e+07  3.332881e-02
  2.700000e+07  2.966813e-02
  2.800000e+07  2.663143e-02
  2.900000e+07  2.408559e-02
  3.000000e+07  2.193378e-02
  3.200000e+07  1.854066e-02
  3.400000e+07  1.605115e-02
  3.600000e+07  1.421231e-02
  3.800000e+07  1.285247e-02
  4.000000e+07  1.184897e-02
  4.200000e+07  1.111147e-02
  4.400000e+07  1.057236e-02
  4.600000e+07  1.018068e-02
  4.800000e+07  9.897962e-03
  5.000000e+07  9.695143e-03
  5.200000e+07  9.550292e-03
  5.400000e+07  9.446869e-03
  5.600000e+07  9.372417e-03
  5.800000e+07  9.317565e-03
  6.000000e+07  9.275280e-03
  6.200000e+07  9.240302e-03
  6.400000e+07  9.208717e-03
  6.600000e+07  9.177634e-03
  6.800000e+07  9.144944e-03
  7.000000e+07  9.109138e-03
  7.200000e+07  9.069162e-03
  7.400000e+07  9.024315e-03
  7.600000e+07  8.974165e-03
  7.800000e+07  8.918490e-03
  8.000000e+07  8.857226e-03
  8.500000e+07  8.680237e-03
  9.000000e+07  8.472046e-03
  9.500000e+07  8.237718e-03
  1.000000e+08  7.983247e-03
  1.100000e+08  7.439375e-03
  1.200000e+08  6.891089e-03
  1.300000e+08  6.386358e-03
  1.400000e+08  5.969357e-03
  1.500000e+08  5.451361e-03
  1.600000e+08  5.004016e-03
  1.700000e+08  4.614532e-03
  1.800000e+08  4.272957e-03
  1.900000e+08  3.971438e-03
  2.000000e+08  3.703703e-03


