#    [ 5225 :  3 :   5 ]    52 - 120
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            88  lin-lin  interpolation
# Energy        CrossSection
  1.000000e+06  1.545321e-05
  1.500000e+06  4.416830e-05
  2.000000e+06  9.621970e-05
  2.500000e+06  1.799974e-04
  3.000000e+06  3.055579e-04
  3.500000e+06  4.852726e-04
  4.000000e+06  7.347154e-04
  4.500000e+06  1.073894e-03
  5.000000e+06  1.528927e-03
  5.500000e+06  2.134110e-03
  6.000000e+06  2.933634e-03
  6.500000e+06  3.980352e-03
  7.000000e+06  5.325461e-03
  7.500000e+06  6.995057e-03
  8.000000e+06  8.981454e-03
  8.500000e+06  1.131594e-02
  9.000000e+06  1.417886e-02
  9.500000e+06  1.789169e-02
  1.000000e+07  2.284819e-02
  1.050000e+07  2.951777e-02
  1.100000e+07  3.850270e-02
  1.150000e+07  5.059775e-02
  1.200000e+07  6.683406e-02
  1.250000e+07  8.849256e-02
  1.300000e+07  1.169720e-01
  1.350000e+07  1.531063e-01
  1.400000e+07  1.953818e-01
  1.450000e+07  2.374599e-01
  1.500000e+07  2.680868e-01
  1.550000e+07  2.772594e-01
  1.600000e+07  2.643058e-01
  1.650000e+07  2.373950e-01
  1.700000e+07  2.060334e-01
  1.750000e+07  1.762381e-01
  1.800000e+07  1.504478e-01
  1.850000e+07  1.290476e-01
  1.900000e+07  1.115797e-01
  1.950000e+07  9.736460e-02
  2.000000e+07  8.575144e-02
  2.100000e+07  6.806614e-02
  2.200000e+07  5.562814e-02
  2.300000e+07  4.655893e-02
  2.400000e+07  3.972910e-02
  2.500000e+07  3.444196e-02
  2.600000e+07  3.025384e-02
  2.700000e+07  2.687303e-02
  2.800000e+07  2.410185e-02
  2.900000e+07  2.180249e-02
  3.000000e+07  1.987633e-02
  3.200000e+07  1.687189e-02
  3.400000e+07  1.469396e-02
  3.600000e+07  1.310080e-02
  3.800000e+07  1.193264e-02
  4.000000e+07  1.107777e-02
  4.200000e+07  1.045520e-02
  4.400000e+07  1.000495e-02
  4.600000e+07  9.682118e-03
  4.800000e+07  9.452923e-03
  5.000000e+07  9.291920e-03
  5.200000e+07  9.179929e-03
  5.400000e+07  9.102507e-03
  5.600000e+07  9.048789e-03
  5.800000e+07  9.010617e-03
  6.000000e+07  8.981885e-03
  6.200000e+07  8.958043e-03
  6.400000e+07  8.935722e-03
  6.600000e+07  8.912454e-03
  6.800000e+07  8.886457e-03
  7.000000e+07  8.856473e-03
  7.200000e+07  8.821647e-03
  7.400000e+07  8.781432e-03
  7.600000e+07  8.735518e-03
  7.800000e+07  8.683776e-03
  8.000000e+07  8.626216e-03
  8.500000e+07  8.457831e-03
  9.000000e+07  8.257728e-03
  9.500000e+07  8.031266e-03
  1.000000e+08  7.784563e-03
  1.100000e+08  7.255955e-03
  1.200000e+08  6.722166e-03
  1.300000e+08  6.230403e-03
  1.400000e+08  5.823978e-03
  1.500000e+08  5.318820e-03
  1.600000e+08  4.882504e-03
  1.700000e+08  4.502586e-03
  1.800000e+08  4.169376e-03
  1.900000e+08  3.875224e-03
  2.000000e+08  3.614020e-03


