#    [ 1125 :  3 :   5 ]    11 -  23
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            70  lin-lin  interpolation
# Energy        CrossSection
  8.794100e+06  0.000000e+00
  9.000000e+06  1.710001e-05
  1.000000e+07  4.259585e-04
  1.100000e+07  1.173355e-03
  1.200000e+07  1.805098e-03
  1.300000e+07  2.796546e-03
  1.400000e+07  4.428222e-03
  1.500000e+07  7.124012e-03
  1.600000e+07  1.136296e-02
  1.700000e+07  1.693123e-02
  1.750000e+07  1.958075e-02
  1.800000e+07  2.154496e-02
  1.850000e+07  2.249320e-02
  1.900000e+07  2.241440e-02
  1.950000e+07  2.158221e-02
  2.000000e+07  2.038323e-02
  2.050000e+07  1.914722e-02
  2.100000e+07  1.810205e-02
  2.150000e+07  1.737666e-02
  2.200000e+07  1.703904e-02
  2.300000e+07  1.753323e-02
  2.400000e+07  1.883831e-02
  2.450000e+07  1.918771e-02
  2.500000e+07  1.901646e-02
  2.550000e+07  1.829349e-02
  2.600000e+07  1.716266e-02
  2.700000e+07  1.448881e-02
  2.800000e+07  1.209138e-02
  2.900000e+07  1.023442e-02
  3.000000e+07  8.843105e-03
  3.100000e+07  7.790872e-03
  3.200000e+07  6.978099e-03
  3.300000e+07  6.335538e-03
  3.400000e+07  5.816015e-03
  3.500000e+07  5.387349e-03
  3.600000e+07  5.027451e-03
  3.700000e+07  4.720529e-03
  3.800000e+07  4.455190e-03
  3.900000e+07  4.222937e-03
  4.000000e+07  4.017675e-03
  4.200000e+07  3.669631e-03
  4.400000e+07  3.383869e-03
  4.600000e+07  3.143195e-03
  4.800000e+07  2.936415e-03
  5.000000e+07  2.755830e-03
  5.200000e+07  2.650440e-03
  5.400000e+07  2.570448e-03
  5.600000e+07  2.502555e-03
  5.800000e+07  2.443960e-03
  6.000000e+07  2.392464e-03
  6.200000e+07  2.346668e-03
  6.400000e+07  2.304371e-03
  6.600000e+07  2.265973e-03
  6.800000e+07  2.229476e-03
  7.000000e+07  2.195178e-03
  7.300000e+07  2.146180e-03
  7.600000e+07  2.099183e-03
  8.000000e+07  2.038285e-03
  8.500000e+07  1.963788e-03
  9.000000e+07  1.889889e-03
  9.500000e+07  1.816291e-03
  1.000000e+08  1.743092e-03
  1.050000e+08  1.670793e-03
  1.100000e+08  1.599894e-03
  1.150000e+08  1.531195e-03
  1.200000e+08  1.465496e-03
  1.250000e+08  1.403496e-03
  1.300000e+08  1.346097e-03
  1.350000e+08  1.294097e-03
  1.400000e+08  1.242097e-03


