#    [ 1228 :  3 :   5 ]    12 -  25
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            87  lin-lin  interpolation
  7.330700e+06  0.000000e+00
  8.500000e+06  1.087915e-05
  8.700000e+06  2.536233e-05
  8.900000e+06  5.898702e-05
  9.000000e+06  6.437706e-05
  9.500000e+06  9.777853e-05
  1.000000e+07  1.436661e-04
  1.050000e+07  2.058413e-04
  1.100000e+07  2.890967e-04
  1.150000e+07  4.000267e-04
  1.200000e+07  5.473135e-04
  1.250000e+07  7.427362e-04
  1.300000e+07  1.003441e-03
  1.350000e+07  1.353786e-03
  1.400000e+07  1.831875e-03
  1.450000e+07  2.498816e-03
  1.500000e+07  3.460119e-03
  1.550000e+07  4.907865e-03
  1.600000e+07  7.192411e-03
  1.650000e+07  1.080739e-02
  1.700000e+07  1.551979e-02
  1.750000e+07  1.864811e-02
  1.800000e+07  1.913187e-02
  1.850000e+07  1.972162e-02
  1.900000e+07  2.177266e-02
  1.950000e+07  2.531198e-02
  2.000000e+07  3.009775e-02
  2.050000e+07  3.574920e-02
  2.100000e+07  4.164871e-02
  2.150000e+07  4.693771e-02
  2.200000e+07  5.072663e-02
  2.250000e+07  5.244662e-02
  2.300000e+07  5.207257e-02
  2.350000e+07  5.004317e-02
  2.400000e+07  4.698709e-02
  2.450000e+07  4.347310e-02
  2.500000e+07  3.990201e-02
  2.550000e+07  3.650875e-02
  2.600000e+07  3.340630e-02
  2.650000e+07  3.063066e-02
  2.700000e+07  2.817384e-02
  2.750000e+07  2.601287e-02
  2.800000e+07  2.411476e-02
  2.850000e+07  2.244454e-02
  2.900000e+07  2.097222e-02
  2.950000e+07  1.966982e-02
  3.000000e+07  1.851235e-02
  3.050000e+07  1.748082e-02
  3.100000e+07  1.655723e-02
  3.200000e+07  1.497492e-02
  3.300000e+07  1.367446e-02
  3.400000e+07  1.258889e-02
  3.500000e+07  1.166924e-02
  3.600000e+07  1.088151e-02
  3.700000e+07  1.019773e-02
  3.800000e+07  9.599615e-03
  3.900000e+07  9.070163e-03
  4.000000e+07  8.598186e-03
  4.200000e+07  7.790874e-03
  4.400000e+07  7.121108e-03
  4.600000e+07  6.494210e-03
  4.800000e+07  5.980384e-03
  5.000000e+07  5.553841e-03
  5.200000e+07  5.195784e-03
  5.400000e+07  4.891617e-03
  5.600000e+07  4.630443e-03
  5.800000e+07  4.404164e-03
  6.000000e+07  4.205982e-03
  6.200000e+07  4.032396e-03
  6.400000e+07  3.875408e-03
  6.600000e+07  3.733418e-03
  6.800000e+07  3.604726e-03
  7.000000e+07  3.491234e-03
  7.500000e+07  3.240948e-03
  8.000000e+07  3.026459e-03
  8.500000e+07  2.841766e-03
  9.000000e+07  2.676472e-03
  9.500000e+07  2.527076e-03
  1.000000e+08  2.388280e-03
  1.050000e+08  2.260383e-03
  1.100000e+08  2.140686e-03
  1.150000e+08  2.029788e-03
  1.200000e+08  1.926489e-03
  1.250000e+08  1.831491e-03
  1.300000e+08  1.744792e-03
  1.350000e+08  1.666993e-03
  1.400000e+08  1.597993e-03


