

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Dy-163                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -2.86108-24 -2.8611E-24   -6.990367273852D-06 6646  6   5    47    6
 -7.18838-24 -7.1884E-24   -2.782268049302D-06 6646  6   5    47    6
 -4.34015-24 -4.3402E-24   -1.152033915875D-05 6646  6   5    47    6
 -1.97288-16 -1.9729E-16   -1.013746401205D-05 6646  6   5    65    6
 -1.51811-24 -1.5181E-24    6.587137954388D-06 6646  6   5    66    6
 -3.91855-24 -3.9186E-24   -1.275982187285D-05 6646  6   5    67    6
 -5.77768-24 -5.7777E-24   -3.461597042326D-06 6646  6   5    67    6
 -4.14513-25 -4.1451E-25    7.237408718313D-06 6646  6   5    68    6
 -2.68139-24 -2.6814E-24   -3.729409000600D-06 6646  6   5    68    6
 -9.36885-25 -9.3689E-25   -5.336834296696D-06 6646  6   5    69    6
 -1.42122-24 -1.4212E-24    1.407241665615D-05 6646  6   5    70    6
 -4.41335-25 -4.4134E-25   -1.132926235166D-05 6646  6   5    70    6
 -4.79468-28 -4.7947E-28   -4.171289846147D-06 6646  6   5    71    6
 -1.20465-27 -1.2047E-27   -4.150583156924D-05 6646  6   5    71    6
 -7.27335-28 -7.2734E-28   -6.874411378362D-06 6646  6   5    71    6
 -1.08369-27 -1.0837E-27   -9.227731177681D-06 6646  6   5    72    6
 -2.76996-28 -2.7700E-28   -1.444064174194D-05 6646  6   5    72    6
 -3.65158-28 -3.6516E-28   -5.477081153781D-06 6646  6   5    73    6
 -2.96155-24 -2.9616E-24   -1.688305110495D-05 6646  6   5    73    6
 -4.73033-30 -4.7303E-30    6.342052245948D-06 6646  6   5    75    6
 -2.88656-29 -2.8866E-29   -1.385732498212D-05 6646  6   5    75    6
 -4.25606-29 -4.2561E-29   -9.398363744964D-06 6646  6   5    75    6
 -4.12906-24 -4.1291E-24   -9.687434912484D-06 6646  6   5    76    6
 -4.68312-24 -4.6831E-24    4.270657168776D-06 6646  6   5    77    6
 -1.02164-24 -1.0216E-24    3.915273481846D-05 6646  6   5    78    6
 -1.50634-24 -1.5063E-24    2.655442994285D-05 6646  6   5    78    6
 -8.59255-24 -8.5926E-24   -5.818994361378D-06 6646  6   5    81    6
 -2.62976-24 -2.6298E-24   -1.521051350684D-05 6646  6   5    81    6
 -8.34741-25 -8.3474E-25    1.197976378360D-06 6646  6   5   116    6
 -2.63331-26 -2.6333E-26    3.797502003324D-06 6646  6   5   116    6
 -5.89846-26 -5.8985E-26   -6.781431085265D-06 6646  6   5   117    6
 -1.48197-25 -1.4820E-25   -2.024332476371D-05 6646  6   5   117    6
