

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Ti- 46                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -6.81941-26 -6.8194E-26    1.466402518663D-06 2225  6   5    42    6
 -2.08709-26 -2.0871E-26   -4.791360219156D-06 2225  6   5    42    6
 -7.47116-26 -7.4712E-26   -5.353920943895D-06 2225  6   5    42    6
 -3.18415-27 -3.1842E-27   -1.570277782142D-05 2225  6   5    44    6
 -9.44895-28 -9.4490E-28   -5.291593245779D-06 2225  6   5    44    6
 -3.30713-27 -3.3071E-27    9.071309564650D-06 2225  6   5    44    6
 -1.06245-27 -1.0625E-27   -4.706103816656D-05 2225  6   5    48    6
 -2.66937-27 -2.6694E-27   -1.123860686223D-05 2225  6   5    48    6
 -1.61169-27 -1.6117E-27   -6.204667150594D-06 2225  6   5    48    6
 -4.13753-27 -4.1375E-27    7.250702713896D-06 2225  6   5    48    6
 -3.01061-27 -3.0106E-27    3.321585990979D-06 2225  6   5    52    6
 -3.85001-28 -3.8500E-28    2.597395851091D-06 2225  6   5    52    6
 -1.39426-27 -1.3943E-27   -2.868905369152D-05 2225  6   5    53    6
 -2.27722-27 -2.2772E-27    8.782638480201D-06 2225  6   5    53    6
 -8.77578-23 -8.7758E-23   -2.278999701445D-06 2225  6   5    54    6
 -2.76844-24 -2.7684E-24    1.444857031401D-05 2225  6   5    54    6
 -4.57072-23 -4.5707E-23    4.375678230114D-06 2225  6   5    54    6
 -4.17059-26 -4.1706E-26   -2.397742285815D-06 2225  6   5    55    6
 -1.07871-25 -1.0787E-25    9.270332156027D-06 2225  6   5    56    6
 -3.20106-26 -3.2011E-26   -1.249586074605D-05 2225  6   5    56    6
 -1.12037-25 -1.1204E-25   -2.677686835586D-05 2225  6   5    56    6
 -7.92927-24 -7.9293E-24   -3.783450431077D-06 2225  6   5    57    6
 -4.12983-24 -4.1298E-24    7.264221529609D-06 2225  6   5    57    6
 -1.66943-29 -1.6694E-29    1.797020539946D-05 2225  6   5    58    6
 -1.28409-28 -1.2841E-28   -7.787616132815D-06 2225  6   5    59    6
 -6.76099-29 -6.7610E-29   -1.479073331074D-06 2225  6   5    59    6
 -3.86203-29 -3.8620E-29    7.767935515709D-06 2225  6   5    60    6
 -1.26509-28 -1.2651E-28   -7.904575959012D-06 2225  6   5    60    6
 -8.98796-29 -8.9880E-29   -4.450398088028D-06 2225  6   5    60    6
 -1.15967-28 -1.1597E-28   -2.586942837164D-05 2225  6   5    60    6
 -1.13644-23 -1.1364E-23    3.519763471898D-05 2225  6   5    61    6
 -3.72264-23 -3.7226E-23    1.074506264369D-05 2225  6   5    61    6
 -2.64479-23 -2.6448E-23   -3.781018530761D-06 2225  6   5    61    6
 -3.41242-23 -3.4124E-23    5.860943260192D-06 2225  6   5    61    6
 -5.46563-29 -5.4656E-29    5.488845750579D-06 2225  6   5    62    6
 -8.05877-29 -8.0588E-29   -3.722652464301D-06 2225  6   5    62    6
 -3.09847-29 -3.0985E-29   -9.682197988135D-06 2225  6   5    63    6
 -8.81128-29 -8.8113E-29   -2.269817779051D-06 2225  6   5    63    6
 -3.63915-29 -3.6392E-29   -1.373947212946D-05 2225  6   5    64    6
 -2.35285-29 -2.3529E-29   -2.125082346950D-05 2225  6   5    64    6
 -2.70523-22 -2.7052E-22    1.108963008696D-05 2225  6   5    65    6
 -1.00398-30 -1.0040E-30   -1.992071555202D-05 2225  6   5    66    6
 -7.97367-31 -7.9737E-31   -3.762382942977D-06 2225  6   5    66    6
 -2.89343-32 -2.8934E-32    1.036831718777D-05 2225  6   5    67    6
 -8.90781-32 -8.9078E-32    1.122610383556D-06 2225  6   5    67    6
