

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Tb-158                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -7.99429-23 -7.9943E-23   -1.250892824750D-06 6522  6   5    43    6
 -1.12577-22 -1.1258E-22   -2.664842729858D-05 6522  6   5    44    6
 -1.65988-22 -1.6599E-22   -1.204906378771D-05 6522  6   5    44    6
 -2.52474-23 -2.5247E-23    1.584321553898D-05 6522  6   5    44    6
 -5.60659-23 -5.6066E-23   -1.783615352643D-06 6522  6   5    46    6
 -8.32637-23 -8.3264E-23   -3.603010675852D-06 6522  6   5    46    6
 -3.30668-23 -3.3067E-23   -6.048362708198D-06 6522  6   5    47    6
 -8.93278-23 -8.9328E-23   -2.238944651043D-06 6522  6   5    48    6
 -3.40557-23 -3.4056E-23   -8.809098036428D-06 6522  6   5    48    6
 -1.58692-23 -1.5869E-23    1.260302976832D-05 6522  6   5    51    6
 -5.00615-25 -5.0062E-25   -9.987715110350D-06 6522  6   5    51    6
 -3.49832-24 -3.4983E-24    5.717029888700D-06 6522  6   5    72    6
 -5.71375-24 -5.7138E-24   -8.750820389387D-06 6522  6   5    72    6
 -1.85032-23 -1.8503E-23    1.080894115609D-05 6522  6   5    72    6
 -6.73572-25 -6.7357E-25    2.969244564942D-06 6522  6   5    73    6
 -1.65392-24 -1.6539E-24    1.209248331241D-05 6522  6   5    73    6
 -2.21031-25 -2.2103E-25    4.524252254221D-06 6522  6   5    74    6
 -1.80264-24 -1.8026E-24    2.218967736215D-05 6522  6   5    74    6
 -5.34934-25 -5.3493E-25    7.477557979136D-06 6522  6   5    74    6
 -8.66119-24 -8.6612E-24   -1.154575757010D-06 6522  6   5    75    6
 -4.40263-25 -4.4026E-25    6.814108839404D-06 6522  6   5    76    6
 -1.44217-24 -1.4422E-24   -2.080198589625D-05 6522  6   5    76    6
 -1.02461-24 -1.0246E-24    9.759811049995D-06 6522  6   5    76    6
 -1.32935-24 -1.3294E-24   -3.761236694629D-05 6522  6   5    77    6
 -1.77655-25 -1.7766E-25   -2.814443725193D-05 6522  6   5    77    6
 -4.11058-24 -4.1106E-24   -4.865493434075D-06 6522  6   5    77    6
 -2.28196-24 -2.2820E-24   -1.752879103933D-05 6522  6   5    82    6
 -7.47506-24 -7.4751E-24   -5.351127616234D-06 6522  6   5    82    6
 -5.31073-24 -5.3107E-24    5.648940917794D-06 6522  6   5    82    6
 -6.85213-24 -6.8521E-24    4.378200647043D-06 6522  6   5    82    6
 -6.73145-16 -6.7315E-16   -7.427820157746D-06 6522  6   5    83    6
 -1.31264-16 -1.3126E-16    3.047294002921D-05 6522  6   5    84    6
 -7.01528-15 -7.0153E-15   -2.850919706746D-06 6522  6   5    87    6
 -3.90589-25 -3.9059E-25   -2.560235951352D-06 6522  6   5   127    6
 -6.44303-25 -6.4430E-25    4.656194368262D-06 6522  6   5   128    6
 -6.23691-25 -6.2369E-25    1.603358073226D-06 6522  6   5   128    6
 -7.20169-26 -7.2017E-26   -1.388562962277D-06 6522  6   5   129    6
 -9.62441-27 -9.6244E-27    1.039024729747D-06 6522  6   5   129    6
 -2.52667-25 -2.5267E-25   -1.187333525948D-05 6522  6   5   130    6
 -3.23115-26 -3.2312E-26   -1.547436671158D-05 6522  6   5   130    6
 -2.73861-25 -2.7386E-25    3.651487433416D-06 6522  6   5   131    6
 -3.50217-26 -3.5022E-26   -8.566117578357D-06 6522  6   5   131    6
 -1.67488-26 -1.6749E-26   -1.194115399305D-05 6522  6   5   132    6
 -1.64519-25 -1.6452E-25   -6.078325299691D-06 6522  6   5   133    6
 -1.59256-25 -1.5926E-25   -2.511679308778D-05 6522  6   5   133    6
 -1.35193-25 -1.3519E-25    2.219049802881D-05 6522  6   5   134    6
 -5.15416-26 -5.1542E-26   -7.760721436619D-06 6522  6   5   134    6
 -1.87155-23 -1.8716E-23   -2.671582378251D-05 6522  6   5   138    6
 -6.81298-25 -6.8130E-25   -2.935572979685D-06 6522  6   5   138    6
 -5.56381-15 -5.5638E-15    1.797329527889D-06 6522  6   5   143    6
 -3.68514-15 -3.6851E-15    1.085440444594D-05 6522  6   5   145    6
 -4.63949-27 -4.6395E-27   -2.155409322995D-06 6522  6   5   203    6
 -7.57761-27 -7.5776E-27    1.319677312590D-06 6522  6   5   203    6
 -5.19099-28 -5.1910E-28   -1.926414807149D-06 6522  6   5   204    6
 -5.52445-27 -5.5245E-27   -9.050674727748D-06 6522  6   5   205    6
 -1.57102-26 -1.5710E-26    1.273058267888D-05 6522  6   5   205    6
 -3.97942-27 -3.9794E-27    5.025858039765D-06 6522  6   5   206    6
 -5.31814-28 -5.3181E-28    7.521426664368D-06 6522  6   5   206    6
 -5.91381-27 -5.9138E-27    1.690957267930D-06 6522  6   5   208    6
 -1.54882-27 -1.5488E-27    1.291305639136D-05 6522  6   5   209    6
 -2.06986-28 -2.0699E-28   -1.932497850093D-05 6522  6   5   209    6
 -3.08739-27 -3.0874E-27   -3.238981793664D-06 6522  6   5   210    6
 -1.26735-27 -1.2674E-27   -3.945240067849D-05 6522  6   5   210    6
 -1.03929-23 -1.0393E-23   -9.621953448963D-06 6522  6   5   214    6
 -9.52684-24 -9.5268E-24    4.198663985170D-06 6522  6   5   214    6
 -8.41353-15 -8.4135E-15    3.565685271144D-06 6522  6   5   220    6
 -8.07017-16 -8.0702E-16   -3.717393809490D-06 6522  6   5   222    6
 -5.96545-28 -5.9655E-28   -8.381597364777D-06 6522  6   5   294    6
 -8.79572-28 -8.7957E-28    2.273833182448D-06 6522  6   5   294    6
 -2.22146-28 -2.2215E-28   -1.800617611838D-05 6522  6   5   295    6
 -8.42378-29 -8.4238E-29   -2.374231046076D-06 6522  6   5   296    6
 -2.75939-28 -2.7594E-28   -3.623989359881D-06 6522  6   5   296    6
 -1.96043-28 -1.9604E-28    1.530276520965D-05 6522  6   5   296    6
 -2.52944-28 -2.5294E-28    1.581377696247D-05 6522  6   5   296    6
 -2.76708-29 -2.7671E-29   -7.227835841463D-06 6522  6   5   297    6
 -2.19643-28 -2.1964E-28    1.365852770185D-05 6522  6   5   298    6
 -1.83057-28 -1.8306E-28   -1.638833805849D-05 6522  6   5   299    6
 -2.34095-29 -2.3410E-29   -2.135885003948D-05 6522  6   5   299    6
 -5.15083-29 -5.1508E-29    5.824304044151D-06 6522  6   5   300    6
 -1.29413-28 -1.2941E-28    2.318159690291D-05 6522  6   5   300    6
 -7.81361-29 -7.8136E-29    1.279818163376D-06 6522  6   5   300    6
 -2.00591-28 -2.0059E-28    4.985268531594D-06 6522  6   5   300    6
 -6.34349-16 -6.3435E-16   -1.576419289724D-06 6522  6   5   306    6
 -2.31644-15 -2.3164E-15    1.726787656917D-05 6522  6   5   310    6
 -5.88623-29 -5.8862E-29    5.096640804001D-06 6522  6   5   392    6
 -5.69792-29 -5.6979E-29    3.510052791032D-06 6522  6   5   392    6
 -3.27877-29 -3.2788E-29   -9.149772628240D-06 6522  6   5   393    6
 -3.54162-30 -3.5416E-30    5.647133232989D-06 6522  6   5   394    6
 -1.16013-29 -1.1601E-29    2.585917095487D-05 6522  6   5   394    6
 -8.24227-30 -8.2423E-30   -3.639773994370D-06 6522  6   5   394    6
 -1.06345-29 -1.0635E-29   -4.701678499231D-05 6522  6   5   394    6
 -1.90137-29 -1.9014E-29   -1.577809684597D-05 6522  6   5   395    6
 -3.10547-29 -3.1055E-29   -9.660373469953D-06 6522  6   5   395    6
 -8.12315-30 -8.1232E-30   -6.155247656450D-06 6522  6   5   396    6
 -2.56256-31 -2.5626E-31   -1.560939060936D-05 6522  6   5   396    6
 -4.23081-30 -4.2308E-30    2.363613587152D-06 6522  6   5   396    6
 -1.87072-30 -1.8707E-30    1.069107081780D-05 6522  6   5   397    6
 -9.00604-31 -9.0060E-31    4.441463728729D-06 6522  6   5   398    6
 -2.26274-30 -2.2627E-30    1.767768280942D-05 6522  6   5   398    6
 -1.36618-30 -1.3662E-30   -1.463935938157D-05 6522  6   5   398    6
 -3.50725-30 -3.5073E-30   -1.425618361959D-05 6522  6   5   398    6
 -6.49965-24 -6.4997E-24   -7.692721915774D-06 6522  6   5   401    6
 -5.16204-24 -5.1620E-24    7.748874475933D-06 6522  6   5   401    6
 -3.80073-30 -3.8007E-30    7.893220512869D-06 6522  6   5   496    6
 -2.45731-30 -2.4573E-30    4.069490621842D-06 6522  6   5   496    6
 -1.00703-30 -1.0070E-30    2.979057227677D-05 6522  6   5   497    6
 -7.99785-31 -7.9979E-31   -6.251680138792D-06 6522  6   5   497    6
 -1.75494-32 -1.7549E-32    2.279280203310D-05 6522  6   5   499    6
 -1.52404-31 -1.5240E-31    2.624603028801D-05 6522  6   5   500    6
 -5.45563-31 -5.4556E-31    5.498906634073D-06 6522  6   5   500    6
 -5.15957-24 -5.1596E-24   -5.814438024944D-06 6522  6   5   504    6
 -4.09775-24 -4.0978E-24   -1.220181807086D-05 6522  6   5   504    6
 -7.76434-16 -7.7643E-16    5.151757908554D-06 6522  6   5   506    6
 -7.11254-16 -7.1125E-16    5.623869953589D-06 6522  6   5   509    6
 -2.27588-15 -2.2759E-15   -8.787809550569D-06 6522  6   5   511    6
 -3.17461-16 -3.1746E-16    3.149993227569D-06 6522  6   5   513    6
 -7.41309-17 -7.4131E-17   -1.348965141315D-06 6522  6   5   514    6
 -1.14687-15 -1.1469E-15   -2.615815218823D-05 6522  6   5   516    6
 -8.59516-16 -8.5952E-16   -4.653781895938D-06 6522  6   5   518    6
 -2.71672-16 -2.7167E-16    7.361818663628D-06 6522  6   5   522    6
 -3.79694-32 -3.7969E-32    1.053479907511D-05 6522  6   5   621    6
 -9.53972-32 -9.5397E-32    2.096497591166D-06 6522  6   5   621    6
 -5.75982-32 -5.7598E-32    3.472330732627D-06 6522  6   5   621    6
 -1.47866-31 -1.4787E-31   -2.705151961906D-05 6522  6   5   621    6
 -3.61203-32 -3.6120E-32    8.305578857484D-06 6522  6   5   622    6
 -8.40613-32 -8.4061E-32    3.568824179504D-06 6522  6   5   622    6
 -2.45364-31 -2.4536E-31    1.630231003748D-05 6522  6   5   623    6
 -8.93197-33 -8.9320E-33   -3.358721536087D-06 6522  6   5   623    6
 -5.17242-32 -5.1724E-32    3.866662026749D-06 6522  6   5   624    6
 -7.35402-32 -7.3540E-32    2.719600980198D-06 6522  6   5   624    6
 -5.66749-32 -5.6675E-32   -1.764449518156D-06 6522  6   5   625    6
 -2.44348-32 -2.4435E-32   -8.185047555065D-06 6522  6   5   625    6
 -2.19744-32 -2.1974E-32    1.820299985436D-05 6522  6   5   625    6
 -1.04917-32 -1.0492E-32   -2.859403147241D-05 6522  6   5   626    6
 -8.18607-24 -8.1861E-24   -3.664762211858D-06 6522  6   5   629    6
 -6.50141-24 -6.5014E-24    1.538127883047D-06 6522  6   5   629    6
 -9.30718-16 -9.3072E-16   -2.148878607735D-06 6522  6   5   631    6
 -1.07913-15 -1.0791E-15    2.780017236100D-05 6522  6   5   632    6
 -8.13051-16 -8.1305E-16    1.229935145541D-06 6522  6   5   634    6
 -5.79923-16 -5.7992E-16    5.173100566718D-06 6522  6   5   637    6
 -1.43975-15 -1.4398E-15   -3.472825143245D-05 6522  6   5   638    6
 -6.89037-16 -6.8904E-16   -4.353902620546D-06 6522  6   5   639    6
 -8.82542-16 -8.8254E-16    2.266181099635D-06 6522  6   5   643    6
 -1.06464-15 -1.0646E-15    3.757138563261D-05 6522  6   5   644    6
 -5.66877-16 -5.6688E-16   -5.292153324183D-06 6522  6   5   646    6
 -4.72869-32 -4.7287E-32   -2.114750596930D-06 6522  6   5   751    6
 -3.72225-34 -3.7223E-34   -1.343273557666D-05 6522  6   5   751    6
 -1.14594-32 -1.1459E-32    3.490584149267D-05 6522  6   5   751    6
 -3.28464-33 -3.2846E-33    1.217789468552D-05 6522  6   5   752    6
 -2.10861-33 -2.1086E-33    4.742460673045D-06 6522  6   5   752    6
 -1.02082-32 -1.0208E-32    1.959209263140D-05 6522  6   5   753    6
 -1.66728-32 -1.6673E-32   -1.199558562456D-05 6522  6   5   753    6
 -5.94632-33 -5.9463E-33    3.363424773685D-06 6522  6   5   753    6
 -1.65661-32 -1.6566E-32    6.036423781215D-06 6522  6   5   754    6
 -1.60361-32 -1.6036E-32    6.235930182650D-06 6522  6   5   754    6
 -3.02473-34 -3.0247E-34    9.918240636229D-06 6522  6   5   755    6
 -5.71218-33 -5.7122E-33   -3.501290225494D-06 6522  6   5   755    6
 -1.20416-33 -1.2042E-33   -3.321817698645D-05 6522  6   5   756    6
 -7.14824-24 -7.1482E-24    5.595783017779D-06 6522  6   5   759    6
 -5.67716-24 -5.6772E-24   -7.045776409286D-06 6522  6   5   759    6
 -8.00736-16 -8.0074E-16   -4.995404228073D-06 6522  6   5   762    6
 -1.18795-15 -1.1880E-15   -4.208931352336D-05 6522  6   5   763    6
