

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Au-197                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -3.06098-24 -3.0610E-24   -6.533855170524D-06 7925  6   5    41    6
 -1.10155-23 -1.1016E-23   -4.539058599247D-05 7925  6   5    64    6
 -4.00996-25 -4.0100E-25   -9.975161847028D-06 7925  6   5    64    6
 -3.90315-24 -3.9032E-24   -1.281016614782D-05 7925  6   5   110    6
 -6.37496-24 -6.3750E-24   -6.274549173717D-06 7925  6   5   110    6
 -1.74228-16 -1.7423E-16   -1.147921114867D-05 7925  6   5   113    6
 -7.49258-16 -7.4926E-16   -2.669307501601D-06 7925  6   5   114    6
 -2.65012-15 -2.6501E-15    7.546828068144D-06 7925  6   5   115    6
 -2.47096-15 -2.4710E-15   -1.618804027580D-05 7925  6   5   116    6
 -2.08603-15 -2.0860E-15    1.438138473566D-05 7925  6   5   118    6
 -2.76579-15 -2.7658E-15   -3.615603498377D-06 7925  6   5   119    6
 -9.51472-16 -9.5147E-16    2.102006154710D-06 7925  6   5   120    6
 -2.53371-15 -2.5337E-15    3.946781597015D-06 7925  6   5   122    6
 -2.70732-15 -2.7073E-15    7.387379401012D-06 7925  6   5   125    6
 -4.32296-15 -4.3230E-15   -9.252919296014D-06 7925  6   5   186    6
 -2.60566-15 -2.6057E-15   -1.535119700955D-05 7925  6   5   188    6
 -1.30855-15 -1.3086E-15   -3.821023270037D-05 7925  6   5   192    6
 -6.93094-24 -6.9309E-24    5.771222951068D-06 7925  6   5   272    6
 -2.68717-24 -2.6872E-24   -1.116416155286D-05 7925  6   5   272    6
 -6.35336-24 -6.3534E-24   -6.295881234456D-06 7925  6   5   272    6
 -1.04063-15 -1.0406E-15    2.882869031253D-05 7925  6   5   273    6
 -4.79603-16 -4.7960E-16    6.255173549898D-06 7925  6   5   274    6
 -1.01226-16 -1.0123E-16   -3.951553948585D-05 7925  6   5   277    6
 -2.89538-30 -2.8954E-30   -6.907556175551D-06 7925  6   5   354    6
 -2.07908-28 -2.0791E-28   -9.619639455684D-06 7925  6   5   355    6
 -1.34421-28 -1.3442E-28    7.439313797685D-06 7925  6   5   355    6
 -2.94485-24 -2.9449E-24   -1.697879348689D-05 7925  6   5   368    6
 -1.55052-24 -1.5505E-24    1.289889843411D-05 7925  6   5   368    6
 -4.92901-18 -4.9290E-18    2.028804972954D-06 7925  6   5   371    6
 -5.45297-17 -5.4530E-17   -5.501589042441D-06 7925  6   5   376    6
 -1.00555-24 -1.0056E-24   -4.972403162453D-05 7925  6   5   469    6
 -1.99318-24 -1.9932E-24   -1.003421667881D-05 7925  6   5   469    6
 -4.68709-16 -4.6871E-16   -2.133519945248D-06 7925  6   5   474    6
 -3.36201-17 -3.3620E-17    2.974411140785D-06 7925  6   5   475    6
 -6.06827-24 -6.0683E-24   -4.943748382920D-06 7925  6   5   574    6
 -2.31349-24 -2.3135E-24   -4.322473838120D-06 7925  6   5   574    6
 -5.41411-16 -5.4141E-16    1.847025642289D-06 7925  6   5   576    6
 -9.40759-16 -9.4076E-16   -1.062971494312D-06 7925  6   5   577    6
 -8.11722-16 -8.1172E-16    2.463897738309D-06 7925  6   5   579    6
 -4.51285-16 -4.5129E-16   -1.107947306045D-05 7925  6   5   580    6
 -1.31944-16 -1.3194E-16    3.031589159052D-05 7925  6   5   582    6
 -3.34377-16 -3.3438E-16   -8.971908953075D-06 7925  6   5   583    6
 -1.24056-15 -1.2406E-15   -3.224350293408D-05 7925  6   5   584    6
