

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 EMPEND Processing file : tb159-g.out                                1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -4.142718-9 -4.14272E-9   -4.827748352194D-07 6525  4  50    34    6
 -7.143953-9 -7.14395E-9    4.199355735024D-07 6525  4  50    50    6
 -1.480933-8 -1.48093E-8    2.025749983375D-06 6525  4  50    66    6
 -8.203387-9 -8.20339E-9   -3.657026056379D-07 6525  4  50    76    6
 -1.542136-8 -1.54214E-8   -2.593804956211D-06 6525  4  50    78    6
 -8.476451-9 -8.47645E-9    1.179739018918D-07 6525  4  50    82    6
 -1.010619-8 -1.01062E-8   -9.894925782989D-07 6525  4  50    90    6
 -1.163151-8 -1.16315E-8    8.597336029354D-07 6525  4  50    94    6
 -2.845285-9 -2.84529E-9   -1.757293206253D-06 6525  4  50   102    6
 -1.543263-8 -1.54326E-8    1.943933082024D-06 6525  4  50   112    6
 -6.303888-9 -6.30389E-9   -3.172645200292D-07 6525  4  50   118    6
 -6.90461-10 -6.9046E-10    1.448307724702D-06 6525  4  50   128    6
 -2.604169-9 -2.60417E-9   -3.839996560587D-07 6525  4  50   130    6
 -7.06612-10 -7.0661E-10    2.830407635186D-06 6525  4  50   134    6
 -4.142718-9 -4.14272E-9   -4.827748352194D-07 6525  4  51    32    6
 -7.143953-9 -7.14395E-9    4.199355735024D-07 6525  4  51    48    6
 -1.480933-8 -1.48093E-8    2.025749983375D-06 6525  4  51    64    6
 -8.203387-9 -8.20339E-9   -3.657026056379D-07 6525  4  51    74    6
 -1.542136-8 -1.54214E-8   -2.593804956211D-06 6525  4  51    76    6
 -8.476451-9 -8.47645E-9    1.179739018918D-07 6525  4  51    80    6
 -1.010619-8 -1.01062E-8   -9.894925782989D-07 6525  4  51    88    6
 -1.163151-8 -1.16315E-8    8.597336029354D-07 6525  4  51    92    6
 -2.845285-9 -2.84529E-9   -1.757293206253D-06 6525  4  51   100    6
 -1.543263-8 -1.54326E-8    1.943933082024D-06 6525  4  51   110    6
 -6.303888-9 -6.30389E-9   -3.172645200292D-07 6525  4  51   116    6
 -6.90461-10 -6.9046E-10    1.448307724702D-06 6525  4  51   126    6
 -2.604169-9 -2.60417E-9   -3.839996560587D-07 6525  4  51   128    6
 -7.06612-10 -7.0661E-10    2.830407635186D-06 6525  4  51   132    6
 -8.08666-10 -8.0867E-10   -4.946417927967D-06 6525  4  52    10    6
 -9.137107-9 -9.13711E-9   -3.283314949640D-07 6525  4  52    16    6
 -1.844047-9 -1.84405E-9   -1.626856582359D-06 6525  4  52    18    6
 -3.342121-9 -3.34212E-9    2.992111895126D-07 6525  4  52    22    6
 -5.719603-9 -5.71960E-9    5.245119284157D-07 6525  4  52    26    6
 -5.410951-9 -5.41095E-9    1.848103964519D-07 6525  4  52    30    6
 -1.131933-8 -1.13193E-8    2.650333544445D-06 6525  4  52    32    6
 -3.959072-9 -3.95907E-9    5.051688880148D-07 6525  4  52    40    6
 -1.277921-8 -1.27792E-8    7.825209852471D-07 6525  4  52    42    6
 -2.748227-9 -2.74823E-9   -1.091612883553D-06 6525  4  52    58    6
 -1.685461-9 -1.68546E-9    5.933094861911D-07 6525  4  52    62    6
 -8.032288-9 -8.03229E-9   -2.489950560335D-07 6525  4  52    64    6
 -6.491259-9 -6.49126E-9   -1.540533200599D-07 6525  4  52    68    6
 -1.686688-8 -1.68669E-8   -1.185755753273D-06 6525  4  52    70    6
 -9.33442-10 -9.3344E-10    2.142607681902D-06 6525  4  52    78    6
 -3.155437-9 -3.15544E-9   -9.507399450945D-07 6525  4  52    80    6
 -7.64326-10 -7.6433E-10   -5.233369007510D-06 6525  4  52   124    6
 -8.407433-9 -8.40743E-9    3.568271075490D-07 6525  4  53    18    6
 -4.554686-9 -4.55469E-9   -8.782164128214D-07 6525  4  53    30    6
 -9.763417-9 -9.76342E-9   -3.072694734801D-07 6525  4  53    36    6
 -3.328724-9 -3.32872E-9    1.201661657626D-06 6525  4  53    40    6
 -3.819203-9 -3.81920E-9    7.855042007794D-07 6525  4  53    44    6
 -3.628992-9 -3.62899E-9    5.511172246720D-07 6525  4  53    52    6
 -7.371434-9 -7.37143E-9    5.426352592482D-07 6525  4  53    62    6
 -8.726644-9 -8.72664E-9    4.583663545764D-07 6525  4  53    72    6
 -1.507138-9 -1.50714E-9   -1.327018494668D-06 6525  4  53    78    6
 -9.998695-9 -9.99870E-9   -5.000652585102D-07 6525  4  53    90    6
 -5.153627-9 -5.15363E-9   -5.821143051542D-07 6525  4  53    98    6
 -1.857097-9 -1.85710E-9   -1.615424504013D-06 6525  4  53   104    6
 -1.421158-8 -1.42116E-8   -1.407303058475D-06 6525  4  53   106    6
 -1.427888-8 -1.42789E-8   -1.400670080665D-06 6525  4  53   114    6
 -1.701859-9 -1.70186E-9   -5.875927443571D-07 6525  4  54    10    6
 -1.182593-8 -1.18259E-8    2.536798374389D-06 6525  4  54    18    6
 -2.053984-9 -2.05398E-9    1.947434838646D-06 6525  4  54    28    6
 -8.573505-9 -8.57351E-9   -5.831920550509D-07 6525  4  54    36    6
 -3.057812-9 -3.05781E-9    6.540624472042D-07 6525  4  54    42    6
 -9.617311-9 -9.61731E-9    1.039791682586D-07 6525  4  54    52    6
 -1.383138-8 -1.38314E-8   -1.445987312890D-06 6525  4  54    88    6
 -8.559435-9 -8.55944E-9   -5.841507063952D-07 6525  4  54    94    6
 -4.776611-9 -4.77661E-9    2.093534515353D-07 6525  4  54    96    6
 -2.439069-9 -2.43907E-9   -4.099925013678D-07 6525  4  54   122    6
 -1.562129-9 -1.56213E-9   -6.401519977620D-07 6525  4  54   130    6
 -1.406018-8 -1.40602E-8   -1.422456895983D-06 6525  4  55     8    6
 -5.21095-10 -5.2110E-10   -9.595179381961D-06 6525  4  55    22    6
 -1.956272-8 -1.95627E-8    1.022352720024D-06 6525  4  55    24    6
 -2.838043-9 -2.83804E-9    1.057066436319D-06 6525  4  55    46    6
 -4.45181-10 -4.4518E-10    2.246277356753D-06 6525  4  55    50    6
 -3.236651-9 -3.23665E-9    3.089613306795D-07 6525  4  55    64    6
 -3.222991-9 -3.22299E-9    3.102708010949D-07 6525  4  55    66    6
 -7.158509-9 -7.15851E-9   -1.396938944016D-07 6525  4  55    82    6
 -5.996337-9 -5.99634E-9   -5.003054366284D-07 6525  4  55    86    6
 -1.906232-8 -1.90623E-8    1.049190234964D-06 6525  4  55    94    6
 -1.206784-9 -1.20678E-9    3.314594823786D-06 6525  4  55    98    6
 -7.944184-9 -7.94418E-9    5.035130102249D-07 6525  4  55   102    6
 -9.513655-9 -9.51366E-9   -5.255603655945D-07 6525  4  55   104    6
 -2.119952-9 -2.11995E-9    9.434175867238D-07 6525  4  55   108    6
 -2.103153-9 -2.10315E-9    1.426429746257D-06 6525  4  55   110    6
 -9.823959-9 -9.82396E-9   -1.017919558010D-07 6525  4  55   116    6
 -8.537413-9 -8.53741E-9    3.513945031477D-07 6525  4  55   118    6
 -5.004342-9 -5.00434E-9    3.996529413478D-07 6525  4  56    26    6
 -5.800705-9 -5.80071E-9   -8.619641924157D-07 6525  4  56    36    6
 -1.031623-8 -1.03162E-8    2.908039080133D-06 6525  4  56    44    6
 -1.228357-8 -1.22836E-8   -2.442286729452D-06 6525  4  56    64    6
