

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 EMPEND Processing file : ta181-g.out                                1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -5.719604-9 -5.71960E-9    6.993491157116D-07 7328  4  50    48    6
 -1.594536-8 -1.59454E-8   -2.508566755440D-06 7328  4  50    56    6
 -7.88361-10 -7.8836E-10    1.268454426215D-06 7328  4  50    86    6
 -6.687157-9 -6.68716E-9   -4.486211406366D-07 7328  4  50    92    6
 -8.496305-9 -8.49631E-9   -5.884911148545D-07 7328  4  50    94    6
 -7.043091-9 -7.04309E-9    1.419831150118D-07 7328  4  50   102    6
 -2.368433-9 -2.36843E-9    1.266660276949D-06 7328  4  50   104    6
 -4.376143-9 -4.37614E-9    6.855351847801D-07 7328  4  50   106    6
 -6.51198-10 -6.5120E-10   -3.071262503904D-06 7328  4  50   110    6
 -1.759748-9 -1.75975E-9   -1.136526366285D-06 7328  4  50   118    6
 -1.085157-8 -1.08516E-8   -2.764576922937D-06 7328  4  50   120    6
 -5.02448-10 -5.0245E-10   -3.980511416141D-06 7328  4  50   128    6
 -1.066321-8 -1.06632E-8    9.378039070673D-07 7328  4  50   142    6
 -6.90017-10 -6.9002E-10   -4.347718969280D-06 7328  4  50   144    6
 -8.149939-9 -8.14994E-9   -1.227003049126D-07 7328  4  50   156    6
 -1.392432-8 -1.39243E-8    1.436335849776D-06 7328  4  50   160    6
 -6.227943-9 -6.22794E-9    4.816999769108D-07 7328  4  50   162    6
 -1.208564-8 -1.20856E-8    3.309713014881D-06 7328  4  50   164    6
 -3.618541-9 -3.61854E-9    2.763544753235D-07 7328  4  50   172    6
 -3.227226-9 -3.22723E-9   -1.239454565763D-06 7328  4  50   174    6
 -3.434069-9 -3.43407E-9   -2.911997401097D-07 7328  4  50   176    6
 -5.719604-9 -5.71960E-9    6.993491157116D-07 7328  4  51    46    6
 -1.594536-8 -1.59454E-8   -2.508566755440D-06 7328  4  51    54    6
 -7.88361-10 -7.8836E-10    1.268454426215D-06 7328  4  51    84    6
 -6.687157-9 -6.68716E-9   -4.486211406366D-07 7328  4  51    90    6
 -8.496305-9 -8.49631E-9   -5.884911148545D-07 7328  4  51    92    6
 -7.043091-9 -7.04309E-9    1.419831150118D-07 7328  4  51   100    6
 -2.368433-9 -2.36843E-9    1.266660276949D-06 7328  4  51   102    6
 -4.376143-9 -4.37614E-9    6.855351847801D-07 7328  4  51   104    6
 -6.51198-10 -6.5120E-10   -3.071262503904D-06 7328  4  51   108    6
 -1.759748-9 -1.75975E-9   -1.136526366285D-06 7328  4  51   116    6
 -1.085157-8 -1.08516E-8   -2.764576922937D-06 7328  4  51   118    6
 -5.02448-10 -5.0245E-10   -3.980511416141D-06 7328  4  51   126    6
 -1.066321-8 -1.06632E-8    9.378039070673D-07 7328  4  51   140    6
 -6.90017-10 -6.9002E-10   -4.347718969280D-06 7328  4  51   142    6
 -8.149939-9 -8.14994E-9   -1.227003049126D-07 7328  4  51   154    6
 -1.392432-8 -1.39243E-8    1.436335849776D-06 7328  4  51   158    6
 -6.227943-9 -6.22794E-9    4.816999769108D-07 7328  4  51   160    6
 -1.208564-8 -1.20856E-8    3.309713014881D-06 7328  4  51   162    6
 -3.618541-9 -3.61854E-9    2.763544753235D-07 7328  4  51   170    6
 -3.227226-9 -3.22723E-9   -1.239454565763D-06 7328  4  51   172    6
 -3.434069-9 -3.43407E-9   -2.911997401097D-07 7328  4  51   174    6
 -5.314036-9 -5.31404E-9   -7.527235420400D-07 7328  4  52    24    6
 -5.092935-9 -5.09294E-9   -9.817521723602D-07 7328  4  52    38    6
 -5.568482-9 -5.56848E-9    3.591643108140D-07 7328  4  52    40    6
 -1.299962-8 -1.29996E-8    1.538506510172D-06 7328  4  52    60    6
 -3.351032-9 -3.35103E-9    5.968310657166D-07 7328  4  52    68    6
 -8.099422-9 -8.09942E-9    2.469312006441D-07 7328  4  52    74    6
 -7.197848-9 -7.19785E-9   -2.778608273803D-07 7328  4  52    78    6
 -4.619192-9 -4.61919E-9    4.329761568279D-07 7328  4  52    96    6
 -8.904001-9 -8.90400E-9    1.123090618099D-07 7328  4  52   124    6
 -5.66421-10 -5.6642E-10    1.765471265905D-06 7328  4  52   126    6
 -3.866411-9 -3.86641E-9    2.586377908328D-07 7328  4  52   150    6
 -5.707215-9 -5.70722E-9   -8.760840446289D-07 7328  4  52   168    6
 -3.060773-9 -3.06077E-9    9.801445581608D-07 7328  4  52   174    6
 -2.054916-8 -2.05492E-8   -1.946551586513D-06 7328  4  53    10    6
 -3.058996-9 -3.05900E-9   -1.307618578268D-06 7328  4  53    16    6
 -7.033037-9 -7.03304E-9   -4.265582565478D-07 7328  4  53    22    6
 -3.213462-9 -3.21346E-9    6.223817178515D-07 7328  4  53    24    6
 -5.143334-9 -5.14333E-9    7.777056671063D-07 7328  4  53    28    6
