

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Ru- 98                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -1.24393-26 -1.2439E-26    2.411711269936D-05 4431  6   5    40    6
 -3.45782-26 -3.4578E-26    5.783991069567D-06 4431  6   5    41    6
 -5.64761-26 -5.6476E-26    1.770660509454D-06 4431  6   5    41    6
 -3.95873-27 -3.9587E-27    7.578187954354D-06 4431  6   5    45    6
 -9.94621-27 -9.9462E-27    1.005408090183D-06 4431  6   5    45    6
 -6.00524-27 -6.0052E-27    6.660849524709D-06 4431  6   5    45    6
 -1.54166-26 -1.5417E-26   -2.594605814496D-05 4431  6   5    45    6
 -1.50497-15 -1.5050E-15   -1.993395217188D-05 4431  6   5    46    6
 -1.90153-26 -1.9015E-26    1.577676923318D-05 4431  6   5    47    6
 -1.22941-26 -1.2294E-26    8.133982967509D-06 4431  6   5    47    6
 -9.84962-28 -9.8496E-28    2.030535188293D-06 4431  6   5    48    6
 -1.95237-27 -1.9524E-27   -1.536593985762D-05 4431  6   5    48    6
 -5.34426-23 -5.3443E-23   -7.484665791160D-06 4431  6   5    49    6
 -2.81385-23 -2.8139E-23   -1.776924853864D-05 4431  6   5    49    6
 -1.22689-23 -1.2269E-23   -8.150689956002D-06 4431  6   5    50    6
 -3.87039-25 -3.8704E-25   -2.583718953276D-06 4431  6   5    50    6
 -6.39004-24 -6.3900E-24    6.259741723016D-06 4431  6   5    50    6
 -5.23984-24 -5.2398E-24    7.633820879978D-06 4431  6   5    51    6
 -8.65102-23 -8.6510E-23    2.311866115203D-06 4431  6   5    51    6
 -5.26408-23 -5.2641E-23   -3.799334356722D-06 4431  6   5    52    6
 -2.77164-23 -2.7716E-23    1.443188870123D-05 4431  6   5    52    6
 -2.89932-22 -2.8993E-22    6.898169225868D-06 4431  6   5    53    6
 -1.87452-22 -1.8745E-22    1.066939803253D-05 4431  6   5    53    6
 -1.70522-23 -1.7052E-23    1.172869189896D-05 4431  6   5    54    6
 -5.21885-24 -5.2189E-24   -9.580654741919D-06 4431  6   5    54    6
 -6.45361-29 -6.4536E-29    1.549520346079D-06 4431  6   5    55    6
 -9.51549-29 -9.5155E-29   -1.050918029514D-06 4431  6   5    55    6
 -2.51755-22 -2.5176E-22   -1.986057873730D-05 4431  6   5    56    6
 -2.43701-22 -2.4370E-22    4.103388989051D-06 4431  6   5    56    6
 -1.03115-31 -1.0312E-31   -4.848955050188D-05 4431  6   5    57    6
 -1.01993-23 -1.0199E-23    2.941378329892D-05 4431  6   5    61    6
 -9.87298-24 -9.8730E-24   -2.025730832917D-06 4431  6   5    61    6
 -1.01392-15 -1.0139E-15    1.972542212398D-05 4431  6   5    63    6
 -8.91246-27 -8.9125E-27   -4.488098684288D-06 4431  6   5    82    6
 -1.19107-27 -1.1911E-27   -2.518743650652D-05 4431  6   5    82    6
 -1.01942-26 -1.0194E-26    1.961899903884D-05 4431  6   5    86    6
 -9.86809-27 -9.8681E-27   -1.013367328351D-06 4431  6   5    86    6
 -5.94181-28 -5.9418E-28    1.682988853676D-06 4431  6   5    88    6
 -1.49287-27 -1.4929E-27   -2.009552070832D-05 4431  6   5    88    6
 -9.01351-28 -9.0135E-28    1.109445709902D-06 4431  6   5    88    6
 -2.31394-27 -2.3139E-27    1.728653292658D-05 4431  6   5    88    6
 -1.04907-27 -1.0491E-27   -2.859675712775D-05 4431  6   5    89    6
 -4.30636-28 -4.3064E-28   -9.288587112793D-06 4431  6   5    89    6
 -2.09702-24 -2.0970E-24    9.537343468289D-06 4431  6   5    90    6
 -1.24489-23 -1.2449E-23   -8.032838242832D-06 4431  6   5    91    6
 -3.18201-24 -3.1820E-24    3.142667684929D-06 4431  6   5    91    6
 -2.61187-23 -2.6119E-23   -1.148602342391D-05 4431  6   5    92    6
 -6.67607-24 -6.6761E-24   -4.493661690130D-06 4431  6   5    92    6
 -2.01908-23 -2.0191E-23   -9.905501515514D-06 4431  6   5    93    6
 -5.74175-23 -5.7418E-23   -8.708146471000D-06 4431  6   5    93    6
 -2.76483-23 -2.7648E-23    1.085057670812D-05 4431  6   5    95    6
 -4.33609-30 -4.3361E-30   -2.306225193656D-06 4431  6   5    96    6
 -1.08943-29 -1.0894E-29    2.753733603800D-05 4431  6   5    96    6
 -6.57768-30 -6.5777E-30   -3.040585738424D-06 4431  6   5    96    6
 -1.68862-29 -1.6886E-29    1.184399095114D-05 4431  6   5    96    6
 -1.52785-23 -1.5279E-23   -3.272572569307D-05 4431  6   5    97    6
 -2.04184-24 -2.0418E-24    1.959017356899D-05 4431  6   5    97    6
 -1.69139-31 -1.6914E-31   -5.912296986426D-06 4431  6   5    98    6
 -1.91193-31 -1.9119E-31    1.569095102857D-05 4431  6   5    98    6
 -6.12601-23 -6.1260E-23    1.632383884449D-06 4431  6   5    99    6
 -3.96069-23 -3.9607E-23   -2.524812595778D-06 4431  6   5    99    6
 -2.41442-25 -2.4144E-25    8.283562926109D-06 4431  6   5   102    6
 -6.02663-28 -6.0266E-28    4.977906392160D-06 4431  6   5   146    6
 -5.83383-28 -5.8338E-28    5.142419302616D-06 4431  6   5   146    6
 -4.02061-28 -4.0206E-28    2.487184780471D-06 4431  6   5   147    6
 -3.89198-28 -3.8920E-28   -5.138772552666D-06 4431  6   5   147    6
 -4.31953-24 -4.3195E-24    6.945200056571D-06 4431  6   5   148    6
 -1.36265-25 -1.3627E-25   -3.669320808712D-05 4431  6   5   148    6
 -2.24975-24 -2.2498E-24   -2.222469163234D-05 4431  6   5   148    6
 -3.40659-25 -3.4066E-25   -2.935486806463D-06 4431  6   5   149    6
 -9.44922-29 -9.4492E-29    2.116576817883D-06 4431  6   5   150    6
 -9.14692-29 -9.1469E-29    2.186528361358D-06 4431  6   5   150    6
 -1.53226-25 -1.5323E-25   -2.610523018279D-05 4431  6   5   151    6
 -2.66699-24 -2.6670E-24   -3.749545367669D-06 4431  6   5   152    6
 -6.81697-25 -6.8170E-25   -4.400782165494D-06 4431  6   5   152    6
 -3.70212-24 -3.7021E-24    5.402310027832D-06 4431  6   5   153    6
 -1.34768-25 -1.3477E-25   -1.484031817646D-05 4431  6   5   153    6
 -1.97787-30 -1.9779E-30   -1.516783206170D-05 4431  6   5   154    6
 -2.91626-30 -2.9163E-30   -1.371619814414D-05 4431  6   5   154    6
 -4.08577-24 -4.0858E-24   -7.342557216965D-06 4431  6   5   155    6
 -1.28891-25 -1.2889E-25    7.758493610902D-06 4431  6   5   155    6
 -2.12801-24 -2.1280E-24    4.699226037355D-06 4431  6   5   155    6
 -5.00506-32 -5.0051E-32   -7.991912184809D-06 4431  6   5   156    6
 -1.94049-32 -1.9405E-32   -5.153337559032D-06 4431  6   5   156    6
 -4.58797-32 -4.5880E-32   -6.538839617532D-06 4431  6   5   156    6
 -4.08451-25 -4.0845E-25    2.448274089188D-06 4431  6   5   157    6
 -5.69366-24 -5.6937E-24   -7.025358029763D-06 4431  6   5   160    6
 -2.17068-24 -2.1707E-24   -9.213702618475D-06 4431  6   5   160    6
 -4.40497-30 -4.4050E-30   -6.810489061191D-06 4431  6   5   216    6
 -1.10674-29 -1.1067E-29    3.614218334927D-05 4431  6   5   216    6
 -6.68217-30 -6.6822E-30   -4.489559529191D-06 4431  6   5   216    6
 -1.71544-29 -1.7154E-29    2.331763279398D-05 4431  6   5   216    6
 -2.46449-30 -2.4645E-30   -4.057634642445D-06 4431  6   5   217    6
 -8.07296-30 -8.0730E-30   -4.954812113504D-06 4431  6   5   217    6
 -5.73551-30 -5.7355E-30    1.743524115547D-06 4431  6   5   217    6
 -7.40021-30 -7.4002E-30    1.351313003369D-06 4431  6   5   217    6
 -6.30689-26 -6.3069E-26   -1.585567530082D-06 4431  6   5   218    6
 -1.94166-25 -1.9417E-25   -2.060092910184D-05 4431  6   5   218    6
 -5.67679-25 -5.6768E-25   -1.761558909096D-06 4431  6   5   219    6
 -3.67026-25 -3.6703E-25   -1.089841046686D-05 4431  6   5   219    6
 -1.55191-25 -1.5519E-25    6.443672635673D-06 4431  6   5   220    6
 -3.96676-26 -3.9668E-26   -1.008379634759D-05 4431  6   5   220    6
 -2.20594-25 -2.2059E-25    1.813285946132D-05 4431  6   5   221    6
 -5.63848-26 -5.6385E-26   -3.547055234672D-06 4431  6   5   221    6
 -3.90518-25 -3.9052E-25   -5.121402854684D-06 4431  6   5   222    6
 -2.52484-25 -2.5248E-25    1.584258804523D-05 4431  6   5   222    6
 -6.13423-32 -6.1342E-32    4.890589364932D-06 4431  6   5   223    6
 -2.33864-32 -2.3386E-32    1.710395785584D-05 4431  6   5   223    6
 -2.25087-25 -2.2509E-25   -1.332817977053D-05 4431  6   5   224    6
 -3.33743-24 -3.3374E-24    8.988952577390D-06 4431  6   5   229    6
 -5.75017-16 -5.7502E-16   -5.217237055518D-06 4431  6   5   233    6
 -1.59389-16 -1.5939E-16   -6.273958679661D-06 4431  6   5   238    6
 -4.80638-16 -4.8064E-16   -4.161135823706D-06 4431  6   5   243    6
 -3.67128-16 -3.6713E-16   -5.447691268400D-06 4431  6   5   245    6
 -2.44907-31 -2.4491E-31   -1.224954778737D-05 4431  6   5   305    6
 -7.26763-32 -7.2676E-32    4.127893137109D-06 4431  6   5   305    6
 -2.54367-31 -2.5437E-31   -1.179398271004D-05 4431  6   5   306    6
 -1.69195-26 -1.6920E-26   -2.955170070029D-05 4431  6   5   306    6
 -3.56639-26 -3.5664E-26   -2.803955820815D-06 4431  6   5   307    6
 -2.21358-26 -2.2136E-26   -9.035137650269D-06 4431  6   5   308    6
 -2.23884-27 -2.2388E-27    1.786639509752D-05 4431  6   5   308    6
 -9.30768-27 -9.3077E-27   -2.148763171906D-06 4431  6   5   309    6
 -3.19098-27 -3.1910E-27   -6.267666986281D-06 4431  6   5   309    6
 -1.70035-27 -1.7004E-27   -2.940571058882D-05 4431  6   5   310    6
 -5.95121-27 -5.9512E-27    1.680330554617D-06 4431  6   5   310    6
 -6.89156-27 -6.8916E-27   -5.804201080708D-06 4431  6   5   311    6
 -2.82894-27 -2.8289E-27    1.413957171242D-05 4431  6   5   311    6
 -5.10297-27 -5.1030E-27   -5.878929329215D-06 4431  6   5   312    6
 -2.80509-26 -2.8051E-26   -3.564948005366D-06 4431  6   5   312    6
 -2.71535-26 -2.7154E-26   -1.841383247100D-05 4431  6   5   312    6
 -5.12167-28 -5.1217E-28   -5.857464459870D-06 4431  6   5   313    6
 -1.78307-34 -1.7831E-34   -1.682491433329D-05 4431  6   5   314    6
 -1.32011-26 -1.3201E-26    7.575126315296D-06 4431  6   5   314    6
 -1.01736-26 -1.0174E-26   -3.931744908381D-05 4431  6   5   315    6
 -4.38626-27 -4.3863E-27   -9.119386447626D-06 4431  6   5   315    6
 -1.22412-23 -1.2241E-23    1.633826749007D-05 4431  6   5   318    6
 -5.84457-24 -5.8446E-24   -5.132969576825D-06 4431  6   5   319    6
 -1.57674-15 -1.5767E-15    2.536879891415D-05 4431  6   5   321    6
 -1.18912-15 -1.1891E-15    1.681916038747D-05 4431  6   5   325    6
 -3.13181-16 -3.1318E-16    3.193041723374D-06 4431  6   5   327    6
 -7.29406-16 -7.2941E-16   -5.483914308314D-06 4431  6   5   328    6
 -1.34012-15 -1.3401E-15    1.492403665340D-05 4431  6   5   333    6
 -8.65101-17 -8.6510E-17    1.155934393722D-06 4431  6   5   336    6
 -2.86767-16 -2.8677E-16   -1.046145476991D-05 4431  6   5   339    6
 -1.00371-16 -1.0037E-16    9.963037132288D-06 4431  6   5   340    6
 -2.77385-28 -2.7739E-28   -1.802548804014D-05 4431  6   5   405    6
 -3.22155-27 -3.2216E-27   -1.552047927242D-05 4431  6   5   406    6
 -2.48273-27 -2.4827E-27    1.208347262899D-05 4431  6   5   406    6
 -1.07041-27 -1.0704E-27    9.342214665354D-06 4431  6   5   406    6
 -8.35713-28 -8.3571E-28    3.589749112671D-06 4431  6   5   407    6
 -2.13612-28 -2.1361E-28    9.362769881829D-06 4431  6   5   407    6
 -2.67981-28 -2.6798E-28    3.731607837948D-06 4431  6   5   407    6
 -5.22017-28 -5.2202E-28   -5.746939275959D-06 4431  6   5   408    6
 -1.54909-28 -1.5491E-28   -6.455402849406D-06 4431  6   5   408    6
 -2.63403-27 -2.6340E-27    1.138939192043D-05 4431  6   5   409    6
 -9.06423-29 -9.0642E-29    3.309713014755D-06 4431  6   5   410    6
 -1.00472-28 -1.0047E-28    1.990604347488D-05 4431  6   5   411    6
 -5.81824-28 -5.8182E-28    6.874931250678D-06 4431  6   5   411    6
 -4.71405-35 -4.7141E-35   -1.060659093570D-05 4431  6   5   411    6
 -6.02841-36 -6.0284E-36    1.658812191134D-06 4431  6   5   412    6
 -3.86999-36 -3.8700E-36   -2.583986005085D-06 4431  6   5   412    6
 -1.59583-27 -1.5958E-27    1.879899488041D-05 4431  6   5   413    6
 -1.70545-29 -1.7055E-29   -2.931777536733D-05 4431  6   5   413    6
 -1.04816-27 -1.0482E-27   -3.816211265468D-05 4431  6   5   413    6
 -1.12451-23 -1.1245E-23    8.892762180836D-06 4431  6   5   416    6
 -3.19782-23 -3.1978E-23    6.254260715095D-06 4431  6   5   417    6
 -1.16729-15 -1.1673E-15   -8.566851425074D-06 4431  6   5   419    6
 -2.55433-15 -2.5543E-15    1.174476281456D-05 4431  6   5   420    6
 -1.21711-15 -1.2171E-15    8.216184239694D-06 4431  6   5   423    6
 -7.64519-16 -7.6452E-16   -1.308011965716D-06 4431  6   5   424    6
 -7.93742-17 -7.9374E-17    2.519710434889D-06 4431  6   5   425    6
 -1.98686-15 -1.9869E-15   -2.013226900733D-05 4431  6   5   427    6
 -2.40285-15 -2.4029E-15   -2.080862309327D-05 4431  6   5   428    6
 -2.64112-16 -2.6411E-16    7.572544980861D-06 4431  6   5   430    6
 -9.85378-16 -9.8538E-16   -2.029677951034D-06 4431  6   5   433    6
 -1.79644-33 -1.7964E-33    2.226625993623D-05 4431  6   5   510    6
 -6.96491-34 -6.9649E-34    1.435768732036D-06 4431  6   5   510    6
 -1.64674-33 -1.6467E-33    2.429041621618D-05 4431  6   5   510    6
 -7.17929-34 -7.1793E-34   -1.392895397776D-06 4431  6   5   510    6
 -3.68951-28 -3.6895E-28    2.710387016219D-06 4431  6   5   511    6
 -2.84338-28 -2.8434E-28   -7.033882210441D-06 4431  6   5   511    6
 -1.22589-28 -1.2259E-28   -8.157338749795D-06 4431  6   5   511    6
 -1.23879-28 -1.2388E-28   -8.072393222408D-06 4431  6   5   512    6
 -3.79132-29 -3.7913E-29    5.275207579322D-06 4431  6   5   512    6
 -1.35718-28 -1.3572E-28   -1.473643879202D-05 4431  6   5   512    6
 -1.86828-30 -1.8683E-30   -1.070503350671D-05 4431  6   5   512    6
 -1.06157-28 -1.0616E-28   -2.826002995538D-05 4431  6   5   513    6
 -3.15021-29 -3.1502E-29    3.174391548353D-06 4431  6   5   513    6
 -1.10257-28 -1.1026E-28   -2.720915678819D-05 4431  6   5   513    6
 -1.12541-28 -1.1254E-28    8.885650563093D-06 4431  6   5   514    6
 -3.44433-29 -3.4443E-29    8.709966815112D-06 4431  6   5   514    6
 -1.23297-28 -1.2330E-28   -2.433149225020D-05 4431  6   5   515    6
 -1.69729-30 -1.6973E-30   -5.891745075949D-06 4431  6   5   515    6
 -2.82826-29 -2.8283E-29   -1.414297129698D-05 4431  6   5   515    6
 -5.60613-29 -5.6061E-29    5.351285111072D-06 4431  6   5   515    6
 -6.51267-29 -6.5127E-29   -4.606405667853D-06 4431  6   5   516    6
 -3.66728-28 -3.6673E-28   -5.453633210315D-06 4431  6   5   516    6
 -2.37103-28 -2.3710E-28    1.265272898284D-05 4431  6   5   517    6
 -1.26198-29 -1.2620E-29   -1.584811169754D-05 4431  6   5   517    6
 -7.96214-25 -7.9621E-25    5.023775015274D-06 4431  6   5   521    6
 -1.01933-15 -1.0193E-15    2.943109689710D-05 4431  6   5   528    6
 -3.34069-34 -3.3407E-34   -2.993393580458D-06 4431  6   5   619    6
 -1.25989-29 -1.2599E-29   -7.937200866820D-06 4431  6   5   620    6
 -4.12703-29 -4.1270E-29    7.269149969905D-06 4431  6   5   621    6
 -2.93209-29 -2.9321E-29   -3.410536511532D-06 4431  6   5   621    6
 -3.78311-29 -3.7831E-29    2.643327843900D-06 4431  6   5   621    6
 -4.78468-29 -4.7847E-29   -4.180007858456D-06 4431  6   5   622    6
 -1.74176-30 -1.7418E-30   -2.296527650203D-05 4431  6   5   622    6
 -1.00864-29 -1.0086E-29    3.965736040593D-05 4431  6   5   622    6
 -6.75189-30 -6.7519E-30   -1.481066782672D-06 4431  6   5   623    6
 -4.33444-30 -4.3344E-30    9.228412436170D-06 4431  6   5   623    6
 -1.02659-29 -1.0266E-29   -9.740987151734D-06 4431  6   5   624    6
 -5.40518-30 -5.4052E-30   -3.700154296419D-06 4431  6   5   624    6
 -1.06399-29 -1.0640E-29   -9.398584573124D-06 4431  6   5   625    6
 -1.05373-29 -1.0537E-29    2.847029125096D-05 4431  6   5   626    6
 -5.54808-30 -5.5481E-30   -3.604850687069D-06 4431  6   5   627    6
 -6.72024-24 -6.7202E-24    5.952168375010D-06 4431  6   5   630    6
 -5.17906-24 -5.1791E-24   -7.723409267269D-06 4431  6   5   631    6
 -4.20194-17 -4.2019E-17    9.519412461762D-06 4431  6   5   632    6
 -6.64194-36 -6.6419E-36    6.022336847460D-06 4431  6   5   735    6
 -1.66877-35 -1.6688E-35   -1.797731263146D-05 4431  6   5   735    6
 -1.00756-35 -1.0076E-35   -3.969986899052D-05 4431  6   5   735    6
 -2.58659-35 -2.5866E-35   -3.866093969314D-06 4431  6   5   736    6
 -3.18965-29 -3.1897E-29   -1.567570109589D-05 4431  6   5   736    6
 -2.06222-29 -2.0622E-29    9.698286312768D-06 4431  6   5   736    6
 -1.09762-30 -1.0976E-30    1.822124232439D-05 4431  6   5   737    6
 -4.38864-31 -4.3886E-31    9.114440920276D-06 4431  6   5   738    6
 -2.81733-31 -2.8173E-31    1.064837984902D-05 4431  6   5   738    6
 -3.45433-30 -3.4543E-30    8.684752180560D-06 4431  6   5   739    6
 -1.81877-30 -1.8188E-30   -1.649466397633D-05 4431  6   5   739    6
 -3.46838-30 -3.4684E-30   -5.766380846365D-06 4431  6   5   740    6
 -9.86321-30 -9.8632E-30    1.013868710152D-06 4431  6   5   740    6
 -2.57414-30 -2.5741E-30    1.553917036377D-05 4431  6   5   741    6
 -2.35963-30 -2.3596E-30    1.271385768117D-05 4431  6   5   741    6
 -1.02873-30 -1.0287E-30    2.916217083205D-05 4431  6   5   742    6
 -9.86233-24 -9.8623E-24    3.041877528038D-06 4431  6   5   745    6
 -2.46005-36 -2.4601E-36   -2.032479014645D-05 4431  6   5   855    6
 -3.28764-37 -3.2876E-37    1.216678225108D-05 4431  6   5   855    6
 -1.95463-36 -1.9546E-36    1.534817331164D-05 4431  6   5   855    6
 -4.53053-30 -4.5305E-30    6.621741827087D-06 4431  6   5   856    6
 -2.46752-31 -2.4675E-31    8.105304111083D-06 4431  6   5   857    6
 -2.10221-30 -2.1022E-30    4.756898692309D-06 4431  6   5   857    6
 -2.03495-30 -2.0350E-30   -2.457062827103D-05 4431  6   5   857    6
 -3.83831-32 -3.8383E-32    2.605313275947D-06 4431  6   5   858    6
 -1.53899-31 -1.5390E-31   -6.497768016602D-06 4431  6   5   858    6
 -3.86668-31 -3.8667E-31   -5.172395957302D-06 4431  6   5   858    6
 -5.99336-31 -5.9934E-31   -6.674052618291D-06 4431  6   5   859    6
 -1.86309-31 -1.8631E-31   -5.367427231036D-06 4431  6   5   859    6
 -2.10602-31 -2.1060E-31    9.496585977426D-06 4431  6   5   860    6
 -1.30432-31 -1.3043E-31    1.533366045139D-05 4431  6   5   860    6
 -5.24336-32 -5.2434E-32   -7.628696103205D-06 4431  6   5   861    6
 -5.17711-16 -5.1771E-16    1.931579587682D-06 4431  6   5   865    6
 -1.03023-15 -1.0302E-15    2.911971113258D-05 4431  6   5   865    6
 -6.27561-16 -6.2756E-16    1.593470594918D-06 4431  6   5   869    6
 -7.44858-31 -7.4486E-31   -2.685075544566D-06 4431  6   5   978    6
 -4.81578-31 -4.8158E-31   -4.153013634472D-06 4431  6   5   979    6
 -1.67051-31 -1.6705E-31    5.986195832464D-06 4431  6   5   980    6
 -2.46307-31 -2.4631E-31   -1.217992180492D-05 4431  6   5   980    6
 -7.97587-32 -7.9759E-32   -3.761345157337D-06 4431  6   5   980    6
 -6.67488-32 -6.6749E-32   -2.996308547765D-06 4431  6   5   981    6
 -7.54523-32 -7.5452E-32    3.976021937190D-06 4431  6   5   981    6
 -4.67298-32 -4.6730E-32   -4.279924159595D-06 4431  6   5   981    6
 -2.03476-32 -2.0348E-32   -1.965833808395D-05 4431  6   5   982    6
 -4.03326-32 -4.0333E-32   -9.917535690793D-06 4431  6   5   982    6
 -4.68546-32 -4.6855E-32   -8.537048656845D-06 4431  6   5   983    6
 -3.28767-32 -3.2877E-32   -9.125003421891D-06 4431  6   5   983    6
 -3.71636-32 -3.7164E-32   -1.076321992494D-05 4431  6   5   983    6
 -2.30165-32 -2.3017E-32   -2.172354615163D-05 4431  6   5   984    6
 -3.14966-16 -3.1497E-16   -1.269978346860D-05 4431  6   5   988    6
 -2.36675-16 -2.3668E-16   -2.112601668950D-05 4431  6   5   988    6
 -1.72706-16 -1.7271E-16   -2.316074716582D-05 4431  6   5   989    6
 -4.74143-18 -4.7414E-18    6.327205083859D-06 4431  6   5   990    6
 -1.36039-32 -1.3604E-32   -7.350833216890D-06 4431  6   5  1108    6
 -7.92435-33 -7.9244E-33   -6.309665776957D-06 4431  6   5  1109    6
