

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Cu- 63                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -5.64989-24 -5.6499E-24   -1.769945963441D-06 2925  6   5    40    6
 -1.67661-24 -1.6766E-24    5.964416292471D-06 2925  6   5    40    6
 -2.32525-28 -2.3253E-28   -2.150306418671D-05 2925  6   5    42    6
 -6.26024-32 -6.2602E-32    6.389531391720D-06 2925  6   5    48    6
 -7.07652-32 -7.0765E-32    2.826247929830D-06 2925  6   5    48    6
 -3.03406-24 -3.0341E-24   -1.318365490469D-05 2925  6   5    52    6
 -7.41747-30 -7.4175E-30   -4.044505741253D-06 2925  6   5    71    6
 -5.89098-30 -5.8910E-30   -3.395020862389D-06 2925  6   5    71    6
 -1.22309-32 -1.2231E-32   -8.176013212376D-06 2925  6   5    77    6
 -3.12629-33 -3.1263E-33   -3.198679585000D-06 2925  6   5    77    6
 -1.16557-32 -1.1656E-32   -2.573847988530D-05 2925  6   5   128    6
 -4.24302-34 -4.2430E-34    4.713623786772D-06 2925  6   5   128    6
 -1.49914-25 -1.4991E-25    2.668196432613D-05 2925  6   5   132    6
 -2.56021-33 -2.5602E-33    3.905929591764D-06 2925  6   5   190    6
 -1.06645-24 -1.0665E-24   -4.688452341886D-05 2925  6   5   191    6
 -8.46981-25 -8.4698E-25    1.180664029121D-06 2925  6   5   191    6
 -2.04689-24 -2.0469E-24   -4.885460381417D-06 2925  6   5   194    6
 -1.07773-24 -1.0777E-24    2.783628552605D-05 2925  6   5   194    6
 -4.00385-26 -4.0039E-26   -1.248798031898D-05 2925  6   5   262    6
 -7.93635-26 -7.9364E-26   -6.300125372512D-06 2925  6   5   262    6
 -1.19842-25 -1.1984E-25    1.668864004277D-05 2925  6   5   263    6
 -4.64634-26 -4.6463E-26    8.608926596060D-06 2925  6   5   263    6
 -1.09855-25 -1.0986E-25   -4.551454189605D-05 2925  6   5   263    6
 -2.08601-34 -2.0860E-34    4.793840873186D-06 2925  6   5   354    6
 -6.58061-36 -6.5806E-36    1.519615962830D-06 2925  6   5   354    6
 -1.08646-34 -1.0865E-34   -3.681681792255D-05 2925  6   5   354    6
 -9.40738-26 -9.4074E-26   -2.125990445756D-06 2925  6   5   355    6
 -2.96769-27 -2.9677E-27   -3.369624185795D-06 2925  6   5   355    6
 -4.89967-26 -4.8997E-26   -6.122861335553D-06 2925  6   5   355    6
 -2.93332-26 -2.9333E-26    6.818212810116D-06 2925  6   5   355    6
 -6.22718-24 -6.2272E-24   -3.211726656406D-06 2925  6   5   358    6
 -1.01708-23 -1.0171E-23   -1.966413654785D-05 2925  6   5   358    6
 -3.62737-24 -3.6274E-24   -8.270454902687D-06 2925  6   5   359    6
 -7.55257-17 -7.5526E-17   -3.972157821875D-06 2925  6   5   360    6
 -1.48866-15 -1.4887E-15   -2.686980237254D-05 2925  6   5   363    6
 -5.91382-16 -5.9138E-16    3.381908817033D-06 2925  6   5   365    6
 -4.85397-15 -4.8540E-15   -6.180507914165D-06 2925  6   5   367    6
 -1.34889-15 -1.3489E-15   -7.413502954262D-06 2925  6   5   370    6
 -1.24955-24 -1.2496E-24   -4.001440518590D-05 2925  6   5   457    6
 -3.13945-24 -3.1395E-24   -1.592635652737D-05 2925  6   5   457    6
 -1.89551-24 -1.8955E-24    5.275625029738D-06 2925  6   5   457    6
 -4.86615-24 -4.8662E-24   -1.027506344849D-05 2925  6   5   458    6
 -1.84505-27 -1.8451E-27   -2.709953659796D-05 2925  6   5   559    6
 -7.95475-28 -7.9548E-28   -6.285552657181D-06 2925  6   5   559    6
 -2.87303-24 -2.8730E-24    1.044193760594D-05 2925  6   5   562    6
 -2.28177-24 -2.2818E-24   -1.314768797906D-05 2925  6   5   562    6
 -1.01006-36 -1.0101E-36   -3.960160782523D-05 2925  6   5   668    6
 -4.14622-37 -4.1462E-37    4.823670716936D-06 2925  6   5   669    6
 -7.47914-37 -7.4791E-37    5.348208483857D-06 2925  6   5   669    6
 -5.31927-28 -5.3193E-28   -5.639871636387D-06 2925  6   5   669    6
 -4.09938-28 -4.0994E-28   -4.878786548094D-06 2925  6   5   670    6
 -1.76741-28 -1.7674E-28    5.657996729797D-06 2925  6   5   670    6
 -4.59635-24 -4.5964E-24   -1.087819683006D-05 2925  6   5   673    6
 -3.54224-24 -3.5422E-24    1.129228962457D-05 2925  6   5   674    6
 -1.17758-15 -1.1776E-15   -1.698398410295D-05 2925  6   5   676    6
 -3.05377-17 -3.0538E-17   -9.823922561341D-06 2925  6   5   677    6
 -1.60757-28 -1.6076E-28   -1.866170679954D-05 2925  6   5   784    6
 -5.85202-30 -5.8520E-30    3.417623316379D-06 2925  6   5   784    6
 -3.38885-29 -3.3889E-29   -1.475426767207D-05 2925  6   5   785    6
 -5.20493-29 -5.2049E-29    5.763766275599D-06 2925  6   5   785    6
 -4.01126-29 -4.0113E-29   -9.971929019907D-06 2925  6   5   786    6
 -1.72941-29 -1.7294E-29    5.782318825390D-06 2925  6   5   786    6
 -1.18334-23 -1.1833E-23    3.380262646411D-05 2925  6   5   789    6
 -1.19685-24 -1.1969E-24   -4.177632953157D-05 2925  6   5   790    6
 -3.79566-16 -3.7957E-16   -1.053835169633D-05 2925  6   5   792    6
 -1.51578-23 -1.5158E-23   -1.319452691020D-05 2925  6   5   908    6
 -5.51787-25 -5.5179E-25   -5.436880535522D-06 2925  6   5   908    6
 -3.19535-24 -3.1954E-24   -1.564773811941D-05 2925  6   5   909    6
 -1.31388-15 -1.3139E-15   -1.522209029740D-05 2925  6   5   910    6
 -3.64338-16 -3.6434E-16   -5.489408186862D-06 2925  6   5   911    6
 -3.96021-16 -3.9602E-16    2.525118617490D-06 2925  6   5   915    6
 -2.95774-31 -2.9577E-31    1.352383914743D-05 2925  6   5  1031    6
 -9.10579-31 -9.1058E-31   -1.098202352603D-06 2925  6   5  1031    6
 -4.96396-24 -4.9640E-24   -8.058082659908D-06 2925  6   5  1034    6
 -1.89248-24 -1.8925E-24   -1.056814338850D-05 2925  6   5  1034    6
 -1.70181-24 -1.7018E-24    5.876096626387D-06 2925  6   5  1035    6
 -5.43417-16 -5.4342E-16   -5.520622284639D-06 2925  6   5  1036    6
 -3.03579-16 -3.0358E-16   -3.294035489995D-06 2925  6   5  1038    6
 -1.81941-15 -1.8194E-15    5.496287257835D-06 2925  6   5  1040    6
 -6.21586-16 -6.2159E-16   -6.435151370959D-06 2925  6   5  1042    6
 -1.10788-15 -1.1079E-15   -1.805249666024D-05 2925  6   5  1044    6
 -3.67779-32 -3.6778E-32   -2.719024196502D-06 2925  6   5  1180    6
 -1.20474-31 -1.2047E-31    3.320218470369D-05 2925  6   5  1180    6
 -8.55917-32 -8.5592E-32   -3.505012752411D-06 2925  6   5  1180    6
 -1.10434-31 -1.1043E-31    3.622072912321D-05 2925  6   5  1180    6
 -4.58051-32 -4.5805E-32    2.183163010276D-06 2925  6   5  1180    6
 -1.50898-24 -1.5090E-24   -1.325398613637D-05 2925  6   5  1183    6
 -2.99107-24 -2.9911E-24   -1.002985553664D-05 2925  6   5  1183    6
 -3.47474-24 -3.4747E-24    1.151165267055D-05 2925  6   5  1184    6
 -5.88001-16 -5.8800E-16    1.700677379830D-06 2925  6   5  1185    6
 -2.85432-15 -2.8543E-15    7.006922839748D-06 2925  6   5  1187    6
 -7.53631-17 -7.5363E-17    1.326909322922D-06 2925  6   5  1188    6
 -5.92307-16 -5.9231E-16   -5.064940984916D-06 2925  6   5  1189    6
 -8.24068-16 -8.2407E-16   -2.426984180959D-06 2925  6   5  1191    6
 -8.64699-17 -8.6470E-17   -1.156471789540D-06 2925  6   5  1192    6
 -2.22293-15 -2.2229E-15    1.349570161909D-05 2925  6   5  1193    6
 -4.15128-33 -4.1513E-33   -4.817791139017D-06 2925  6   5  1334    6
 -2.04878-24 -2.0488E-24   -9.761907086106D-06 2925  6   5  1338    6
 -5.14751-24 -5.1475E-24    1.942686852501D-06 2925  6   5  1338    6
 -3.10793-24 -3.1079E-24    9.652727056269D-06 2925  6   5  1339    6
 -7.97865-24 -7.9787E-24   -6.266724320329D-06 2925  6   5  1339    6
 -2.73462-24 -2.7346E-24    7.313630413088D-06 2925  6   5  1339    6
 -1.89478-15 -1.8948E-15   -1.055531512911D-05 2925  6   5  1343    6
 -1.15828-15 -1.1583E-15   -1.726698207683D-05 2925  6   5  1346    6
