

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Ra-226                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -3.00501-23 -3.0050E-23    3.327775947492D-06 8834  6   5    60    6
 -4.90803-23 -4.9080E-23    6.112432075701D-06 8834  6   5    60    6
 -2.18571-23 -2.1857E-23    4.575172369606D-06 8834  6   5    60    6
 -1.16313-22 -1.1631E-22    2.579247375629D-05 8834  6   5    62    6
 -7.52008-23 -7.5201E-23   -2.659546175033D-06 8834  6   5    62    6
 -5.29934-23 -5.2993E-23    7.548109764591D-06 8834  6   5    62    6
 -8.04821-23 -8.0482E-23    1.242512310187D-06 8834  6   5    64    6
 -2.18865-23 -2.1887E-23   -2.284513284452D-05 8834  6   5    64    6
 -9.38204-24 -9.3820E-24    4.263465088510D-06 8834  6   5   101    6
 -2.95969-25 -2.9597E-25   -3.378732231946D-06 8834  6   5   101    6
 -3.10748-24 -3.1075E-24   -6.436083257132D-06 8834  6   5   125    6
 -9.80299-26 -9.8030E-26   -1.020096929590D-06 8834  6   5   125    6
 -1.37399-24 -1.3740E-24   -7.278073348376D-06 8834  6   5   126    6
 -6.46264-25 -6.4626E-25    6.189421041573D-06 8834  6   5   127    6
 -6.92084-25 -6.9208E-25    5.779645245391D-06 8834  6   5   128    6
 -2.26707-24 -2.2671E-24   -1.323293943283D-05 8834  6   5   128    6
 -1.61066-24 -1.6107E-24   -2.483453987802D-05 8834  6   5   129    6
 -1.37863-25 -1.3786E-25    2.176073348185D-05 8834  6   5   129    6
 -1.30112-24 -1.3011E-24    1.537137235617D-05 8834  6   5   130    6
 -1.21219-25 -1.2122E-25   -8.249531839091D-06 8834  6   5   131    6
 -7.59653-24 -7.5965E-24    3.949171529583D-06 8834  6   5   176    6
 -2.33869-23 -2.3387E-23   -4.275898045601D-06 8834  6   5   176    6
 -1.71555-15 -1.7156E-15   -2.914517210217D-05 8834  6   5   177    6
 -2.38296-16 -2.3830E-16   -1.678584617459D-05 8834  6   5   179    6
 -6.48509-16 -6.4851E-16   -1.541998646152D-06 8834  6   5   180    6
 -1.60386-15 -1.6039E-15   -2.493983265366D-05 8834  6   5   181    6
 -5.16818-15 -5.1682E-15   -3.869834255065D-06 8834  6   5   184    6
 -1.46477-15 -1.4648E-15   -2.048103115160D-05 8834  6   5   185    6
 -1.35225-15 -1.3523E-15   -3.697541135150D-05 8834  6   5   186    6
 -2.22695-15 -2.2270E-15   -2.245223287459D-05 8834  6   5   188    6
 -3.14055-15 -3.1406E-15   -1.592077820766D-05 8834  6   5   190    6
 -2.91562-15 -2.9156E-15    6.859604475188D-06 8834  6   5   191    6
 -6.16092-27 -6.1609E-27    3.246268414439D-06 8834  6   5   225    6
 -1.54792-26 -1.5479E-26    1.292056437018D-05 8834  6   5   225    6
 -9.34589-27 -9.3459E-27   -1.069989054082D-06 8834  6   5   225    6
 -2.39927-26 -2.3993E-26   -1.250380324014D-05 8834  6   5   225    6
 -1.50205-26 -1.5021E-26   -3.328783995197D-05 8834  6   5   226    6
 -4.73843-28 -4.7384E-28    6.331210970761D-06 8834  6   5   226    6
 -7.82318-27 -7.8232E-27   -2.556505155178D-06 8834  6   5   226    6
 -7.47336-27 -7.4734E-27   -5.352344862253D-06 8834  6   5   227    6
 -1.57528-26 -1.5753E-26   -1.269615560401D-05 8834  6   5   227    6
 -1.81171-26 -1.8117E-26    5.519647184199D-06 8834  6   5   228    6
 -1.39622-26 -1.3962E-26    1.432439013901D-05 8834  6   5   228    6
 -4.57873-27 -4.5787E-27    6.552035171443D-06 8834  6   5   229    6
 -1.40962-26 -1.4096E-26    1.418822093910D-05 8834  6   5   229    6
 -6.91444-27 -6.9144E-27    5.784994880246D-06 8834  6   5   230    6
 -2.26497-26 -2.2650E-26   -1.324520854567D-05 8834  6   5   230    6
 -1.60917-26 -1.6092E-26   -1.864315143830D-05 8834  6   5   230    6
 -2.07622-26 -2.0762E-26    9.632890541547D-06 8834  6   5   230    6
 -2.14786-26 -2.1479E-26   -1.862318773093D-05 8834  6   5   231    6
 -8.18859-27 -8.1886E-27   -1.221211466104D-06 8834  6   5   231    6
 -9.29437-27 -9.2944E-27   -3.227760461345D-06 8834  6   5   232    6
 -3.81528-27 -3.8153E-27   -5.242079218458D-06 8834  6   5   232    6
 -4.91547-25 -4.9155E-25   -6.103180367213D-06 8834  6   5   285    6
 -4.49617-16 -4.4962E-16   -6.672345574017D-06 8834  6   5   290    6
 -2.09555-15 -2.0956E-15   -2.386008446473D-05 8834  6   5   292    6
 -8.94269-16 -8.9427E-16   -1.118231762498D-06 8834  6   5   293    6
 -1.59978-15 -1.5998E-15   -1.250171898633D-05 8834  6   5   294    6
 -1.06697-15 -1.0670E-15   -2.811700422685D-05 8834  6   5   295    6
 -3.32353-28 -3.3235E-28    9.026547075002D-06 8834  6   5   354    6
 -8.58072-29 -8.5807E-29    2.330806738721D-06 8834  6   5   355    6
 -6.81484-29 -6.8148E-29    5.869543525493D-06 8834  6   5   355    6
 -7.54808-29 -7.5481E-29   -2.649680448712D-06 8834  6   5   356    6
 -1.00873-29 -1.0087E-29    2.974036659946D-05 8834  6   5   356    6
 -1.34136-28 -1.3414E-28   -2.982048070611D-05 8834  6   5   357    6
 -4.47908-28 -4.4791E-28   -4.465202675443D-06 8834  6   5   358    6
 -4.78675-30 -4.7868E-30   -1.044550060057D-05 8834  6   5   358    6
