

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Mo-100                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -6.21992-25 -6.2199E-25    3.215475440207D-06 4249  6   5    41    6
 -1.16781-22 -1.1678E-22    8.563036795345D-06 4249  6   5    47    6
 -1.13045-22 -1.1305E-22   -4.423017382467D-05 4249  6   5    47    6
 -1.41571-22 -1.4157E-22    7.063593532720D-06 4249  6   5    47    6
 -5.39732-23 -5.3973E-23    3.705542750836D-06 4249  6   5    48    6
 -5.50915-23 -5.5092E-23   -9.075810242934D-06 4249  6   5    48    6
 -5.88758-25 -5.8876E-25   -3.396981442300D-06 4249  6   5    49    6
 -5.99379-23 -5.9938E-23   -1.668393454083D-06 4249  6   5    49    6
 -5.80204-23 -5.8020E-23    6.894126893281D-06 4249  6   5    49    6
 -1.07046-23 -1.0705E-23   -3.736711320370D-05 4249  6   5    50    6
 -9.98984-23 -9.9898E-23    4.004068133095D-06 4249  6   5    50    6
 -7.86363-25 -7.8636E-25    3.815031989112D-06 4249  6   5    50    6
 -6.25316-23 -6.2532E-23   -6.396765795196D-06 4249  6   5    51    6
 -2.42439-23 -2.4244E-23   -4.124748905899D-06 4249  6   5    51    6
 -1.28314-29 -1.2831E-29    3.117352744037D-05 4249  6   5    52    6
 -2.54341-29 -2.5434E-29    3.931729449651D-06 4249  6   5    52    6
 -2.70917-23 -2.7092E-23   -1.107350221652D-05 4249  6   5    52    6
 -1.33445-23 -1.3345E-23   -3.746862003084D-05 4249  6   5    53    6
 -2.61133-23 -2.6113E-23    1.148839863208D-05 4249  6   5    54    6
 -4.26504-23 -4.2650E-23    9.378575581915D-06 4249  6   5    54    6
 -2.02131-23 -2.0213E-23    4.947286660617D-06 4249  6   5    55    6
 -1.06426-23 -1.0643E-23   -3.758480070663D-05 4249  6   5    55    6
 -1.97656-25 -1.9766E-25   -2.023717974657D-05 4249  6   5    58    6
 -6.52086-24 -6.5209E-24   -6.134160218091D-06 4249  6   5    80    6
 -1.93507-24 -1.9351E-24   -1.550331512555D-05 4249  6   5    80    6
 -4.27416-23 -4.2742E-23   -9.358564021911D-06 4249  6   5    81    6
 -4.56775-25 -4.5678E-25   -1.094630835744D-05 4249  6   5    81    6
 -1.05723-23 -1.0572E-23    2.837603927250D-05 4249  6   5    82    6
 -1.12985-25 -1.1299E-25   -4.425366199045D-05 4249  6   5    82    6
 -1.92276-23 -1.9228E-23   -2.080342840494D-05 4249  6   5    83    6
 -6.06563-25 -6.0656E-25    4.945900096205D-06 4249  6   5    83    6
 -1.39624-23 -1.3962E-23    2.864836990767D-05 4249  6   5    84    6
 -2.05868-23 -2.0587E-23   -9.714962986107D-06 4249  6   5    84    6
 -2.09096-23 -2.0910E-23   -1.912996900954D-05 4249  6   5    85    6
 -6.59621-25 -6.5962E-25    1.516022079419D-06 4249  6   5    85    6
 -7.07605-30 -7.0761E-30   -7.066089131520D-06 4249  6   5    85    6
 -5.28317-24 -5.2832E-24   -5.678408985582D-06 4249  6   5    86    6
 -2.16871-24 -2.1687E-24    4.611036053746D-06 4249  6   5    86    6
 -3.22135-24 -3.2214E-24   -1.552144287329D-05 4249  6   5    87    6
 -1.24894-24 -1.2489E-24    3.202715903095D-05 4249  6   5    87    6
 -7.13137-24 -7.1314E-24   -4.206765319935D-06 4249  6   5    88    6
 -2.71879-24 -2.7188E-24   -3.678106804774D-06 4249  6   5    88    6
 -1.17491-23 -1.1749E-23    8.511290226462D-06 4249  6   5    89    6
 -3.21056-24 -3.2106E-24   -1.245888567730D-05 4249  6   5    92    6
 -1.24475-24 -1.2448E-24   -4.016870857606D-05 4249  6   5    92    6
 -2.94301-24 -2.9430E-24    3.397881760551D-06 4249  6   5    92    6
 -2.21055-24 -2.2106E-24   -2.261880527464D-05 4249  6   5   139    6
 -8.42758-25 -8.4276E-25   -2.373160504080D-06 4249  6   5   139    6
 -3.29299-24 -3.2930E-24   -3.036753831660D-06 4249  6   5   140    6
 -3.01857-24 -3.0186E-24   -9.938480803700D-06 4249  6   5   140    6
 -4.34927-26 -4.3493E-26   -6.897709270744D-06 4249  6   5   141    6
 -2.20232-24 -2.2023E-24    9.081332413200D-06 4249  6   5   142    6
 -1.69725-24 -1.6973E-24   -2.945941964957D-05 4249  6   5   142    6
 -9.43847-25 -9.4385E-25   -3.178481258045D-06 4249  6   5   143    6
 -4.96954-25 -4.9695E-25    8.049034719533D-06 4249  6   5   143    6
 -2.50608-24 -2.5061E-24   -7.980591202145D-06 4249  6   5   144    6
 -7.90579-26 -7.9058E-26   -1.264895728295D-06 4249  6   5   144    6
 -1.30525-24 -1.3053E-24   -3.830683777058D-05 4249  6   5   144    6
 -3.90296-31 -3.9030E-31   -1.024863180752D-05 4249  6   5   145    6
 -7.73638-31 -7.7364E-31   -2.585188421425D-06 4249  6   5   145    6
 -2.77342-24 -2.7734E-24    7.211313108090D-06 4249  6   5   146    6
 -4.00533-25 -4.0053E-25    7.490019548972D-06 4249  6   5   147    6
 -1.64416-25 -1.6442E-25   -2.432853250285D-05 4249  6   5   147    6
 -1.46803-25 -1.4680E-25    2.043554968228D-05 4249  6   5   148    6
 -1.37001-24 -1.3700E-24    7.299216794125D-06 4249  6   5   148    6
 -1.07842-26 -1.0784E-26    1.854565011779D-05 4249  6   5   148    6
 -1.17727-23 -1.1773E-23   -2.548268451593D-05 4249  6   5   152    6
 -2.48153-23 -2.4815E-23    1.208931586558D-05 4249  6   5   152    6
