

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Pr-141                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -1.99588-24 -1.9959E-24   -1.002064252372D-05 5925  6   5    39    6
 -8.09655-24 -8.0966E-24   -6.175469798848D-06 5925  6   5    46    6
 -2.08954-27 -2.0895E-27    1.914296926602D-05 5925  6   5    63    6
 -5.34097-28 -5.3410E-28   -5.616957219416D-06 5925  6   5    63    6
 -6.41344-24 -6.4134E-24    6.236902504700D-06 5925  6   5    71    6
 -1.63931-24 -1.6393E-24    6.100127492625D-06 5925  6   5    71    6
 -5.12832-16 -5.1283E-16    3.899912641832D-06 5925  6   5    73    6
 -4.19544-16 -4.1954E-16    9.534160898428D-06 5925  6   5    78    6
 -3.32363-29 -3.3236E-29    9.026275487866D-06 5925  6   5   112    6
 -3.22802-24 -3.2280E-24    6.195748477355D-06 5925  6   5   120    6
 -1.32508-24 -1.3251E-24   -1.509342832121D-05 5925  6   5   120    6
 -5.08172-16 -5.0817E-16    3.935675322596D-06 5925  6   5   121    6
 -1.34893-16 -1.3489E-16    2.223984936210D-05 5925  6   5   122    6
 -6.25173-15 -6.2517E-15    4.798671727559D-06 5925  6   5   125    6
 -8.30891-16 -8.3089E-16    1.203527297825D-06 5925  6   5   128    6
 -5.69593-24 -5.6959E-24    5.266918659527D-06 5925  6   5   185    6
 -2.20835-24 -2.2084E-24   -2.264133855587D-05 5925  6   5   185    6
 -5.22127-24 -5.2213E-24   -5.745728529577D-06 5925  6   5   185    6
 -2.48105-28 -2.4811E-28   -2.015275790498D-05 5925  6   5   257    6
 -5.77405-28 -5.7741E-28   -8.659433153455D-06 5925  6   5   257    6
 -7.44993-28 -7.4499E-28    4.026883474218D-06 5925  6   5   257    6
 -1.97754-24 -1.9775E-24    2.022715090453D-05 5925  6   5   260    6
 -4.96852-24 -4.9685E-24    4.025343563121D-06 5925  6   5   260    6
 -2.99986-24 -2.9999E-24   -1.333395558463D-05 5925  6   5   260    6
 -7.70121-24 -7.7012E-24    1.298497249054D-06 5925  6   5   260    6
 -1.93731-29 -1.9373E-29    5.161796511564D-06 5925  6   5   340    6
 -2.18992-29 -2.1899E-29    9.132753707860D-06 5925  6   5   340    6
 -8.18483-24 -8.1848E-24    3.665317422731D-06 5925  6   5   343    6
 -4.08682-30 -4.0868E-30    4.893780494349D-06 5925  6   5   429    6
 -3.81395-29 -3.8140E-29   -1.310976808818D-05 5925  6   5   429    6
 -5.61548-24 -5.6155E-24   -3.561583337400D-06 5925  6   5   432    6
 -2.14087-24 -2.1409E-24   -1.401299471693D-05 5925  6   5   432    6
 -1.92517-24 -1.9252E-24   -1.558303941989D-05 5925  6   5   433    6
 -2.16597-15 -2.1660E-15   -1.385060734901D-05 5925  6   5   434    6
 -3.89467-15 -3.8947E-15   -7.702834900035D-06 5925  6   5   437    6
 -2.57743-15 -2.5774E-15    1.163950136366D-05 5925  6   5   439    6
 -3.41374-16 -3.4137E-16    1.171735398718D-05 5925  6   5   443    6
 -6.49542-16 -6.4954E-16    3.079092652878D-06 5925  6   5   446    6
 -4.09604-16 -4.0960E-16    9.765529633547D-06 5925  6   5   447    6
 -1.59266-15 -1.5927E-15   -2.511521605371D-05 5925  6   5   448    6
 -2.70021-30 -2.7002E-30    3.703415660378D-06 5925  6   5   538    6
 -6.90186-31 -6.9019E-31   -5.795539173550D-06 5925  6   5   538    6
 -8.65852-31 -8.6585E-31    2.309863579528D-06 5925  6   5   539    6
 -1.58474-24 -1.5847E-24    2.524073349567D-05 5925  6   5   542    6
 -1.79137-24 -1.7914E-24   -1.674695903135D-05 5925  6   5   542    6
 -1.10945-24 -1.1095E-24   -4.506737572675D-05 5925  6   5   543    6
 -1.08981-15 -1.0898E-15    9.175911397376D-06 5925  6   5   547    6
 -2.12817-15 -2.1282E-15   -1.409661822135D-05 5925  6   5   547    6
 -2.26985-31 -2.2699E-31   -2.202788730524D-05 5925  6   5   654    6
 -1.68075-31 -1.6808E-31   -2.974862412614D-05 5925  6   5   655    6
 -7.52995-25 -7.5300E-25   -6.640150332961D-06 5925  6   5   658    6
 -1.47236-24 -1.4724E-24   -2.716726887441D-05 5925  6   5   659    6
 -1.19938-16 -1.1994E-16   -1.667528222903D-05 5925  6   5   661    6
 -1.13453-15 -1.1345E-15    2.644266788884D-05 5925  6   5   663    6
 -4.93419-17 -4.9342E-17   -2.026675097770D-06 5925  6   5   665    6
 -7.25685-16 -7.2569E-16   -6.890041822536D-06 5925  6   5   667    6
 -2.48148-15 -2.4815E-15   -8.059706304282D-06 5925  6   5   668    6
 -2.67933-16 -2.6793E-16    1.119682905802D-05 5925  6   5   669    6
 -2.92137-32 -2.9214E-32   -1.026915454052D-05 5925  6   5   775    6
 -6.15785-32 -6.1579E-32   -8.119717108951D-06 5925  6   5   775    6
 -4.86532-24 -4.8653E-24    4.110726529856D-06 5925  6   5   778    6
 -1.56012-24 -1.5601E-24    1.281952670311D-05 5925  6   5   779    6
 -2.68738-16 -2.6874E-16   -7.442192767621D-06 5925  6   5   781    6
