

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Sb-123                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -6.94397-24 -6.9440E-24   -4.320295162511D-06 5131  6   5    70    6
 -8.88006-25 -8.8801E-25   -4.504474068881D-06 5131  6   5    70    6
 -1.42685-23 -1.4269E-23   -3.504222588230D-05 5131  6   5   123    6
 -1.56322-23 -1.5632E-23    1.279410447662D-05 5131  6   5   123    6
 -1.56954-26 -1.5695E-26    2.548517400006D-05 5131  6   5   189    6
 -4.95135-28 -4.9514E-28   -1.009825603112D-05 5131  6   5   189    6
 -8.17471-27 -8.1747E-27    1.223284984938D-06 5131  6   5   189    6
 -2.02644-23 -2.0264E-23    1.973904976209D-05 5131  6   5   192    6
 -1.70672-23 -1.7067E-23    1.171838380047D-05 5131  6   5   270    6
 -1.65212-23 -1.6521E-23    1.210565818460D-05 5131  6   5   270    6
 -1.69657-29 -1.6966E-29   -1.768273634452D-05 5131  6   5   353    6
 -6.96429-30 -6.9643E-30   -1.435896552162D-06 5131  6   5   353    6
 -1.99419-23 -1.9942E-23   -5.014567318045D-06 5131  6   5   356    6
 -1.28932-23 -1.2893E-23    1.551205286503D-05 5131  6   5   356    6
 -3.34767-31 -3.3477E-31   -8.961456774297D-06 5131  6   5   445    6
 -1.64048-24 -1.6405E-24   -1.219155369164D-05 5131  6   5   448    6
 -5.37375-24 -5.3738E-24   -9.304489416118D-06 5131  6   5   448    6
 -3.81783-24 -3.8178E-24    7.857866903544D-06 5131  6   5   448    6
 -4.92594-24 -4.9259E-24    8.120277551184D-06 5131  6   5   449    6
 -3.96004-15 -3.9600E-15    1.010090807161D-05 5131  6   5   455    6
 -1.43245-15 -1.4325E-15   -3.490523229423D-05 5131  6   5   456    6
 -1.51453-16 -1.5145E-16    1.980812529285D-05 5131  6   5   460    6
 -3.95194-31 -3.9519E-31    1.012161115815D-05 5131  6   5   558    6
 -5.82692-31 -5.8269E-31    3.432345046738D-06 5131  6   5   558    6
