

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Er-170                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -2.10842-23 -2.1084E-23    9.485776078744D-06 6849  6   5    42    6
 -2.04097-23 -2.0410E-23   -1.469889317330D-05 6849  6   5    42    6
 -1.53132-23 -1.5313E-23    1.306062743251D-05 6849  6   5    58    6
 -4.68663-24 -4.6866E-24    6.401188060580D-06 6849  6   5    59    6
 -1.49027-23 -1.4903E-23   -2.013058036458D-05 6849  6   5    59    6
 -6.07688-24 -6.0769E-24   -3.291162570185D-06 6849  6   5    60    6
 -9.92527-24 -9.9253E-24   -3.022587798581D-06 6849  6   5    60    6
 -2.66663-24 -2.6666E-24    1.125015468976D-05 6849  6   5    61    6
 -9.70731-26 -9.7073E-26    1.030151504361D-06 6849  6   5    61    6
 -6.62283-25 -6.6228E-25    4.529785605190D-06 6849  6   5    62    6
 -2.56771-25 -2.5677E-25    3.894520798699D-06 6849  6   5    62    6
 -5.35345-24 -5.3535E-24   -9.339771549162D-06 6849  6   5    63    6
 -4.25173-24 -4.2517E-24    7.055951342244D-06 6849  6   5    63    6
 -1.05871-23 -1.0587E-23    9.445457207330D-06 6849  6   5    63    6
 -6.84496-24 -6.8450E-24   -5.843715668240D-06 6849  6   5    64    6
 -2.05298-23 -2.0530E-23   -9.741936112356D-06 6849  6   5    64    6
 -7.95953-24 -7.9595E-24    3.769066766642D-06 6849  6   5    65    6
 -6.11091-24 -6.1109E-24    1.636417489395D-06 6849  6   5    69    6
 -8.22625-25 -8.2263E-25   -6.078103631628D-06 6849  6   5   102    6
 -8.65887-25 -8.6589E-25   -3.464655318722D-06 6849  6   5   103    6
 -8.38186-25 -8.3819E-25   -4.772210464039D-06 6849  6   5   103    6
 -4.87553-27 -4.8755E-27    6.153177193155D-06 6849  6   5   105    6
 -7.07699-26 -7.0770E-26   -1.413030115882D-06 6849  6   5   106    6
 -2.74379-26 -2.7438E-26   -3.644593791934D-06 6849  6   5   106    6
 -1.15162-24 -1.1516E-24    1.736683975622D-05 6849  6   5   108    6
 -3.63294-26 -3.6329E-26    1.101036625977D-05 6849  6   5   108    6
 -8.11099-23 -8.1110E-23   -1.232895121307D-06 6849  6   5   113    6
 -5.75235-16 -5.7524E-16   -8.692099750515D-06 6849  6   5   114    6
 -1.12449-15 -1.1245E-15   -8.892920346090D-06 6849  6   5   122    6
 -2.87598-27 -2.8760E-27   -6.954151280566D-06 6849  6   5   173    6
 -7.22582-27 -7.2258E-27    2.767851953119D-06 6849  6   5   173    6
 -4.36275-27 -4.3628E-27   -1.146066128025D-05 6849  6   5   173    6
 -1.34141-27 -1.3414E-27    7.454842292768D-06 6849  6   5   174    6
 -1.25185-26 -1.2519E-26   -3.994088748640D-05 6849  6   5   174    6
 -6.75702-27 -6.7570E-27    2.959884683088D-06 6849  6   5   176    6
 -7.22116-29 -7.2212E-29   -5.539276238221D-06 6849  6   5   176    6
 -4.43806-27 -4.4381E-27   -9.012947098454D-06 6849  6   5   176    6
 -3.37921-28 -3.3792E-28    2.959271545779D-06 6849  6   5   177    6
 -2.97969-26 -2.9797E-26   -3.356053817611D-06 6849  6   5   178    6
 -1.92648-26 -1.9265E-26   -1.038162866984D-05 6849  6   5   178    6
 -2.04504-27 -2.0450E-27    1.955951961826D-05 6849  6   5   179    6
 -4.31066-27 -4.3107E-27   -9.279321495958D-06 6849  6   5   179    6
 -1.41941-26 -1.4194E-26    7.045180744172D-06 6849  6   5   180    6
 -2.09283-26 -2.0928E-26    1.433465689997D-05 6849  6   5   180    6
 -3.09968-24 -3.0997E-24   -6.452278944882D-06 6849  6   5   185    6
 -6.14413-24 -6.1441E-24    4.882709187407D-06 6849  6   5   185    6
 -3.76001-16 -3.7600E-16    2.659567394682D-06 6849  6   5   186    6
 -2.00648-15 -2.0065E-15   -9.967704636951D-06 6849  6   5   189    6
 -1.54705-15 -1.5471E-15   -3.231957596721D-05 6849  6   5   195    6
 -1.93559-28 -1.9356E-28   -5.166383376638D-06 6849  6   5   260    6
 -1.53725-28 -1.5373E-28   -3.252561392092D-05 6849  6   5   260    6
 -2.94667-28 -2.9467E-28   -1.018098395807D-05 6849  6   5   261    6
 -9.01831-29 -9.0183E-29    1.108855206745D-06 6849  6   5   261    6
 -3.22829-28 -3.2283E-28   -3.097615146025D-06 6849  6   5   261    6
 -8.53718-29 -8.5372E-29   -2.342693957513D-06 6849  6   5   262    6
 -1.14092-29 -1.1409E-29    1.752971286335D-05 6849  6   5   262    6
 -1.36659-28 -1.3666E-28   -7.317483663708D-06 6849  6   5   264    6
