

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Cr- 52                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -5.63564-23 -5.6356E-23    7.097685444757D-06 2431  6   5    37    6
 -2.12906-28 -2.1291E-28   -1.878763397929D-05 2431  6   5    38    6
 -6.97419-28 -6.9742E-28   -1.433858268811D-06 2431  6   5    38    6
 -1.95681-28 -1.9568E-28    5.110358184998D-06 2431  6   5    39    6
 -6.40993-28 -6.4099E-28    4.680238317904D-06 2431  6   5    39    6
 -5.42452-24 -5.4245E-24    3.686962164438D-06 2431  6   5    39    6
 -5.62401-27 -5.6240E-27    1.778090721862D-06 2431  6   5    40    6
 -8.32746-24 -8.3275E-24   -4.803385425929D-06 2431  6   5    41    6
 -1.65065-23 -1.6507E-23   -3.029109744638D-05 2431  6   5    41    6
 -3.71288-28 -3.7129E-28   -5.386654025978D-06 2431  6   5    41    6
 -6.06419-28 -6.0642E-28   -1.649024848968D-06 2431  6   5    41    6
 -1.33628-25 -1.3363E-25   -1.496692309982D-05 2431  6   5    42    6
 -5.09451-26 -5.0945E-26    1.962897315026D-06 2431  6   5    42    6
 -2.28144-28 -2.2814E-28    1.753278631057D-05 2431  6   5    43    6
 -8.47491-29 -8.4749E-29    1.179953533375D-06 2431  6   5    43    6
 -1.38419-28 -1.3842E-28   -7.224441731255D-06 2431  6   5    43    6
 -6.71436-29 -6.7144E-29   -5.957380897121D-06 2431  6   5    44    6
 -1.28185-22 -1.2819E-22   -3.900612396154D-05 2431  6   5    45    6
 -4.19896-22 -4.1990E-22   -9.526168384414D-06 2431  6   5    45    6
 -1.81633-29 -1.8163E-29    1.651682238361D-05 2431  6   5    45    6
 -4.03797-30 -4.0380E-30   -7.429475701869D-06 2431  6   5    46    6
 -1.32272-29 -1.3227E-29    1.512035805002D-05 2431  6   5    46    6
 -8.98252-30 -8.9825E-30    2.226546670635D-06 2431  6   5    47    6
 -2.29598-30 -2.2960E-30   -8.710877272414D-06 2431  6   5    47    6
 -9.27977-30 -9.2798E-30   -3.232838744988D-06 2431  6   5    47    6
 -1.00905-30 -1.0091E-30   -4.955155839648D-05 2431  6   5    48    6
 -4.29737-31 -4.2974E-31   -6.981013969021D-06 2431  6   5    49    6
