

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Zn- 70                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -2.96645-25 -2.9665E-25   -1.685516357941D-05 3043  6   5    71    6
 -3.90919-25 -3.9092E-25   -2.558074690672D-06 3043  6   5   122    6
 -9.99208-26 -9.9921E-26   -2.001585255482D-06 3043  6   5   122    6
 -1.39413-24 -1.3941E-24    2.151879666902D-05 3043  6   5   123    6
 -1.78283-25 -1.7828E-25    1.682717925999D-05 3043  6   5   123    6
 -1.45323-24 -1.4532E-24    2.064366961871D-05 3043  6   5   124    6
 -1.85841-25 -1.8584E-25    5.380943925198D-06 3043  6   5   124    6
 -4.85461-25 -4.8546E-25    2.059897705580D-06 3043  6   5   125    6
 -1.24086-25 -1.2409E-25   -3.223570749328D-05 3043  6   5   125    6
 -1.28471-24 -1.2847E-24    7.783857835570D-06 3043  6   5   126    6
 -3.28379-25 -3.2838E-25   -3.045261725027D-06 3043  6   5   126    6
 -2.80992-25 -2.8099E-25    7.117640359887D-06 3043  6   5   127    6
 -3.75521-26 -3.7552E-26    2.662966918061D-06 3043  6   5   127    6
 -5.29103-31 -5.2910E-31    5.669973521399D-06 3043  6   5   128    6
 -2.01718-31 -2.0172E-31   -9.914831596674D-06 3043  6   5   128    6
 -7.54938-32 -7.5494E-32   -2.649224174608D-06 3043  6   5   129    6
 -1.89676-31 -1.8968E-31   -2.108859317991D-05 3043  6   5   129    6
 -1.14521-31 -1.1452E-31    8.732022947835D-06 3043  6   5   129    6
 -2.93998-31 -2.9400E-31   -6.802767365676D-06 3043  6   5   129    6
 -1.55731-25 -1.5573E-25    6.421329086712D-06 3043  6   5   130    6
 -3.62427-25 -3.6243E-25   -8.277528991941D-06 3043  6   5   130    6
 -4.67619-25 -4.6762E-25   -2.138493089367D-06 3043  6   5   130    6
 -2.60001-32 -2.6000E-32    3.846139053388D-06 3043  6   5   131    6
 -2.84309-32 -2.8431E-32   -3.517299839329D-06 3043  6   5   132    6
 -7.26708-33 -7.2671E-33   -2.752137034349D-06 3043  6   5   132    6
 -1.98119-32 -1.9812E-32   -5.047471469130D-06 3043  6   5   133    6
 -1.28091-32 -1.2809E-32    7.806949746606D-06 3043  6   5   133    6
 -7.65527-25 -7.6553E-25   -3.918868962237D-06 3043  6   5   135    6
 -2.78674-26 -2.7867E-26    1.435368925690D-05 3043  6   5   135    6
 -1.71717-23 -1.7172E-23   -1.747060570602D-05 3043  6   5   138    6
 -2.80462-23 -2.8046E-23    7.131090842947D-06 3043  6   5   138    6
 -3.11693-26 -3.1169E-26    9.624855226126D-06 3043  6   5   200    6
 -9.83278-28 -9.8328E-28   -2.034012761348D-06 3043  6   5   200    6
 -1.81926-26 -1.8193E-26   -2.198696173156D-05 3043  6   5   201    6
 -4.57084-26 -4.5708E-26    8.751126707638D-06 3043  6   5   201    6
 -2.75975-26 -2.7598E-26   -1.811758311446D-05 3043  6   5   201    6
 -7.08481-26 -7.0848E-26    1.411470455778D-06 3043  6   5   201    6
 -8.29012-26 -8.2901E-26    2.412510313571D-06 3043  6   5   202    6
 -5.35987-26 -5.3599E-26   -5.597150677263D-06 3043  6   5   202    6
 -1.34021-25 -1.3402E-25    7.461517225104D-06 3043  6   5   203    6
 -4.87874-27 -4.8787E-27    8.198838224576D-06 3043  6   5   203    6
 -3.76059-26 -3.7606E-26   -2.659157206661D-06 3043  6   5   204    6
 -2.98667-26 -2.9867E-26   -1.004463164661D-05 3043  6   5   204    6
 -1.25833-32 -1.2583E-32    2.384112275798D-05 3043  6   5   205    6
 -1.85533-32 -1.8553E-32    1.616963020073D-05 3043  6   5   205    6
 -6.78876-33 -6.7888E-33   -5.892092222903D-06 3043  6   5   206    6
 -5.23186-33 -5.2319E-33   -7.645464519410D-06 3043  6   5   206    6
 -2.98723-26 -2.9872E-26    1.004274863334D-05 3043  6   5   207    6
 -2.88794-26 -2.8879E-26    1.385070326938D-05 3043  6   5   208    6
 -3.69314-27 -3.6931E-27    1.083089186973D-05 3043  6   5   208    6
 -2.43981-35 -2.4398E-35    4.098679815268D-06 3043  6   5   209    6
 -3.48201-35 -3.4820E-35    2.871904445867D-06 3043  6   5   210    6
 -1.43089-26 -1.4309E-26   -6.988657409084D-06 3043  6   5   211    6
 -4.37927-27 -4.3793E-27   -6.850456811255D-06 3043  6   5   211    6
 -1.56765-26 -1.5677E-26   -3.189487449357D-05 3043  6   5   211    6
 -2.88241-24 -2.8824E-24    3.469319076786D-06 3043  6   5   214    6
 -9.44194-24 -9.4419E-24    4.236417515942D-06 3043  6   5   214    6
 -6.70812-24 -6.7081E-24    2.981461273616D-06 3043  6   5   214    6
 -8.65511-24 -8.6551E-24    1.155386817828D-06 3043  6   5   214    6
 -2.63352-27 -2.6335E-27    7.594398371717D-06 3043  6   5   287    6
 -1.37162-27 -1.3716E-27    1.458129802720D-05 3043  6   5   287    6
 -4.79822-27 -4.7982E-27    4.168212378882D-06 3043  6   5   288    6
 -3.69782-27 -3.6978E-27    5.408592089556D-06 3043  6   5   288    6
 -4.02578-28 -4.0258E-28   -4.967981360016D-06 3043  6   5   289    6
 -1.31873-27 -1.3187E-27    2.274916017698D-05 3043  6   5   289    6
 -9.36903-28 -9.3690E-28    3.202039058492D-06 3043  6   5   289    6
 -1.20883-27 -1.2088E-27    2.481738540587D-05 3043  6   5   289    6
 -5.10668-34 -5.1067E-34   -3.916438860424D-06 3043  6   5   290    6
 -5.45747-36 -5.4575E-36   -5.497052663498D-06 3043  6   5   290    6
 -3.35411-34 -3.3541E-34    2.981416828868D-06 3043  6   5   290    6
 -9.88866-28 -9.8887E-28   -4.045037446838D-06 3043  6   5   291    6
 -2.08439-27 -2.0844E-27   -4.797566674155D-06 3043  6   5   291    6
 -3.17369-28 -3.1737E-28   -3.150906358139D-06 3043  6   5   292    6
 -6.29083-28 -6.2908E-28    4.768846082343D-06 3043  6   5   292    6
 -1.46549-35 -1.4655E-35   -6.823656251553D-06 3043  6   5   293    6
 -4.48517-36 -4.4852E-36   -6.688709681044D-06 3043  6   5   293    6
 -1.60556-35 -1.6056E-35   -2.491342584524D-05 3043  6   5   293    6
 -8.51113-37 -8.5111E-37    3.524796354788D-06 3043  6   5   294    6
 -2.52568-37 -2.5257E-37   -7.918659529470D-06 3043  6   5   294    6
 -8.83987-37 -8.8399E-37   -3.393715065847D-06 3043  6   5   294    6
 -1.00289-27 -1.0029E-27   -9.971183280261D-06 3043  6   5   295    6
 -3.02362-25 -3.0236E-25    6.614587811979D-06 3043  6   5   298    6
 -6.85569-28 -6.8557E-28   -1.458642383154D-06 3043  6   5   377    6
 -1.01083-27 -1.0108E-27    2.967858096812D-05 3043  6   5   377    6
 -1.66778-28 -1.6678E-28   -1.199198935110D-05 3043  6   5   378    6
 -4.74275-28 -4.7428E-28   -1.054240683142D-05 3043  6   5   378    6
 -2.67741-29 -2.6774E-29    3.734952808908D-06 3043  6   5   379    6
 -3.24944-35 -3.2494E-35    1.230981338301D-05 3043  6   5   380    6
 -4.79112-35 -4.7911E-35    4.174389286772D-06 3043  6   5   380    6
 -2.25077-36 -2.2508E-36   -1.332877193129D-05 3043  6   5   381    6
 -6.92929-36 -6.9293E-36   -1.443149298098D-06 3043  6   5   381    6
 -3.34859-28 -3.3486E-28   -2.986331560377D-06 3043  6   5   382    6
 -1.27663-28 -1.2766E-28    2.349936943355D-05 3043  6   5   382    6
 -7.45967-37 -7.4597E-37   -4.021625621616D-06 3043  6   5   383    6
 -3.92766-37 -3.9277E-37   -1.018418091178D-05 3043  6   5   383    6
 -3.90258-38 -3.9026E-38   -5.124814866110D-06 3043  6   5   384    6
 -1.27837-37 -1.2784E-37   -2.346738424710D-05 3043  6   5   384    6
 -9.08231-38 -9.0823E-38    1.101041475084D-06 3043  6   5   384    6
 -1.17184-37 -1.1718E-37    3.413435281263D-05 3043  6   5   384    6
 -9.31729-29 -9.3173E-29   -1.073273451780D-06 3043  6   5   385    6
 -2.85157-29 -2.8516E-29   -1.052052027490D-05 3043  6   5   385    6
 -1.02078-28 -1.0208E-28   -1.959286036166D-05 3043  6   5   385    6
 -1.55548-24 -1.5555E-24   -1.285776737719D-05 3043  6   5   388    6
 -3.90811-24 -3.9081E-24    2.558781610579D-06 3043  6   5   388    6
 -2.35961-24 -2.3596E-24    4.237988481198D-06 3043  6   5   388    6
 -6.05757-24 -6.0576E-24   -4.952480945267D-06 3043  6   5   389    6
 -1.77503-16 -1.7750E-16    1.690112279794D-05 3043  6   5   391    6
 -3.41598-17 -3.4160E-17   -5.854835215691D-06 3043  6   5   393    6
 -1.21265-15 -1.2127E-15   -4.123201253459D-05 3043  6   5   399    6
 -5.86083-16 -5.8608E-16    5.118728917323D-06 3043  6   5   406    6
 -1.11795-28 -1.1180E-28   -4.472471935232D-05 3043  6   5   487    6
 -4.06967-30 -4.0697E-30   -7.371605068685D-06 3043  6   5   488    6
 -2.35671-29 -2.3567E-29    4.243203448918D-06 3043  6   5   488    6
 -2.12211-29 -2.1221E-29    4.712291068709D-06 3043  6   5   488    6
 -6.49474-30 -6.4947E-30    6.158830068830D-06 3043  6   5   489    6
 -2.32493-29 -2.3249E-29    1.290361430225D-05 3043  6   5   489    6
 -3.20046-31 -3.2005E-31   -1.249820338324D-05 3043  6   5   489    6
 -5.30019-29 -5.3002E-29   -1.886724815438D-06 3043  6   5   490    6
 -5.13063-29 -5.1306E-29    5.847235134815D-06 3043  6   5   490    6
 -9.67736-31 -9.6774E-31   -4.133358684546D-06 3043  6   5   490    6
 -2.62155-37 -2.6216E-37   -1.907268600651D-05 3043  6   5   491    6
 -6.58659-37 -6.5866E-37   -1.518236295385D-06 3043  6   5   491    6
 -1.02092-36 -1.0209E-36    1.959017356891D-05 3043  6   5   491    6
 -2.84871-30 -2.8487E-30    3.510360829975D-06 3043  6   5   492    6
 -7.15731-30 -7.1573E-30    1.397172960324D-06 3043  6   5   492    6
 -4.32139-30 -4.3214E-30   -2.314070241278D-06 3043  6   5   492    6
 -1.10938-29 -1.1094E-29   -1.802808776078D-05 3043  6   5   492    6
 -2.78561-29 -2.7856E-29    3.589877980083D-06 3043  6   5   493    6
 -1.01404-30 -1.0140E-30    3.944617569327D-05 3043  6   5   493    6
 -5.87224-30 -5.8722E-30    6.811710692995D-06 3043  6   5   494    6
 -1.10372-38 -1.1037E-38    1.812053781749D-05 3043  6   5   494    6
 -5.73456-30 -5.7346E-30   -6.975251806439D-06 3043  6   5   496    6
 -2.22333-30 -2.2233E-30    1.349327360321D-05 3043  6   5   496    6
 -5.25668-30 -5.2567E-30   -3.804682803579D-06 3043  6   5   496    6
 -2.29176-30 -2.2918E-30   -1.745383460739D-05 3043  6   5   496    6
 -4.51638-24 -4.5164E-24   -4.428325340096D-06 3043  6   5   499    6
 -4.10055-16 -4.1006E-16   -1.219348623962D-05 3043  6   5   502    6
 -2.18599-15 -2.1860E-15   -4.574586342928D-06 3043  6   5   509    6
 -6.09111-30 -6.0911E-30    1.641736892070D-06 3043  6   5   604    6
 -1.73216-29 -1.7322E-29   -2.309255496035D-05 3043  6   5   605    6
 -2.31067-30 -2.3107E-30   -1.298324728320D-05 3043  6   5   605    6
