

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Sc- 45                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -2.50935-23 -2.5094E-23   -1.992547870969D-05 2125  6   5    39    6
 -1.32122-23 -1.3212E-23    1.513752440922D-05 2125  6   5    39    6
 -5.50724-14 -5.5072E-14    7.263166304672D-06 2125  6   5    42    6
 -1.08963-23 -1.0896E-23    2.753228160010D-05 2125  6   5    45    6
 -8.65384-24 -8.6538E-24    4.622225509193D-06 2125  6   5    45    6
 -8.99815-23 -8.9982E-23   -5.556697765637D-06 2125  6   5    46    6
 -9.85814-23 -9.8581E-23    4.057560554008D-06 2125  6   5    46    6
 -2.43347-25 -2.4335E-25   -1.232807472442D-05 2125  6   5    49    6
 -5.22662-24 -5.2266E-24    3.826564778048D-06 2125  6   5    75    6
 -1.33595-24 -1.3360E-24   -3.742655039488D-05 2125  6   5    75    6
 -2.81759-23 -2.8176E-23   -3.549132414571D-06 2125  6   5    76    6
 -1.07419-23 -1.0742E-23   -9.309340060994D-06 2125  6   5    76    6
 -2.43395-24 -2.4340E-24   -2.054273916878D-05 2125  6   5    79    6
 -9.27929-25 -9.2793E-25   -1.077668657892D-06 2125  6   5    79    6
 -5.01236-25 -5.0124E-25   -7.980272765562D-06 2125  6   5   122    6
 -5.66593-25 -5.6659E-25    5.294805971931D-06 2125  6   5   122    6
 -3.25529-24 -3.2553E-24   -3.071922931634D-06 2125  6   5   123    6
 -4.35039-25 -4.3504E-25   -2.298644489245D-06 2125  6   5   123    6
 -2.14318-24 -2.1432E-24   -9.331927323061D-06 2125  6   5   126    6
 -6.09466-24 -6.0947E-24   -6.563122471105D-06 2125  6   5   127    6
 -1.04223-25 -1.0422E-25    2.878443337851D-05 2125  6   5   191    6
 -2.46418-25 -2.4642E-25   -8.116290205909D-06 2125  6   5   191    6
 -1.07431-25 -1.0743E-25    9.308300211324D-06 2125  6   5   191    6
 -1.80639-25 -1.8064E-25   -5.535903099440D-06 2125  6   5   191    6
 -3.58059-25 -3.5806E-25   -2.792835817440D-06 2125  6   5   192    6
 -4.15959-25 -4.1596E-25   -2.404083094624D-06 2125  6   5   192    6
 -1.89171-24 -1.8917E-24    5.286222518314D-06 2125  6   5   195    6
 -4.83532-25 -4.8353E-25    4.136230900965D-06 2125  6   5   195    6
 -3.30673-24 -3.3067E-24    9.072406879412D-06 2125  6   5   275    6
 -1.28204-24 -1.2820E-24    3.120027456250D-05 2125  6   5   275    6
 -3.03117-24 -3.0312E-24   -9.897168420112D-06 2125  6   5   276    6
 -1.16517-26 -1.1652E-26   -2.574731584230D-05 2125  6   5   360    6
 -4.78296-27 -4.7830E-27   -8.363022061603D-06 2125  6   5   361    6
 -8.62772-27 -8.6277E-27    2.318109535298D-06 2125  6   5   361    6
 -4.81492-24 -4.8149E-24    4.153755410316D-06 2125  6   5   364    6
 -1.83566-24 -1.8357E-24   -2.179052765769D-05 2125  6   5   364    6
 -1.65071-24 -1.6507E-24    6.057999285117D-06 2125  6   5   365    6
