

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Re-185                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -1.11369-23 -1.1137E-23   -8.979159371075D-06 7525  6   5    52    6
 -8.79451-24 -8.7945E-24    1.137073014800D-06 7525  6   5    93    6
 -3.35286-24 -3.3529E-24   -1.193011339565D-05 7525  6   5    93    6
 -5.95681-15 -5.9568E-15    1.678750875012D-06 7525  6   5    94    6
 -2.32048-15 -2.3205E-15   -8.618906433130D-06 7525  6   5    95    6
 -9.73748-16 -9.7375E-16   -2.053919494607D-06 7525  6   5   101    6
 -4.16561-15 -4.1656E-15    2.400608794337D-06 7525  6   5   102    6
 -3.47133-15 -3.4713E-15    8.642220705067D-06 7525  6   5   163    6
 -4.26979-15 -4.2698E-15   -2.342035556732D-06 7525  6   5   171    6
 -1.16649-15 -1.1665E-15   -8.572726727168D-06 7525  6   5   173    6
 -1.17443-15 -1.1744E-15    2.554430659973D-05 7525  6   5   252    6
 -1.83598-15 -1.8360E-15   -1.089336485144D-05 7525  6   5   254    6
 -3.48282-15 -3.4828E-15    5.742473053431D-06 7525  6   5   256    6
 -1.30125-15 -1.3013E-15   -3.842459173861D-05 7525  6   5   257    6
 -2.55267-24 -2.5527E-24   -1.175240042778D-05 7525  6   5   351    6
 -2.88551-24 -2.8855E-24    3.465591871149D-06 7525  6   5   351    6
 -6.08024-15 -6.0802E-15    6.578687683364D-06 7525  6   5   353    6
 -5.67183-15 -5.6718E-15    5.289298163048D-06 7525  6   5   354    6
 -1.00411-15 -1.0041E-15    9.959068229551D-06 7525  6   5   357    6
 -2.64567-15 -2.6457E-15   -1.133928267702D-05 7525  6   5   359    6
 -2.21624-24 -2.2162E-24    1.804858679570D-05 7525  6   5   458    6
 -2.50522-24 -2.5052E-24    7.983330805227D-06 7525  6   5   458    6
 -5.61096-24 -5.6110E-24   -7.128904857721D-06 7525  6   5   570    6
 -1.71724-24 -1.7172E-24    2.329319140022D-05 7525  6   5   570    6
 -6.14722-24 -6.1472E-24    3.253503209620D-06 7525  6   5   570    6
 -7.90331-33 -7.9033E-33    1.265292643269D-06 7525  6   5   668    6
 -8.93384-33 -8.9338E-33    4.477358000650D-06 7525  6   5   668    6
 -5.68617-25 -5.6862E-25   -5.275959037388D-06 7525  6   5   685    6
 -3.13894-24 -3.1389E-24    1.274315533273D-05 7525  6   5   686    6
 -1.57444-15 -1.5744E-15    2.540585859105D-05 7525  6   5   687    6
 -1.35001-15 -1.3500E-15    7.407352538257D-06 7525  6   5   688    6
 -1.79782-15 -1.7978E-15    1.112458421864D-05 7525  6   5   689    6
 -3.29691-16 -3.2969E-16    3.033143155310D-06 7525  6   5   692    6
 -8.29389-16 -8.2939E-16   -1.205706851691D-06 7525  6   5   694    6
 -4.31373-16 -4.3137E-16    6.954538183897D-06 7525  6   5   696    6
 -1.36739-15 -1.3674E-15   -7.313202524499D-06 7525  6   5   697    6
 -1.01472-15 -1.0147E-15    1.970987070320D-05 7525  6   5   699    6
 -6.31224-16 -6.3122E-16    6.336894668246D-06 7525  6   5   700    6
 -4.87723-16 -4.8772E-16    6.151032450700D-06 7525  6   5   701    6
 -1.70784-15 -1.7078E-15    2.342139778896D-05 7525  6   5   702    6
 -1.04668-16 -1.0467E-16   -1.910803684027D-05 7525  6   5   703    6
 -4.82015-17 -4.8202E-17   -1.037312116848D-05 7525  6   5   710    6
 -1.12558-23 -1.1256E-23   -1.776861706848D-05 7525  6   5   833    6
 -7.39292-24 -7.3929E-24    2.705291008186D-06 7525  6   5   834    6
 -1.78476-24 -1.7848E-24   -2.241197696055D-05 7525  6   5   834    6
 -1.15115-15 -1.1512E-15   -4.343482604341D-05 7525  6   5   835    6
 -1.94367-16 -1.9437E-16   -1.543471885661D-05 7525  6   5   836    6
 -1.29929-15 -1.2993E-15   -7.696511171466D-06 7525  6   5   837    6
 -1.37449-15 -1.3745E-15   -7.275425794276D-06 7525  6   5   838    6
 -2.08147-15 -2.0815E-15   -1.441289088967D-05 7525  6   5   841    6
 -3.69135-15 -3.6914E-15   -1.354517994763D-05 7525  6   5   842    6
 -7.96791-17 -7.9679E-17    1.255034256243D-06 7525  6   5   843    6
 -1.31003-16 -1.3100E-16    2.290023892584D-05 7525  6   5   844    6
 -2.73457-15 -2.7346E-15   -1.097064620767D-05 7525  6   5   845    6
 -9.87674-16 -9.8767E-16    4.049919305228D-06 7525  6   5   848    6
 -1.37265-17 -1.3727E-17   -3.642589152376D-05 7525  6   5   850    6
 -8.21874-35 -8.2187E-35    4.866926073739D-06 7525  6   5   957    6
 -2.16411-23 -2.1641E-23    4.620837203272D-06 7525  6   5   985    6
 -1.39918-23 -1.3992E-23   -1.429408653636D-05 7525  6   5   985    6
 -7.44714-25 -7.4471E-25    5.371189476904D-06 7525  6   5   986    6
 -1.05913-15 -1.0591E-15    2.832513478036D-05 7525  6   5   988    6
 -2.03669-15 -2.0367E-15   -4.909927382065D-06 7525  6   5   989    6
 -5.39311-16 -5.3931E-16    1.854217696315D-06 7525  6   5   990    6
 -7.46167-16 -7.4617E-16   -4.020547678942D-06 7525  6   5   993    6
 -3.37759-16 -3.3776E-16   -2.960690906881D-06 7525  6   5   994    6
 -7.36993-16 -7.3699E-16    4.070594971666D-06 7525  6   5   995    6
 -3.79183-16 -3.7918E-16    7.911747098373D-06 7525  6   5   997    6
 -5.89873-16 -5.8987E-16    5.085840511352D-06 7525  6   5   999    6
 -1.37759-35 -1.3776E-35   -7.259053854984D-06 7525  6   5  1112    6
 -3.20602-35 -3.2060E-35    6.238264265072D-06 7525  6   5  1113    6
 -4.13655-35 -4.1366E-35   -1.208736749234D-05 7525  6   5  1113    6
 -3.52127-25 -3.5213E-25   -8.519653420522D-06 7525  6   5  1138    6
 -3.72702-24 -3.7270E-24    5.366217514128D-06 7525  6   5  1139    6
 -1.81508-15 -1.8151E-15   -1.101879806948D-05 7525  6   5  1140    6
 -2.85397-16 -2.8540E-16   -1.051167321311D-05 7525  6   5  1143    6
 -1.86132-15 -1.8613E-15    1.074506264369D-05 7525  6   5  1148    6
 -1.62434-15 -1.6243E-15    2.462538631069D-05 7525  6   5  1149    6
 -1.95919-17 -1.9592E-17   -5.104150184540D-06 7525  6   5  1154    6
 -1.70929-17 -1.7093E-17   -5.850382322693D-06 7525  6   5  1155    6
 -1.13658-16 -1.1366E-16   -1.759664959778D-05 7525  6   5  1156    6
 -7.51891-37 -7.5189E-37    1.329980010399D-06 7525  6   5  1269    6
 -2.46298-36 -2.4630E-36   -8.120244581892D-06 7525  6   5  1269    6
 -1.74985-36 -1.7499E-36   -2.857387776082D-05 7525  6   5  1269    6
 -2.25773-36 -2.2577E-36    1.328768276106D-05 7525  6   5  1269    6
 -1.17673-23 -1.1767E-23    2.549437848947D-05 7525  6   5  1292    6
 -1.50482-24 -1.5048E-24    1.329062612143D-05 7525  6   5  1293    6
 -9.66034-25 -9.6603E-25    4.140641012647D-06 7525  6   5  1293    6
 -2.17414-15 -2.1741E-15    1.839807924048D-05 7525  6   5  1296    6
 -2.43778-15 -2.4378E-15   -8.204185775562D-06 7525  6   5  1297    6
 -7.95121-16 -7.9512E-16    1.257670216253D-06 7525  6   5  1300    6
 -7.87209-16 -7.8721E-16   -1.270310679905D-06 7525  6   5  1302    6
 -1.21725-17 -1.2173E-17   -4.107619634429D-05 7525  6   5  1310    6
 -1.21556-23 -1.2156E-23   -3.290664385142D-05 7525  6   5  1449    6
 -1.55447-24 -1.5545E-24   -1.929918235797D-05 7525  6   5  1450    6
 -9.97908-25 -9.9791E-25   -2.004192771191D-06 7525  6   5  1450    6
 -3.75421-15 -3.7542E-15    2.663676246285D-06 7525  6   5  1452    6
 -1.10486-15 -1.1049E-15   -3.620368191436D-05 7525  6   5  1453    6
 -4.92983-16 -4.9298E-16    6.085402539140D-06 7525  6   5  1460    6
 -1.10929-16 -1.1093E-16   -9.014775216624D-06 7525  6   5  1464    6
 -1.15035-23 -1.1504E-23   -4.346503238146D-05 7525  6   5  1608    6
 -3.62895-25 -3.6290E-25   -1.377809008106D-05 7525  6   5  1609    6
 -5.99143-24 -5.9914E-24    5.007151881998D-06 7525  6   5  1609    6
 -3.58692-24 -3.5869E-24    5.575814347547D-06 7525  6   5  1609    6
 -1.48251-15 -1.4825E-15    6.745317063611D-06 7525  6   5  1612    6
 -1.41679-15 -1.4168E-15   -7.058209050018D-06 7525  6   5  1613    6
 -4.88673-17 -4.8867E-17    6.139074595925D-06 7525  6   5  1614    6
 -1.73577-15 -1.7358E-15   -1.728339584157D-05 7525  6   5  1614    6
 -1.04909-15 -1.0491E-15   -9.532070651683D-06 7525  6   5  1614    6
 -1.55332-15 -1.5533E-15    1.287564700123D-05 7525  6   5  1616    6
