

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Ni- 61                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -8.36116-25 -8.3612E-25   -4.784025183122D-06 2834  6   5    49    6
 -2.07737-27 -2.0774E-27   -1.444133688261D-05 2834  6   5    55    6
 -2.34824-27 -2.3482E-27    1.703403399998D-05 2834  6   5    55    6
 -7.78843-28 -7.7884E-28    3.851867449676D-06 2834  6   5    59    6
 -3.73561-28 -3.7356E-28    2.676938973879D-06 2834  6   5    60    6
 -1.69713-27 -1.6971E-27    1.767690159280D-05 2834  6   5    61    6
 -8.93573-28 -8.9357E-28    3.357308244562D-06 2834  6   5    61    6
 -2.39778-27 -2.3978E-27   -8.341048803428D-06 2834  6   5    61    6
 -6.12885-28 -6.1289E-28   -8.158137334036D-06 2834  6   5    61    6
 -6.87766-23 -6.8777E-23   -5.815931581365D-06 2834  6   5    62    6
 -4.48539-24 -4.4854E-24   -2.229460537460D-06 2834  6   5    63    6
 -8.89085-24 -8.8909E-24   -5.623759258098D-06 2834  6   5    63    6
 -2.66148-28 -2.6615E-28   -7.514615927801D-06 2834  6   5    64    6
 -5.27553-28 -5.2755E-28    5.686632433174D-06 2834  6   5    64    6
 -2.53704-23 -2.5370E-23    1.576640494442D-05 2834  6   5    65    6
 -9.96504-28 -9.9650E-28    4.014033059661D-06 2834  6   5    67    6
 -1.06495-29 -1.0650E-29   -4.695056105914D-05 2834  6   5    67    6
 -1.38909-28 -1.3891E-28   -7.198957590931D-06 2834  6   5    68    6
 -4.55026-28 -4.5503E-28   -8.790706464916D-06 2834  6   5    68    6
 -3.23278-28 -3.2328E-28   -6.186625752301D-06 2834  6   5    68    6
 -4.81424-28 -4.8142E-28    8.308684236753D-06 2834  6   5    69    6
 -1.22299-28 -1.2230E-28   -8.176681738822D-06 2834  6   5    70    6
 -1.38246-28 -1.3825E-28   -2.893392937208D-05 2834  6   5    70    6
 -1.97075-28 -1.9708E-28   -2.537105162994D-05 2834  6   5    70    6
 -6.96813-29 -6.9681E-29    4.305315773347D-06 2834  6   5    72    6
 -1.34215-23 -1.3422E-23   -3.725366017223D-05 2834  6   5    72    6
 -1.33745-28 -1.3375E-28   -3.738457512425D-05 2834  6   5    73    6
 -2.18444-28 -2.1844E-28    1.831132921936D-05 2834  6   5    73    6
 -8.10828-29 -8.1083E-29   -2.466614374466D-06 2834  6   5    74    6
 -3.32839-29 -3.3284E-29   -3.004455607696D-06 2834  6   5    74    6
 -7.38387-30 -7.3839E-30   -4.062910099876D-06 2834  6   5    75    6
 -2.11916-29 -2.1192E-29   -1.887540346167D-05 2834  6   5    75    6
 -2.39548-29 -2.3955E-29   -8.349057391503D-06 2834  6   5    76    6
 -1.99657-29 -1.9966E-29   -1.502576919432D-05 2834  6   5    76    6
 -5.92482-30 -5.9248E-30    3.375629977049D-06 2834  6   5    76    6
 -2.62091-29 -2.6209E-29    3.815468672918D-06 2834  6   5    77    6
 -4.28069-29 -4.2807E-29   -2.336071988417D-06 2834  6   5    77    6
 -1.36641-29 -1.3664E-29    7.318447610760D-06 2834  6   5    78    6
 -5.29767-30 -5.2977E-30   -5.662866882832D-06 2834  6   5    78    6
 -6.06294-30 -6.0629E-30    6.597459318504D-06 2834  6   5    79    6
 -8.10256-31 -8.1026E-31   -4.936711360296D-06 2834  6   5    79    6
 -8.68988-31 -8.6899E-31   -2.301527753993D-06 2834  6   5    80    6
 -4.02309-30 -4.0231E-30   -2.485651576266D-06 2834  6   5    81    6
 -1.26914-31 -1.2691E-31    3.151740548729D-05 2834  6   5    81    6
 -2.01115-32 -2.0112E-32   -2.486139770773D-05 2834  6   5    83    6
 -3.21974-23 -3.2197E-23    1.242336337713D-05 2834  6   5    84    6
 -2.98416-25 -2.9842E-25   -1.340410701843D-05 2834  6   5    87    6
 -1.35229-27 -1.3523E-27   -7.394863527750D-06 2834  6   5   109    6
 -5.55108-28 -5.5511E-28   -3.602902498167D-06 2834  6   5   110    6
 -1.10058-27 -1.1006E-27   -1.817223645720D-05 2834  6   5   114    6
 -6.19176-28 -6.1918E-28   -6.460198715704D-06 2834  6   5   114    6
 -2.54168-28 -2.5417E-28   -7.868811179820D-06 2834  6   5   115    6
 -1.97415-28 -1.9742E-28   -2.532735607726D-05 2834  6   5   115    6
 -4.95999-28 -4.9600E-28   -2.016133096995D-06 2834  6   5   115    6
 -4.66552-28 -4.6655E-28    4.286767605845D-06 2834  6   5   116    6
 -1.80885-28 -1.8089E-28   -2.764187190740D-05 2834  6   5   116    6
 -1.30502-23 -1.3050E-23    1.532543562547D-05 2834  6   5   118    6
 -7.65939-28 -7.6594E-28   -1.305586998411D-06 2834  6   5   118    6
 -2.78824-29 -2.7882E-29    1.434596734852D-05 2834  6   5   119    6
 -3.00997-25 -3.0100E-25   -9.966876746307D-06 2834  6   5   120    6
 -4.06635-23 -4.0664E-23   -1.229603944566D-05 2834  6   5   120    6
 -3.93626-23 -3.9363E-23   -1.016193036041D-05 2834  6   5   120    6
 -4.55114-29 -4.5511E-29    8.789006710370D-06 2834  6   5   121    6
 -1.14346-28 -1.1435E-28   -3.498154723379D-05 2834  6   5   121    6
 -6.90391-29 -6.9039E-29    1.448454571328D-06 2834  6   5   121    6
 -3.30867-29 -3.3087E-29   -9.067087379610D-06 2834  6   5   122    6
