

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Gd-156                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -6.36338-24 -6.3634E-24   -3.142983760125D-06 6437  6   5    39    6
 -1.18911-22 -1.1891E-22    8.409650915367D-06 6437  6   5    43    6
 -1.15107-22 -1.1511E-22   -2.606270687266D-05 6437  6   5    43    6
 -1.27262-22 -1.2726E-22    1.571561031568D-05 6437  6   5    43    6
 -1.30754-23 -1.3075E-23    3.059179833878D-05 6437  6   5    45    6
 -9.74549-23 -9.7455E-23   -1.026115669912D-06 6437  6   5    45    6
 -1.22492-22 -1.2249E-22    1.632759690424D-05 6437  6   5    46    6
 -7.91957-23 -7.9196E-23   -3.788084454070D-06 6437  6   5    46    6
 -7.57369-24 -7.5737E-24   -1.320360352666D-06 6437  6   5    47    6
 -9.35225-24 -9.3523E-24   -5.346307038398D-06 6437  6   5    47    6
 -1.57489-23 -1.5749E-23   -6.349649816795D-06 6437  6   5    49    6
 -4.67347-24 -4.6735E-24   -6.419213132774D-06 6437  6   5    49    6
 -6.64245-24 -6.6425E-24   -7.527343073695D-06 6437  6   5    52    6
 -2.72668-24 -2.7267E-24   -7.334927457520D-06 6437  6   5    52    6
 -5.82706-24 -5.8271E-24   -6.864525163589D-06 6437  6   5    73    6
 -6.22732-26 -6.2273E-26    3.211654451794D-06 6437  6   5    74    6
 -3.17191-24 -3.1719E-24    3.152674571510D-06 6437  6   5    74    6
 -5.18063-24 -5.1806E-24    5.790801504764D-06 6437  6   5    74    6
 -2.25659-24 -2.2566E-24   -4.431465175221D-06 6437  6   5    75    6
 -1.02519-23 -1.0252E-23   -9.754289448902D-06 6437  6   5    77    6
 -3.73198-25 -3.7320E-25   -5.359085525661D-06 6437  6   5    77    6
 -2.81238-24 -2.8124E-24   -7.111414531419D-06 6437  6   5    78    6
 -1.50504-24 -1.5050E-24    2.657736671446D-05 6437  6   5    79    6
 -1.19531-24 -1.1953E-24    8.366030569576D-06 6437  6   5    79    6
 -5.15404-26 -5.1540E-26    7.760902127329D-06 6437  6   5    80    6
 -1.02253-24 -1.0225E-24    2.933899249917D-05 6437  6   5    80    6
 -5.38381-25 -5.3838E-25    1.857420674126D-06 6437  6   5    80    6
 -3.49902-25 -3.4990E-25    5.715886162427D-06 6437  6   5    81    6
 -3.95526-25 -3.9553E-25   -1.011311519347D-05 6437  6   5    81    6
 -1.40585-23 -1.4059E-23   -3.556567201348D-05 6437  6   5    84    6
 -1.79783-24 -1.7978E-24    1.668678351123D-05 6437  6   5    84    6
 -7.36631-16 -7.3663E-16    1.357531790024D-06 6437  6   5    85    6
 -3.02207-17 -3.0221E-17   -9.926970586434D-06 6437  6   5    86    6
 -4.01414-15 -4.0141E-15    9.964774522039D-06 6437  6   5    89    6
 -4.04642-15 -4.0464E-15    4.942640655281D-06 6437  6   5    91    6
 -4.75965-26 -4.7597E-26   -1.050497410515D-05 6437  6   5   130    6
