#    [ 7525 :  6 :   5 ]    75 - 185
# Energy and angle distribution
#           NK           307  number of subsections
#          ZAP             1
#          LIP             0  product modifier
#          LAW             1  distribution law
#           NP            78  yield energy points
#   Energy[eV]  CrossSec [b]  Multiplicity  CrossSec x M
 1.0000000e+06 3.3627070e-05 0.0000000e+00 0.0000000e+00
 6.5000000e+06 1.0127850e-02 0.0000000e+00 0.0000000e+00
 7.0000000e+06 1.3728930e-02 0.0000000e+00 0.0000000e+00
 7.5000000e+06 1.8627680e-02 0.0000000e+00 0.0000000e+00
 8.0000000e+06 2.5813630e-02 8.3522660e-01 2.1560230e-02
 8.5000000e+06 3.6270980e-02 9.0818750e-01 3.2940851e-02
 9.0000000e+06 4.8216520e-02 9.1938510e-01 4.4329550e-02
 9.5000000e+06 6.0771250e-02 9.3353770e-01 5.6732253e-02
 1.0000000e+07 7.9840530e-02 9.5113460e-01 7.5939091e-02
 1.0500000e+07 1.1082650e-01 9.6700520e-01 1.0716980e-01
 1.1000000e+07 1.5931340e-01 9.7896720e-01 1.5596259e-01
 1.1500000e+07 2.3084610e-01 9.8686700e-01 2.2781440e-01
 1.2000000e+07 3.1901240e-01 9.9176240e-01 3.1638450e-01
 1.2500000e+07 3.8669950e-01 9.9474990e-01 3.8466929e-01
 1.3000000e+07 3.9949560e-01 9.9657490e-01 3.9812729e-01
 1.3500000e+07 3.8204200e-01 9.9769450e-01 3.8116120e-01
 1.4000000e+07 3.7128990e-01 9.9838430e-01 3.7069001e-01
 1.4500000e+07 3.7414780e-01 1.0357020e+00 3.8750562e-01
 1.5000000e+07 3.7768780e-01 1.2040910e+00 4.5477048e-01
 1.5500000e+07 3.6701630e-01 1.3956460e+00 5.1222483e-01
 1.6000000e+07 3.3817120e-01 1.5443340e+00 5.2224928e-01
 1.6500000e+07 2.9830830e-01 1.6395240e+00 4.8908362e-01
 1.7000000e+07 2.5672650e-01 1.7038190e+00 4.3741549e-01
 1.7500000e+07 2.1908380e-01 1.7508570e+00 3.8358440e-01
 1.8000000e+07 1.8729970e-01 1.7855760e+00 3.3443785e-01
 1.8500000e+07 1.6127110e-01 1.8106510e+00 2.9200568e-01
 1.9000000e+07 1.4016190e-01 1.8305720e+00 2.5657645e-01
 1.9500000e+07 1.2302310e-01 1.8488750e+00 2.2745433e-01
 2.0000000e+07 1.0901660e-01 1.8601390e+00 2.0278603e-01
 2.1000000e+07 8.7554460e-02 1.8800460e+00 1.6460641e-01
 2.2000000e+07 7.2342880e-02 1.8915420e+00 1.3683960e-01
 2.3000000e+07 6.1153720e-02 1.8971410e+00 1.1601723e-01
 2.4000000e+07 5.2655320e-02 1.9260410e+00 1.0141631e-01
 2.5000000e+07 4.6025840e-02 2.0228690e+00 9.3104245e-02
 2.6000000e+07 4.0739760e-02 2.1587830e+00 8.7948301e-02
 2.7000000e+07 3.6449360e-02 2.2895360e+00 8.3452122e-02
 2.8000000e+07 3.2917210e-02 2.3926620e+00 7.8759758e-02
 2.9000000e+07 2.9976360e-02 2.4774230e+00 7.4264124e-02
 3.0000000e+07 2.7506220e-02 2.5332730e+00 6.9680764e-02
 3.2000000e+07 2.3642470e-02 2.6079700e+00 6.1658852e-02
 3.4000000e+07 2.0834460e-02 2.7396420e+00 5.7078962e-02
 3.6000000e+07 1.8777400e-02 2.8908950e+00 5.4283492e-02
 3.8000000e+07 1.7268360e-02 3.0218340e+00 5.2182117e-02
 4.0000000e+07 1.6164820e-02 3.1092350e+00 5.0260224e-02
 4.2000000e+07 1.5363020e-02 3.1745680e+00 4.8770952e-02
 4.4000000e+07 1.4785780e-02 3.2351270e+00 4.7833876e-02
 4.6000000e+07 1.4374970e-02 3.3229150e+00 4.7766803e-02
 4.8000000e+07 1.4086610e-02 3.4332940e+00 4.8363474e-02
 5.0000000e+07 1.3887310e-02 3.5423460e+00 4.9193657e-02
 5.2000000e+07 1.3751760e-02 3.6343250e+00 4.9978365e-02
 5.4000000e+07 1.3660800e-02 3.7221130e+00 5.0847041e-02
 5.6000000e+07 1.3599930e-02 3.8036990e+00 5.1730040e-02
 5.8000000e+07 1.3558230e-02 3.8837360e+00 5.2656586e-02
 6.0000000e+07 1.3527500e-02 3.9651090e+00 5.3638012e-02
 6.2000000e+07 1.3501640e-02 4.0460260e+00 5.4627986e-02
 6.4000000e+07 1.3476100e-02 4.1208350e+00 5.5532785e-02
 6.6000000e+07 1.3447610e-02 4.1941480e+00 5.6401267e-02
 6.8000000e+07 1.3413780e-02 4.2680960e+00 5.7251301e-02
 7.0000000e+07 1.3372950e-02 4.3453930e+00 5.8110723e-02
 7.2000000e+07 1.3324040e-02 4.4262500e+00 5.8975532e-02
 7.4000000e+07 1.3266350e-02 4.5085850e+00 5.9812467e-02
 7.6000000e+07 1.3199530e-02 4.5813970e+00 6.0472287e-02
 7.8000000e+07 1.3123490e-02 4.6535670e+00 6.1071040e-02
 8.0000000e+07 1.3038300e-02 4.7234210e+00 6.1585380e-02
 8.5000000e+07 1.2787150e-02 4.9027070e+00 6.2691650e-02
 9.0000000e+07 1.2486850e-02 5.0739870e+00 6.3358115e-02
 9.5000000e+07 1.2145880e-02 5.2382610e+00 6.3623290e-02
 1.0000000e+08 1.1773720e-02 5.4087590e+00 6.3681214e-02
 1.1000000e+08 1.0975070e-02 5.7357560e+00 6.2950324e-02
 1.2000000e+08 1.0167630e-02 6.0685430e+00 6.1702700e-02
 1.3000000e+08 9.4231700e-03 6.3873950e+00 6.0189509e-02
 1.4000000e+08 8.8073890e-03 6.7202420e+00 5.9187785e-02
 1.5000000e+08 8.0419690e-03 7.0485070e+00 5.6683875e-02
 1.6000000e+08 7.3804750e-03 7.3762650e+00 5.4440339e-02
 1.7000000e+08 6.8040990e-03 7.6938600e+00 5.2349785e-02
 1.8000000e+08 6.2980770e-03 8.0679460e+00 5.0812545e-02
 1.9000000e+08 5.8509980e-03 8.3842000e+00 4.9055937e-02
 2.0000000e+08 5.4535370e-03 8.6901190e+00 4.7391886e-02


#           NR             1
#           NE            31
#         LANG             1  1: Legendre, 2:KM systematics, 11-15: tabulated
#          LEP             2  secondary energy interpolation
#           E1 1.0000000e+06  incident energy
#          NEP             3  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             1  number of angular parameters
 0.0000000e+00 0.0000000e+00 0.0000000e+00
 5.0000000e-01 2.0000000e+00 0.0000000e+00
 1.0000000e+00 0.0000000e+00 0.0000000e+00


#           E1 8.0000000e+06  incident energy
#          NEP            27  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             1  number of angular parameters
 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.5000000e+04 4.5030370e-07 1.6426800e-24
 1.0000000e+05 1.8003410e-06 8.7285300e-12
 2.0000000e+05 2.7008430e-06 5.4053400e-12
 3.0000000e+05 5.4987070e-06 2.6710600e-12
 4.0000000e+05 0.0000000e+00 0.0000000e+00
 5.0000000e+05 0.0000000e+00 0.0000000e+00
 6.0000000e+05 0.0000000e+00 0.0000000e+00
 7.0000000e+05 0.0000000e+00 0.0000000e+00
 8.0000000e+05 0.0000000e+00 0.0000000e+00
 9.0000000e+05 0.0000000e+00 0.0000000e+00
 1.0000000e+06 0.0000000e+00 0.0000000e+00
 1.1000000e+06 0.0000000e+00 0.0000000e+00
 1.2000000e+06 0.0000000e+00 0.0000000e+00
 1.3000000e+06 0.0000000e+00 0.0000000e+00
 1.4000000e+06 0.0000000e+00 0.0000000e+00
 1.5000000e+06 0.0000000e+00 0.0000000e+00
 1.6000000e+06 0.0000000e+00 0.0000000e+00
 1.7000000e+06 0.0000000e+00 0.0000000e+00
 1.8000000e+06 0.0000000e+00 0.0000000e+00
 1.9000000e+06 0.0000000e+00 0.0000000e+00
 2.0000000e+06 0.0000000e+00 0.0000000e+00
 2.1000000e+06 0.0000000e+00 0.0000000e+00
 2.2000000e+06 0.0000000e+00 0.0000000e+00
 2.3000000e+06 0.0000000e+00 0.0000000e+00
 2.4000000e+06 0.0000000e+00 0.0000000e+00
 2.5000000e+06 0.0000000e+00 0.0000000e+00


#           E1 1.0000000e+07  incident energy
#          NEP            47  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             3  number of angular parameters
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.5000000e+04 1.4109800e-07 1.6658500e-24 -1.113690e-23 1.0515800e-24
 1.0000000e+05 5.4124850e-07 3.7356900e-11 6.1974700e-13 1.0489600e-14
 2.0000000e+05 7.3981720e-07 6.1481100e-11 1.0440300e-12 1.5927800e-14
 3.0000000e+05 8.5748070e-07 8.5402400e-11 1.4652300e-12 1.8540200e-14
 4.0000000e+05 8.9562150e-07 1.0626800e-10 1.8493000e-12 2.2605800e-14
 5.0000000e+05 8.7297270e-07 1.2281500e-10 2.1625300e-12 2.2999600e-14
 6.0000000e+05 8.1306350e-07 1.3510300e-10 2.4144000e-12 3.2714400e-14
 7.0000000e+05 7.3475410e-07 1.4370200e-10 2.6055600e-12 3.3669500e-14
 8.0000000e+05 6.5062550e-07 1.4924700e-10 2.7415200e-12 3.7531500e-14
 9.0000000e+05 5.6817410e-07 1.5233100e-10 2.8351300e-12 3.9022500e-14
 1.0000000e+06 4.9148610e-07 1.5338700e-10 2.8922000e-12 4.0448000e-14
 1.1000000e+06 4.2243380e-07 1.5271600e-10 2.9148900e-12 4.0529400e-14
 1.2000000e+06 3.6150020e-07 1.5050600e-10 2.9094700e-12 3.8915500e-14
 1.3000000e+06 3.0842900e-07 1.4687000e-10 2.8751800e-12 3.5739500e-14
 1.4000000e+06 2.6259360e-07 1.4179800e-10 2.8092700e-12 4.0484000e-14
 1.5000000e+06 1.9576130e-07 1.6915100e-10 3.3932900e-12 4.8373600e-14
 1.6000000e+06 1.8586270e-07 1.3567500e-10 2.7528300e-12 3.9769100e-14
 1.7000000e+06 1.6000430e-07 1.1749600e-10 2.4130300e-12 3.4905100e-14
 1.8000000e+06 1.1284870e-07 9.3223600e-11 1.9360400e-12 2.8977600e-14
 1.9000000e+06 2.0950530e-07 9.9478600e-11 2.0898100e-12 3.1369900e-14
 2.0000000e+06 1.0189640e-07 7.1994900e-11 1.5288400e-12 2.3339900e-14
 2.1000000e+06 1.6643650e-07 6.5100100e-11 1.3994200e-12 2.1680300e-14
 2.2000000e+06 1.3716350e-07 2.4622100e-11 5.3550200e-13 8.0895100e-15
 2.3000000e+06 2.0742770e-07 1.0375400e-11 2.2691200e-13 3.5585500e-15
 2.4000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.5000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.6000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.7000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.8000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.9000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.0000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.1000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.2000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.3000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.4000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.5000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.6000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.7000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.8000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.9000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 4.0000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 4.1000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 4.2000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 4.3000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 4.4000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 4.5000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00


#           E1 1.2000000e+07  incident energy
#          NEP            67  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             4  number of angular parameters
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.5000000e+04 1.1327710e-07 -8.794510e-24 -3.352860e-24 1.6012900e-24 1.0617400e-23
 1.0000000e+05 4.4637420e-07 5.2650900e-11 9.7045700e-13 9.5985500e-15 -5.956810e-15
 2.0000000e+05 6.3379870e-07 8.7783000e-11 1.6280600e-12 2.4151900e-14 -2.320480e-15
 3.0000000e+05 7.6170700e-07 1.2373100e-10 2.3217100e-12 2.4389000e-14 7.2535900e-16
 4.0000000e+05 8.2231110e-07 1.5645400e-10 2.9844000e-12 4.0292300e-14 4.1199100e-15
 5.0000000e+05 8.2610200e-07 1.8411400e-10 3.5604100e-12 5.9916900e-14 5.9899300e-15
 6.0000000e+05 7.9093750e-07 2.0673600e-10 4.0558500e-12 4.9899800e-14 1.9361400e-15
 7.0000000e+05 7.3297580e-07 2.2497200e-10 4.4689800e-12 5.9258300e-14 4.5933800e-15
 8.0000000e+05 6.6407360e-07 2.3980100e-10 4.8223300e-12 6.6365400e-14 -9.737480e-16
 9.0000000e+05 5.9204600e-07 2.5199900e-10 5.1324400e-12 7.5713300e-14 -4.165610e-15
 1.0000000e+06 5.2169930e-07 2.6230500e-10 5.4193900e-12 8.2185300e-14 3.9728600e-15
 1.1000000e+06 4.5575620e-07 2.7121100e-10 5.6653900e-12 8.6958800e-14 4.1476900e-15
 1.2000000e+06 3.9553450e-07 2.7914100e-10 5.9068200e-12 8.8939500e-14 1.0030100e-15
 1.3000000e+06 3.4149550e-07 2.8636400e-10 6.1356300e-12 9.3449900e-14 8.9424500e-16
 1.4000000e+06 2.9359290e-07 2.9306500e-10 6.3564200e-12 9.8469400e-14 1.0467900e-15
 1.5000000e+06 2.5149950e-07 2.9934700e-10 6.5717300e-12 1.0384100e-13 1.2831800e-15
 1.6000000e+06 2.1474950e-07 3.0524700e-10 6.7827200e-12 1.0788800e-13 1.4065200e-15
 1.7000000e+06 1.8284570e-07 3.1075100e-10 6.9872600e-12 1.1239100e-13 1.0913200e-15
 1.8000000e+06 1.5601260e-07 3.1580100e-10 7.1840200e-12 1.1732200e-13 1.3719800e-15
 1.9000000e+06 1.3317020e-07 3.2031600e-10 7.3716600e-12 1.2088600e-13 8.7343300e-16
 2.0000000e+06 1.1373070e-07 3.2418300e-10 7.5470900e-12 1.2571900e-13 1.7495300e-15
 2.1000000e+06 9.7189490e-08 3.2728900e-10 7.7048500e-12 1.2886300e-13 2.3016300e-15
 2.2000000e+06 8.3115950e-08 3.2950800e-10 7.8457600e-12 1.3411500e-13 2.2739300e-15
 2.3000000e+06 7.1143460e-08 3.3072600e-10 7.9635900e-12 1.3679700e-13 1.3139000e-15
 2.4000000e+06 6.0959780e-08 3.3083200e-10 8.0520100e-12 1.3895700e-13 2.4074800e-15
 2.5000000e+06 5.2298610e-08 3.2972300e-10 8.1134300e-12 1.4290100e-13 2.6158600e-15
 2.6000000e+06 4.4932290e-08 3.2731800e-10 8.1422600e-12 1.4431100e-13 2.8630700e-15
 2.7000000e+06 3.8665730e-08 3.2353700e-10 8.1350400e-12 1.4610600e-13 2.0991400e-15
 2.8000000e+06 3.3331430e-08 3.1831900e-10 8.0891400e-12 1.4687300e-13 2.0128300e-15
 2.9000000e+06 2.8785290e-08 3.1160400e-10 8.0019700e-12 1.4674100e-13 2.0647300e-15
 3.0000000e+06 2.4903340e-08 3.0333700e-10 7.8710700e-12 1.4590900e-13 2.0931500e-15
 3.1000000e+06 2.1578850e-08 2.9346100e-10 7.6935900e-12 1.4422400e-13 2.0943200e-15
 3.2000000e+06 1.8719950e-08 2.8191300e-10 7.4667400e-12 1.4131800e-13 2.0729700e-15
 3.3000000e+06 1.6247680e-08 2.6861700e-10 7.1868400e-12 1.3729700e-13 2.0355200e-15
 3.4000000e+06 1.4094180e-08 2.5348500e-10 6.8502800e-12 1.3226800e-13 2.0328300e-15
 3.5000000e+06 1.2257360e-08 2.9456500e-10 8.0460400e-12 1.5698700e-13 2.4515300e-15
 3.6000000e+06 1.0254310e-08 2.2934800e-10 6.3239600e-12 1.2458200e-13 1.9043500e-15
 3.7000000e+06 8.4295690e-09 1.9416000e-10 5.4079000e-12 1.0760800e-13 1.6620900e-15
 3.8000000e+06 5.6420790e-09 1.5089600e-10 4.2410000e-12 8.5156500e-14 1.3311600e-15
 3.9000000e+06 9.1011520e-09 1.5762900e-10 4.4718300e-12 9.0667900e-14 1.4326400e-15
 4.0000000e+06 4.5049310e-09 1.1166600e-10 3.1975600e-12 6.5428700e-14 1.0400700e-15
 4.1000000e+06 5.3916940e-09 9.8641700e-11 2.8538000e-12 5.8986500e-14 9.4502700e-16
 4.2000000e+06 3.2510220e-09 3.6535000e-11 1.0668800e-12 2.2259400e-14 3.6478400e-16
 4.3000000e+06 3.9476240e-09 1.5251100e-11 4.4802800e-13 9.4009600e-15 1.4175600e-16
 4.4000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 4.5000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 4.6000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 4.7000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 4.8000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 4.9000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 5.0000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 5.1000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 5.2000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 5.3000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 5.4000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 5.5000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 5.6000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 5.7000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 5.8000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 5.9000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 6.0000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 6.1000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 6.2000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 6.3000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 6.4000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 6.5000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00


#           E1 1.4000000e+07  incident energy
#          NEP            87  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             4  number of angular parameters
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.5000000e+04 8.1535190e-08 1.3358500e-24 2.4133400e-24 2.3840900e-24 8.2455700e-24
 1.0000000e+05 3.2473760e-07 6.5594500e-11 1.2944400e-12 1.8840900e-14 3.5969200e-17
 2.0000000e+05 4.7548410e-07 1.0976900e-10 2.2007600e-12 2.3768700e-14 -3.471330e-15
 3.0000000e+05 5.8967220e-07 1.5532000e-10 3.1504800e-12 4.4530700e-14 4.1919100e-15
 4.0000000e+05 6.5702230e-07 1.9716700e-10 4.0666300e-12 6.0851400e-14 5.9543100e-15
 5.0000000e+05 6.8152690e-07 2.3301100e-10 4.8648800e-12 7.7774700e-14 4.8010100e-15
