#    [ 2228 :  6 :   5 ]    22 -  47
# Energy and angle distribution
#           NK           210  number of subsections

#   Subsection             0
#          ZAP             1
#          LIP             0  product modifier
#          LAW             1  distribution law
#           NP            74  yield energy points
#   Energy[eV]  CrossSec [b]  Multiplicity  CrossSec x M
 1.0000000e+06 5.6628340e-06 0.0000000e+00 0.0000000e+00
 8.8808820e+06 3.1071252e-03 0.0000000e+00 0.0000000e+00
 9.0000000e+06 3.2866160e-03 2.7118710e-01 8.9128786e-04
 9.5000000e+06 4.2570710e-03 5.4263860e-01 2.3100510e-03
 1.0000000e+07 5.4661210e-03 9.4893250e-01 5.1869799e-03
 1.0500000e+07 6.8547050e-03 9.8833270e-01 6.7747291e-03
 1.1000000e+07 8.2351870e-03 9.9326210e-01 8.1796991e-03
 1.1500000e+07 9.4041360e-03 9.9410870e-01 9.3487334e-03
 1.2000000e+07 1.0390270e-02 9.9375950e-01 1.0325430e-02
 1.2500000e+07 1.1458270e-02 9.9067570e-01 1.1351430e-02
 1.3000000e+07 1.2881680e-02 9.8447950e-01 1.2681750e-02
 1.3500000e+07 1.4839520e-02 9.7162170e-01 1.4418400e-02
 1.4000000e+07 1.7451110e-02 9.5607440e-01 1.6684560e-02
 1.4500000e+07 2.0821250e-02 9.3772610e-01 1.9524630e-02
 1.5000000e+07 2.5054430e-02 9.1762610e-01 2.2990599e-02
 1.5500000e+07 3.0239740e-02 8.9716150e-01 2.7129930e-02
 1.6000000e+07 3.6408120e-02 8.7824170e-01 3.1975129e-02
 1.6500000e+07 4.3462330e-02 8.6047660e-01 3.7398318e-02
 1.7000000e+07 5.1091840e-02 8.4462820e-01 4.3153609e-02
 1.7500000e+07 5.8711860e-02 8.2933400e-01 4.8691742e-02
 1.8000000e+07 6.5490740e-02 8.1543680e-01 5.3403559e-02
 1.8500000e+07 7.0521710e-02 7.9977880e-01 5.6401769e-02
 1.9000000e+07 7.3117050e-02 7.8296650e-01 5.7248201e-02
 1.9500000e+07 7.3071660e-02 7.6954990e-01 5.6232289e-02
 2.0000000e+07 7.0710700e-02 7.5314940e-01 5.3255721e-02
 2.1000000e+07 6.1688670e-02 7.2376340e-01 4.4648002e-02
 2.2000000e+07 5.1223530e-02 7.1049140e-01 3.6393878e-02
 2.3000000e+07 4.1968290e-02 7.5853560e-01 3.1834442e-02
 2.4000000e+07 3.4546180e-02 8.7061700e-01 3.0076492e-02
 2.5000000e+07 2.8774380e-02 9.6677080e-01 2.7818230e-02
 2.6000000e+07 2.4296910e-02 1.0309430e+00 2.5048729e-02
 2.7000000e+07 2.0791390e-02 1.0640140e+00 2.2122330e-02
 2.8000000e+07 1.8009960e-02 1.0795500e+00 1.9442652e-02
