#    [ 5043 :  6 :   5 ]    50 - 118
# Energy and angle distribution
#           NK            60  number of subsections

#   Subsection             0
#          ZAP             1
#          LIP             0  product modifier
#          LAW             1  distribution law
#           NP            84  yield energy points
#   Energy[eV]  CrossSec [b]  Multiplicity  CrossSec x M
 2.0000000e+06 6.2894700e-05 0.0000000e+00 0.0000000e+00
 9.2000000e+06 1.3634100e-02 0.0000000e+00 0.0000000e+00
 9.6500000e+06 1.7345000e-02 8.7115800e-01 1.5110236e-02
 1.0100000e+07 2.2072900e-02 9.4970400e-01 2.0962721e-02
 1.0550000e+07 2.8117800e-02 9.6782400e-01 2.7213082e-02
 1.1000000e+07 3.5871100e-02 9.7708500e-01 3.5049114e-02
 1.1450000e+07 4.6224300e-02 9.8401300e-01 4.5485312e-02
 1.1900000e+07 5.9667700e-02 9.8826300e-01 5.8967380e-02
 1.2350000e+07 7.7001200e-02 9.9130400e-01 7.6331598e-02
 1.2800000e+07 9.8972200e-02 9.9360800e-01 9.8339570e-02
 1.3250000e+07 1.2595400e-01 9.9534200e-01 1.2536731e-01
 1.3700000e+07 1.5746700e-01 9.9663100e-01 1.5693649e-01
 1.4150000e+07 1.9175800e-01 9.9757700e-01 1.9129337e-01
 1.4600000e+07 2.2554300e-01 9.9825300e-01 2.2514898e-01
 1.5050000e+07 2.5356300e-01 9.9871000e-01 2.5323590e-01
 1.5500000e+07 2.6668600e-01 9.9904000e-01 2.6642998e-01
 1.5950000e+07 2.5274200e-01 9.9926600e-01 2.5255649e-01
 1.6400000e+07 2.2645700e-01 9.9944600e-01 2.2633154e-01
 1.6850000e+07 1.9860000e-01 1.0035800e+00 1.9931099e-01
 1.7300000e+07 1.7322400e-01 1.0199100e+00 1.7667289e-01
 1.7750000e+07 1.5135200e-01 1.0492600e+00 1.5880760e-01
 1.8200000e+07 1.3290200e-01 1.0907300e+00 1.4496020e-01
 1.8650000e+07 1.1747800e-01 1.1439200e+00 1.3438543e-01
 1.9100000e+07 1.0461800e-01 1.2087400e+00 1.2645596e-01
 1.9550000e+07 9.3879600e-02 1.2845100e+00 1.2058928e-01
 2.0000000e+07 8.4878400e-02 1.3689300e+00 1.1619259e-01
 2.0450000e+07 7.7340900e-02 1.4574100e+00 1.1271740e-01
 2.0900000e+07 7.0907500e-02 1.5446700e+00 1.0952869e-01
 2.1350000e+07 6.5385200e-02 1.6259300e+00 1.0631176e-01
 2.1800000e+07 6.0617900e-02 1.6976900e+00 1.0291040e-01
 2.2250000e+07 5.6479100e-02 1.7583300e+00 9.9308896e-02
 2.2700000e+07 5.2866000e-02 1.8077000e+00 9.5565868e-02
 2.3150000e+07 4.9695200e-02 1.8467800e+00 9.1776101e-02
 2.3600000e+07 4.6898500e-02 1.8769300e+00 8.8025202e-02
 2.4050000e+07 4.4420100e-02 1.8997100e+00 8.4385308e-02
 2.4500000e+07 4.2213700e-02 1.9161800e+00 8.0889048e-02
 2.4950000e+07 4.0265600e-02 1.9284800e+00 7.7651404e-02
 2.5400000e+07 3.8512600e-02 1.9369700e+00 7.4597751e-02
 2.5850000e+07 3.6929800e-02 1.9428400e+00 7.1748693e-02
 2.6300000e+07 3.5496100e-02 1.9468100e+00 6.9104162e-02
 2.6750000e+07 3.4193700e-02 1.9505500e+00 6.6696522e-02
 2.7200000e+07 3.3007100e-02 1.9578900e+00 6.4624271e-02
 2.7650000e+07 3.1923000e-02 1.9726900e+00 6.2974183e-02
 2.8100000e+07 3.0930200e-02 1.9972400e+00 6.1775033e-02
 2.8550000e+07 3.0018600e-02 2.0324200e+00 6.1010403e-02
 2.9000000e+07 2.9179700e-02 2.0773100e+00 6.0615283e-02
 2.9450000e+07 2.8413200e-02 2.1299500e+00 6.0518695e-02
 2.9900000e+07 2.7703700e-02 2.1882900e+00 6.0623730e-02
 3.0350000e+07 2.6883900e-02 2.2490500e+00 6.0463235e-02
 3.0800000e+07 2.6072900e-02 2.3100800e+00 6.0230485e-02
 3.1250000e+07 2.5315400e-02 2.3691700e+00 5.9976486e-02
 3.1700000e+07 2.4606900e-02 2.4248000e+00 5.9666811e-02
 3.2150000e+07 2.3943800e-02 2.4758400e+00 5.9281018e-02
 3.2600000e+07 2.3322600e-02 2.5211400e+00 5.8799540e-02
 3.3050000e+07 2.2739900e-02 2.5610700e+00 5.8238476e-02
