#    [ 2725 :  6 :   5 ]    27 -  59
# Energy and angle distribution
#           NK             7  number of subsections
#          ZAP             1
#          LIP             0  product modifier
#          LAW             1  distribution law
#           NP            30  yield energy points
#   Energy[eV]  CrossSec [b]  Multiplicity  CrossSec x M
 7.3200000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00
 1.3500000e+07 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.0000000e+07 6.7804400e-06 3.4796160e-05 2.3593328e-10
 3.1000000e+07 1.0890900e-05 1.1932710e-03 1.2995795e-08
 3.2000000e+07 1.5555100e-05 2.2510710e-02 3.5015635e-07
 3.3000000e+07 2.5104000e-05 3.1101540e-01 7.8077306e-06
 3.4000000e+07 6.5861600e-05 1.1052540e+00 7.2793797e-05
 3.5000000e+07 1.5365600e-04 1.4178470e+00 2.1786070e-04
 3.6000000e+07 3.8848100e-04 1.6958680e+00 6.5881250e-04
 3.7000000e+07 5.7597000e-04 1.6487870e+00 9.4965185e-04
 3.8000000e+07 9.3988500e-04 1.7195230e+00 1.6161539e-03
 3.9000000e+07 1.1539080e-03 1.6639890e+00 1.9200902e-03
 4.0000000e+07 1.4050470e-03 1.6340330e+00 2.2958932e-03
 4.1000000e+07 1.7156520e-03 1.6506260e+00 2.8318998e-03
 4.2000000e+07 1.8374880e-03 1.5834500e+00 2.9095704e-03
 4.3000000e+07 1.9932920e-03 1.5366460e+00 3.0629842e-03
 4.4000000e+07 2.1649930e-03 1.4891260e+00 3.2239474e-03
 4.5000000e+07 2.3312670e-03 1.4418560e+00 3.3613513e-03
 5.0000000e+07 3.5407630e-03 1.1197550e+00 3.9647871e-03
 5.5000000e+07 4.7121130e-03 8.6080350e-01 4.0562034e-03
 6.0000000e+07 5.3345230e-03 9.5233580e-01 5.0802572e-03
 7.0000000e+07 5.7056360e-03 1.3934480e+00 7.9505071e-03
 8.0000000e+07 6.3962590e-03 1.5419060e+00 9.8624301e-03
 9.0000000e+07 6.7387050e-03 1.6726250e+00 1.1271326e-02
 1.0000000e+08 6.6954430e-03 1.8437210e+00 1.2344529e-02
 1.2000000e+08 6.0426340e-03 2.1864400e+00 1.3211857e-02
 1.4000000e+08 5.3052390e-03 2.3940090e+00 1.2700790e-02
 1.6000000e+08 4.5146150e-03 2.4681350e+00 1.1142679e-02
 1.8000000e+08 3.8800510e-03 2.6374630e+00 1.0233491e-02
 2.0000000e+08 3.4044840e-03 2.6873140e+00 9.1489175e-03


#           NR             1
#           NE            30
#         LANG             1  1: Legendre, 2:KM systematics, 11-15: tabulated
#          LEP             2  secondary energy interpolation
#           E1 7.3200000e+06  incident energy
#          NEP             2  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             0  number of angular parameters
 0.0000000e+00 2.0000000e+05
 1.0000000e-05 0.0000000e+00


#           E1 1.3500000e+07  incident energy
#          NEP             2  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             0  number of angular parameters
 0.0000000e+00 2.0000000e+05
 1.0000000e-05 0.0000000e+00


#           E1 3.0000000e+07  incident energy
#          NEP             4  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             1  number of angular parameters
 0.0000000e+00 1.0400030e-06 1.3712000e-14
 3.4022700e+05 2.0631020e-06 4.0116260e-09
 6.8045400e+05 3.5611110e-07 6.8554700e-10
 1.0206810e+06 0.0000000e+00 0.0000000e+00


#           E1 3.1000000e+07  incident energy
#          NEP             7  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             1  number of angular parameters
 0.0000000e+00 2.2244730e-07 -2.688500e-15
 3.5288500e+05 1.5413130e-06 2.7915300e-09
 7.0577100e+05 8.0653250e-07 1.6626620e-09
 1.0586560e+06 2.9601340e-07 6.6629800e-10
 1.4115410e+06 6.9546790e-08 1.7310500e-10
 1.7644270e+06 9.1516000e-09 2.5774100e-11
 2.1173120e+06 0.0000000e+00 0.0000000e+00


#           E1 3.2000000e+07  incident energy
#          NEP            10  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             1  number of angular parameters
 0.0000000e+00 4.8731990e-08 5.3217000e-16
 3.6554400e+05 1.7173870e-06 2.3236520e-09
 7.3108700e+05 6.1037430e-07 1.6129590e-09
 1.0966310e+06 2.5268630e-07 7.8023600e-10
 1.4621740e+06 9.5920040e-08 3.0309000e-10
 1.8277180e+06 2.7623140e-08 9.2247500e-11
 2.1932610e+06 6.2026810e-09 2.2668600e-11
 2.5588050e+06 1.0078870e-09 4.1346100e-12
 2.9243480e+06 8.5366800e-11 3.9593200e-13
 3.2898920e+06 0.0000000e+00 0.0000000e+00


#           E1 3.3000000e+07  incident energy
#          NEP            12  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             1  number of angular parameters
 0.0000000e+00 6.8294780e-07 1.3916800e-14
 3.7820200e+05 1.2434170e-06 1.9414230e-09
 7.5640400e+05 6.3818040e-07 1.5813830e-09
 1.1346050e+06 2.7945060e-07 8.4227700e-10
 1.5128070e+06 9.9949450e-08 3.5748300e-10
 1.8910090e+06 3.0214280e-08 1.3159200e-10
 2.2692110e+06 8.7199460e-09 4.3385600e-11
 2.6474120e+06 2.1655660e-09 1.1720800e-11
 3.0256140e+06 4.4620000e-10 2.5966400e-12
 3.4038160e+06 6.7690100e-11 4.3089600e-13
 3.7820180e+06 6.1414200e-12 4.3488200e-14
 4.1602190e+06 0.0000000e+00 0.0000000e+00


#           E1 3.4000000e+07  incident energy
#          NEP            15  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             1  number of angular parameters
 0.0000000e+00 1.0952660e-06 -2.330060e-15
 3.9086000e+05 8.5747220e-07 1.3207480e-09
 7.8172000e+05 5.8780340e-07 1.4260490e-09
 1.1725800e+06 3.3054480e-07 9.9144200e-10
 1.5634400e+06 1.4915630e-07 5.4333800e-10
 1.9543000e+06 5.7504750e-08 2.5386700e-10
 2.3451600e+06 1.9848180e-08 1.0469800e-10
 2.7360200e+06 6.1423400e-09 3.8708600e-11
 3.1268800e+06 1.7823980e-09 1.2847100e-11
 3.5177400e+06 4.5915400e-10 3.6861900e-12
 3.9086000e+06 9.7033300e-11 8.5481900e-13
 4.2994600e+06 1.5737500e-11 1.5040700e-13
 4.6903200e+06 1.5979300e-12 1.6888700e-14
 5.0811800e+06 1.5513800e-14 2.3739200e-16
 5.4720400e+06 0.0000000e+00 0.0000000e+00


#           E1 3.5000000e+07  incident energy
#          NEP            17  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             1  number of angular parameters
 0.0000000e+00 3.6810030e-07 2.4913300e-14
 4.0351800e+05 8.4552910e-07 9.6545100e-10
 8.0703600e+05 6.4452120e-07 1.2402610e-09
 1.2105550e+06 4.2300130e-07 1.0403720e-09
 1.6140730e+06 2.2286100e-07 6.9045400e-10
 2.0175910e+06 9.8248770e-08 3.8771300e-10
 2.4211090e+06 3.9320380e-08 1.9036600e-10
 2.8246280e+06 1.4102000e-08 8.3196000e-11
 3.2281460e+06 4.6103620e-09 3.2767100e-11
 3.6316640e+06 1.4134280e-09 1.1767400e-11
 4.0351820e+06 4.0638900e-10 3.8879200e-12
 4.4387010e+06 1.0946300e-10 1.1653300e-12
 4.8422190e+06 2.4567800e-11 2.8182500e-13
 5.2457370e+06 4.2241300e-12 5.3175200e-14
 5.6492550e+06 5.0855900e-13 6.9820700e-15
 6.0527730e+06 3.1762200e-14 4.7299600e-16
 6.4562920e+06 0.0000000e+00 0.0000000e+00


#           E1 3.6000000e+07  incident energy
#          NEP            19  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             1  number of angular parameters
 0.0000000e+00 6.1558510e-07 1.0813100e-14
 4.1617600e+05 5.6030180e-07 6.0716500e-10
 8.3235300e+05 5.2618800e-07 9.1918100e-10
 1.2485290e+06 4.2206120e-07 9.4991300e-10
 1.6647060e+06 2.7491150e-07 8.1194000e-10
 2.0808820e+06 1.6045770e-07 6.0757900e-10
 2.4970590e+06 8.4933310e-08 4.0271100e-10
 2.9132350e+06 3.9935120e-08 2.3573200e-10
 3.3294120e+06 1.6798510e-08 1.2119700e-10
 3.7455880e+06 6.3795180e-09 5.4848300e-11
 4.1617650e+06 2.1778940e-09 2.1882200e-11
 4.5779410e+06 6.6329700e-10 7.6885900e-12
 4.9941170e+06 1.7818800e-10 2.3606500e-12
 5.4102940e+06 4.0735200e-11 6.1581900e-13
 5.8264700e+06 6.9219300e-12 1.1840100e-13
 6.2426470e+06 8.8402700e-13 1.6129100e-14
 6.6588230e+06 6.7459100e-14 1.3333700e-15
 7.0750000e+06 9.2731800e-16 2.2955400e-17
 7.4911760e+06 0.0000000e+00 0.0000000e+00


#           E1 3.7000000e+07  incident energy
#          NEP            20  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             1  number of angular parameters
 0.0000000e+00 2.6467880e-07 6.6084300e-15
 4.2883500e+05 5.2745590e-07 5.4106700e-10
 8.5766900e+05 5.1025010e-07 8.7066000e-10
 1.2865040e+06 4.2748570e-07 9.7274700e-10
 1.7153390e+06 3.0163990e-07 9.2244100e-10
 2.1441730e+06 1.9464970e-07 7.8956100e-10
 2.5730080e+06 1.1759160e-07 6.1653600e-10
 3.0018430e+06 6.4445370e-08 4.3579700e-10
 3.4306770e+06 3.2251760e-08 2.7328100e-10
 3.8595120e+06 1.4650710e-08 1.4999500e-10
 4.2883470e+06 5.9500530e-09 7.1753500e-11
 4.7171820e+06 2.1728490e-09 3.0130500e-11
 5.1460160e+06 7.1897000e-10 1.1243700e-11
 5.5748510e+06 2.1826100e-10 3.7318900e-12
 6.0036860e+06 6.1475800e-11 1.1122700e-12
 6.4325200e+06 1.5536200e-11 2.9732100e-13
 6.8613550e+06 2.9826100e-12 6.0816700e-14
 7.2901900e+06 3.9469300e-13 8.7177400e-15
 7.7190240e+06 3.0357700e-14 7.3488100e-16
 8.1478590e+06 0.0000000e+00 0.0000000e+00


#           E1 3.8000000e+07  incident energy
#          NEP            22  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             1  number of angular parameters
 0.0000000e+00 3.8571800e-07 8.3959200e-15
 4.4149300e+05 3.9861670e-07 3.9107800e-10
 8.8298600e+05 4.2540190e-07 6.6212700e-10
 1.3244790e+06 3.8557550e-07 7.8986200e-10
 1.7659720e+06 2.8516600e-07 8.1849800e-10
 2.2074650e+06 2.0738160e-07 7.8737200e-10
 2.6489570e+06 1.4426850e-07 7.1720400e-10
 3.0904500e+06 9.4698950e-08 6.1616100e-10
 3.5319430e+06 6.0034380e-08 4.9328300e-10
 3.9734360e+06 3.5893280e-08 3.5962000e-10
 4.4149290e+06 1.9534720e-08 2.3337000e-10
 4.8564220e+06 9.4393280e-09 1.3219800e-10
 5.2979150e+06 4.0008150e-09 6.4792400e-11
 5.7394080e+06 1.4897390e-09 2.6826100e-11
 6.1809010e+06 4.9022900e-10 9.6716200e-12
 6.6223940e+06 1.4383600e-10 3.0956000e-12
 7.0638870e+06 3.7493900e-11 8.7711700e-13
 7.5053790e+06 8.2912500e-12 2.1116000e-13
 7.9468720e+06 1.3902300e-12 3.8667600e-14
 8.3883650e+06 1.6393000e-13 4.9348100e-15
 8.8298580e+06 1.0833300e-14 3.5551300e-16
 9.2713510e+06 0.0000000e+00 0.0000000e+00


#           E1 3.9000000e+07  incident energy
#          NEP            24  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             2  number of angular parameters
 0.0000000e+00 2.3065420e-07 4.4168200e-15 0.0000000e+00
 4.5415100e+05 3.8075490e-07 3.6053400e-10 0.0000000e+00
 9.0830200e+05 4.0953780e-07 6.2297100e-10 0.0000000e+00
 1.3624530e+06 3.6303720e-07 7.6375200e-10 0.0000000e+00
 1.8166050e+06 2.8064120e-07 8.2157200e-10 0.0000000e+00
 2.2707560e+06 2.0914630e-07 8.3033500e-10 0.0000000e+00
 2.7249070e+06 1.5167170e-07 8.0484400e-10 0.0000000e+00
 3.1790580e+06 1.0610770e-07 7.4850400e-10 0.0000000e+00
 3.6332090e+06 7.3207960e-08 6.6123500e-10 0.0000000e+00
 4.0873600e+06 4.8894520e-08 5.4621000e-10 0.0000000e+00
 4.5415110e+06 3.0663450e-08 4.1363800e-10 0.0000000e+00
 4.9956630e+06 1.7595340e-08 2.8069800e-10 0.0000000e+00
