#    [ 4731 :  6 :   5 ]    47 - 109
# Energy and angle distribution
#           NK           379  number of subsections
#          ZAP             1
#          LIP             0  product modifier
#          LAW             1  distribution law
#           NP            73  yield energy points
#   Energy[eV]  CrossSec [b]  Multiplicity  CrossSec x M
 1.0000000e+06 1.6005310e-05 0.0000000e+00 0.0000000e+00
 9.1839800e+06 1.5496141e-02 0.0000000e+00 0.0000000e+00
 9.5000000e+06 1.7618620e-02 9.0216600e-01 1.5894920e-02
 1.0000000e+07 2.1966760e-02 9.7516380e-01 2.1421189e-02
 1.0500000e+07 2.7689530e-02 9.8259810e-01 2.7207680e-02
 1.1000000e+07 3.5209560e-02 9.8603110e-01 3.4717721e-02
 1.1500000e+07 4.5017480e-02 9.8835450e-01 4.4493229e-02
 1.2000000e+07 5.7662640e-02 9.9026010e-01 5.7101012e-02
 1.2500000e+07 7.3678180e-02 9.9196550e-01 7.3086213e-02
 1.3000000e+07 9.3413870e-02 9.9345880e-01 9.2802831e-02
 1.3500000e+07 1.1671380e-01 9.9471190e-01 1.1609661e-01
 1.4000000e+07 1.4235800e-01 9.9568410e-01 1.4174360e-01
 1.4500000e+07 1.6747790e-01 9.9635770e-01 1.6686790e-01
 1.5000000e+07 1.8774230e-01 9.9665020e-01 1.8711340e-01
 1.5500000e+07 1.9900970e-01 9.9652530e-01 1.9831820e-01
 1.6000000e+07 1.9960180e-01 9.9591740e-01 1.9878691e-01
 1.6500000e+07 1.9109150e-01 9.9487890e-01 1.9011290e-01
 1.7000000e+07 1.7694740e-01 1.0889340e+00 1.9268404e-01
 1.7500000e+07 1.6061970e-01 1.2254540e+00 1.9683205e-01
 1.8000000e+07 1.4452200e-01 1.3260040e+00 1.9163675e-01
 1.8500000e+07 1.2996220e-01 1.3979330e+00 1.8167845e-01
 1.9000000e+07 1.1746570e-01 1.4503700e+00 1.7036873e-01
 1.9500000e+07 1.0709610e-01 1.4834640e+00 1.5887321e-01
 2.0000000e+07 9.8649050e-02 1.5044650e+00 1.4841404e-01
 2.1000000e+07 8.5654890e-02 1.5383360e+00 1.3176600e-01
 2.2000000e+07 7.4654910e-02 1.5576460e+00 1.1628592e-01
 2.3000000e+07 6.3677480e-02 1.5774070e+00 1.0044530e-01
 2.4000000e+07 5.3730540e-02 1.5937480e+00 8.5632941e-02
 2.5000000e+07 4.5638120e-02 1.6043170e+00 7.3218012e-02
 2.6000000e+07 3.9287820e-02 1.6118710e+00 6.3326898e-02
 2.7000000e+07 3.4286340e-02 1.6210580e+00 5.5580146e-02
 2.8000000e+07 3.0282870e-02 1.6487930e+00 4.9930184e-02
 2.9000000e+07 2.7021740e-02 1.6868660e+00 4.5582054e-02
 3.0000000e+07 2.4324430e-02 1.7293660e+00 4.2065842e-02
 3.2000000e+07 2.0156250e-02 1.8077400e+00 3.6437259e-02
 3.4000000e+07 1.7137490e-02 1.8774500e+00 3.2174781e-02
 3.6000000e+07 1.4908240e-02 1.9378840e+00 2.8890440e-02
 3.8000000e+07 1.3245450e-02 1.9904910e+00 2.6364949e-02
 4.0000000e+07 1.1999540e-02 2.0467570e+00 2.4560142e-02
 4.2000000e+07 1.1064570e-02 2.1022240e+00 2.3260205e-02
 4.4000000e+07 1.0362940e-02 2.1632140e+00 2.2417257e-02
 4.6000000e+07 9.8366980e-03 2.2179890e+00 2.1817688e-02
 4.8000000e+07 9.4421500e-03 2.2708780e+00 2.1441971e-02
 5.0000000e+07 9.1461760e-03 2.3198380e+00 2.1217647e-02
 5.2000000e+07 8.9236120e-03 2.3683260e+00 2.1134022e-02
 5.4000000e+07 8.7553220e-03 2.4190040e+00 2.1179159e-02
 5.6000000e+07 8.6267410e-03 2.4711160e+00 2.1317678e-02
 5.8000000e+07 8.5267850e-03 2.5250170e+00 2.1530277e-02
 6.0000000e+07 8.4470230e-03 2.5729080e+00 2.1733413e-02
 6.2000000e+07 8.3810520e-03 2.6187490e+00 2.1947872e-02
 6.4000000e+07 8.3240170e-03 2.6692120e+00 2.2218566e-02
 6.6000000e+07 8.2722520e-03 2.7140600e+00 2.2451388e-02
 6.8000000e+07 8.2230060e-03 2.7597600e+00 2.2693523e-02
 7.0000000e+07 8.1742300e-03 2.8044750e+00 2.2924424e-02
 7.2000000e+07 8.1244220e-03 2.8518290e+00 2.3169462e-02
 7.4000000e+07 8.0724970e-03 2.8959390e+00 2.3377459e-02
 7.6000000e+07 8.0177010e-03 2.9441710e+00 2.3605483e-02
 7.8000000e+07 7.9595310e-03 2.9871160e+00 2.3776042e-02
 8.0000000e+07 7.8976810e-03 3.0403090e+00 2.4011391e-02
 8.5000000e+07 7.7262600e-03 3.1478090e+00 2.4320791e-02
 9.0000000e+07 7.5316320e-03 3.2484420e+00 2.4466070e-02
 9.5000000e+07 7.3168190e-03 3.3594940e+00 2.4580810e-02
 1.0000000e+08 7.0861880e-03 3.4604040e+00 2.4521073e-02
 1.1000000e+08 6.5977900e-03 3.6691560e+00 2.4208321e-02
 1.2000000e+08 6.1084160e-03 3.8690370e+00 2.3633688e-02
 1.3000000e+08 5.6591760e-03 4.0485770e+00 2.2911610e-02
 1.4000000e+08 5.2884960e-03 4.2405970e+00 2.2426380e-02
 1.5000000e+08 4.8289130e-03 4.4218400e+00 2.1352681e-02
 1.6000000e+08 4.4322010e-03 4.6470610e+00 2.0596708e-02
 1.7000000e+08 4.0869210e-03 4.8150310e+00 1.9678651e-02
 1.8000000e+08 3.7841880e-03 4.9819930e+00 1.8852798e-02
 1.9000000e+08 3.5170080e-03 5.1420670e+00 1.8084691e-02
 2.0000000e+08 3.2798000e-03 5.2936190e+00 1.7362012e-02


#           NR             1
#           NE            31
#         LANG             1  1: Legendre, 2:KM systematics, 11-15: tabulated
#          LEP             2  secondary energy interpolation
#           E1 1.0000000e+06  incident energy
#          NEP             3  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             0  number of angular parameters
 0.0000000e+00 0.0000000e+00
 5.0000000e-01 2.0000000e+00
 1.0000000e+00 0.0000000e+00


#           E1 9.1839800e+06  incident energy
#          NEP             3  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             0  number of angular parameters
 0.0000000e+00 0.0000000e+00
 5.0000000e-01 2.0000000e+00
 1.0000000e+00 0.0000000e+00


#           E1 1.0000000e+07  incident energy
#          NEP            10  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             0  number of angular parameters
 0.0000000e+00 0.0000000e+00
 2.5000000e+04 8.2250060e-08
 1.0000000e+05 3.2702150e-07
 2.0000000e+05 2.1428940e-06
 3.0000000e+05 1.9911680e-06
 4.0000000e+05 1.1490870e-06
 5.0000000e+05 2.2686410e-06
 6.0000000e+05 8.1990180e-07
 7.0000000e+05 1.0458050e-06
 8.0000000e+05 5.1047070e-07


#           E1 1.2000000e+07  incident energy
#          NEP            30  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             3  number of angular parameters
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.5000000e+04 8.3569460e-08 3.0485700e-25 8.2451600e-25 -2.933400e-25
 1.0000000e+05 3.2359380e-07 3.7895100e-10 8.5123100e-12 1.3677300e-13
