#    [ 6255 :  6 :   5 ]    62 - 154
# Energy and angle distribution
#           NK           321  number of subsections

#   Subsection             0
#          ZAP             1
#          LIP             0  product modifier
#          LAW             1  distribution law
#           NP            75  yield energy points
#   Energy[eV]  CrossSec [b]  Multiplicity  CrossSec x M
 1.0000000e+06 3.0842690e-05 0.0000000e+00 0.0000000e+00
 7.9668070e+06 2.4443892e-02 0.0000000e+00 0.0000000e+00
 8.5000000e+06 3.1924130e-02 9.8395660e-01 3.1411958e-02
 9.0000000e+06 4.0906840e-02 9.8896150e-01 4.0455290e-02
 9.5000000e+06 5.3905200e-02 9.9051390e-01 5.3393850e-02
 1.0000000e+07 7.3589420e-02 9.9171650e-01 7.2979842e-02
 1.0500000e+07 1.0283710e-01 9.9311530e-01 1.0212910e-01
 1.1000000e+07 1.4359650e-01 9.9451520e-01 1.4280890e-01
 1.1500000e+07 1.9252600e-01 9.9580840e-01 1.9171901e-01
 1.2000000e+07 2.3510720e-01 9.9690350e-01 2.3437919e-01
 1.2500000e+07 2.5283630e-01 9.9776730e-01 2.5227179e-01
 1.3000000e+07 2.4542490e-01 9.9840600e-01 2.4503369e-01
 1.3500000e+07 2.3006180e-01 9.9884990e-01 2.2979721e-01
 1.4000000e+07 2.2120570e-01 1.0195280e+00 2.2552540e-01
 1.4500000e+07 2.2379290e-01 1.2069960e+00 2.7011714e-01
 1.5000000e+07 2.3549410e-01 1.4326800e+00 3.3738769e-01
 1.5500000e+07 2.4833830e-01 1.5921580e+00 3.9539381e-01
 1.6000000e+07 2.5187350e-01 1.6900870e+00 4.2568813e-01
 1.6500000e+07 2.4039030e-01 1.7443850e+00 4.1933323e-01
 1.7000000e+07 2.1697920e-01 1.7766890e+00 3.8550456e-01
 1.7500000e+07 1.8896450e-01 1.7999030e+00 3.4011777e-01
 1.8000000e+07 1.6200870e-01 1.8150630e+00 2.9405600e-01
 1.8500000e+07 1.3862660e-01 1.8258420e+00 2.5311027e-01
 1.9000000e+07 1.1927460e-01 1.8345500e+00 2.1881522e-01
 1.9500000e+07 1.0353590e-01 1.8429860e+00 1.9081521e-01
 2.0000000e+07 9.0766100e-02 1.8494390e+00 1.6786637e-01
 2.1000000e+07 7.1542090e-02 1.8592510e+00 1.3301470e-01
 2.2000000e+07 5.8245440e-02 1.8663570e+00 1.0870678e-01
 2.3000000e+07 4.8676600e-02 1.8856950e+00 9.1789221e-02
 2.4000000e+07 4.1542560e-02 1.9963260e+00 8.2932493e-02
 2.5000000e+07 3.6064730e-02 2.1422170e+00 7.7258478e-02
 2.6000000e+07 3.1756940e-02 2.2449580e+00 7.1292997e-02
 2.7000000e+07 2.8304000e-02 2.3129340e+00 6.5465284e-02
 2.8000000e+07 2.5494160e-02 2.3550980e+00 6.0041245e-02
 2.9000000e+07 2.3180440e-02 2.3852650e+00 5.5291492e-02
 3.0000000e+07 2.1257700e-02 2.4211810e+00 5.1468739e-02
 3.2000000e+07 1.8295210e-02 2.5315800e+00 4.6315788e-02
 3.4000000e+07 1.6185170e-02 2.6589320e+00 4.3035266e-02
 3.6000000e+07 1.4669760e-02 2.7490710e+00 4.0328212e-02
 3.8000000e+07 1.3580130e-02 2.8158900e+00 3.8240152e-02
 4.0000000e+07 1.2800000e-02 2.8763160e+00 3.6816845e-02
 4.2000000e+07 1.2246410e-02 2.9566490e+00 3.6208336e-02
 4.4000000e+07 1.1858770e-02 3.0387160e+00 3.6035434e-02
 4.6000000e+07 1.1592250e-02 3.1149420e+00 3.6109186e-02
 4.8000000e+07 1.1413380e-02 3.1878840e+00 3.6384531e-02
 5.0000000e+07 1.1297080e-02 3.2608510e+00 3.6838095e-02
 5.2000000e+07 1.1224540e-02 3.3402040e+00 3.7492253e-02
 5.4000000e+07 1.1181610e-02 3.4157320e+00 3.8193383e-02
 5.6000000e+07 1.1157720e-02 3.4863120e+00 3.8899293e-02
 5.8000000e+07 1.1144970e-02 3.5610660e+00 3.9687974e-02
 6.0000000e+07 1.1137470e-02 3.6298590e+00 4.0427446e-02
 6.2000000e+07 1.1130880e-02 3.7055580e+00 4.1246121e-02
 6.4000000e+07 1.1122050e-02 3.7766440e+00 4.2004023e-02
 6.6000000e+07 1.1108690e-02 3.8484680e+00 4.2751438e-02
 6.8000000e+07 1.1089230e-02 3.9223110e+00 4.3495409e-02
 7.0000000e+07 1.1062580e-02 3.9880900e+00 4.4118565e-02
 7.2000000e+07 1.1028080e-02 4.0597140e+00 4.4770851e-02
 7.4000000e+07 1.0985360e-02 4.1351410e+00 4.5426013e-02
 7.6000000e+07 1.0934280e-02 4.2069920e+00 4.6000428e-02
 7.8000000e+07 1.0874890e-02 4.2811240e+00 4.6556753e-02
 8.0000000e+07 1.0807380e-02 4.3477370e+00 4.6987646e-02
 8.5000000e+07 1.0605050e-02 4.5179190e+00 4.7912757e-02
 9.0000000e+07 1.0360040e-02 4.6897100e+00 4.8585583e-02
 9.5000000e+07 1.0080030e-02 4.8640990e+00 4.9030264e-02
 1.0000000e+08 9.7733040e-03 5.0255910e+00 4.9116629e-02
 1.1000000e+08 9.1132230e-03 5.3501530e+00 4.8757137e-02
 1.2000000e+08 8.4447840e-03 5.6599430e+00 4.7796996e-02
 1.3000000e+08 7.8281780e-03 5.9763700e+00 4.6784088e-02
 1.4000000e+08 7.3182790e-03 6.2528920e+00 4.5760408e-02
 1.5000000e+08 6.6839410e-03 6.5438730e+00 4.3738861e-02
 1.6000000e+08 6.1359310e-03 6.8202250e+00 4.1848430e-02
 1.7000000e+08 5.6586810e-03 7.0886910e+00 4.0112641e-02
 1.8000000e+08 5.2400560e-03 7.3593950e+00 3.8563642e-02
 1.9000000e+08 4.8704690e-03 7.6272780e+00 3.7148421e-02
 2.0000000e+08 4.5422560e-03 7.8710120e+00 3.5752151e-02


#           NR             1
#           NE            31
#         LANG             1  1: Legendre, 2:KM systematics, 11-15: tabulated
#          LEP             2  secondary energy interpolation
#           E1 1.0000000e+06  incident energy
#          NEP             3  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             0  number of angular parameters
# Energy       Spectrum
 0.0000000e+00 0.0000000e+00
 5.0000000e-01 2.0000000e+00
 1.0000000e+00 0.0000000e+00


#           E1 7.9668070e+06  incident energy
#          NEP             3  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             0  number of angular parameters
# Energy       Spectrum
 0.0000000e+00 0.0000000e+00
 5.0000000e-01 2.0000000e+00
 1.0000000e+00 0.0000000e+00


#           E1 1.0000000e+07  incident energy
#          NEP            22  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             0  number of angular parameters
# Energy       Spectrum
 0.0000000e+00 0.0000000e+00
 2.5000000e+04 1.2518500e-07
 1.0000000e+05 4.8055390e-07
 2.0000000e+05 5.2539570e-07
 3.0000000e+05 5.6555840e-07
 4.0000000e+05 6.1575730e-07
 5.0000000e+05 6.6621260e-07
 6.0000000e+05 7.0240950e-07
 7.0000000e+05 7.1446490e-07
 8.0000000e+05 7.0058870e-07
 9.0000000e+05 6.6528720e-07
 1.0000000e+06 6.1569310e-07
 1.1000000e+06 5.5870650e-07
 1.2000000e+06 4.9969060e-07
 1.3000000e+06 4.4225910e-07
 1.4000000e+06 3.8855360e-07
 1.5000000e+06 1.7247720e-07
 1.6000000e+06 5.7100120e-07
 1.7000000e+06 2.1588140e-07
 1.8000000e+06 1.8418070e-07
 1.9000000e+06 5.8311590e-07
 2.0000000e+06 2.5937860e-07


#           E1 1.2000000e+07  incident energy
#          NEP            42  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             3  number of angular parameters
# Energy       PL( 0)        PL( 1)        PL( 2)        PL( 3)       
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.5000000e+04 1.1019820e-07 -8.555470e-24 -3.261730e-24 1.5577700e-24
 1.0000000e+05 4.2598760e-07 2.5113900e-10 4.3511200e-12 5.3586600e-14
 2.0000000e+05 4.6818920e-07 3.1294600e-10 5.5045000e-12 7.0335400e-14
 3.0000000e+05 5.0745400e-07 3.8630100e-10 6.8943500e-12 8.7401000e-14
 4.0000000e+05 5.5657080e-07 4.8212900e-10 8.7388000e-12 1.0515400e-13
 5.0000000e+05 6.0634670e-07 5.9541100e-10 1.0934500e-11 1.3883200e-13
 6.0000000e+05 6.4321610e-07 7.1277700e-10 1.3280500e-11 1.7667000e-13
 7.0000000e+05 6.5782860e-07 8.1950300e-10 1.5487600e-11 2.0588400e-13
 8.0000000e+05 6.4832580e-07 9.0503700e-10 1.7339300e-11 2.4625800e-13
 9.0000000e+05 6.1871870e-07 9.6531400e-10 1.8733200e-11 2.5934400e-13
 1.0000000e+06 5.7551350e-07 1.0012830e-09 1.9709200e-11 2.8095100e-13
 1.1000000e+06 5.2506000e-07 1.0166570e-09 2.0272700e-11 2.8918500e-13
 1.2000000e+06 4.7232650e-07 1.0157530e-09 2.0522700e-11 2.9669700e-13
 1.3000000e+06 4.2068260e-07 1.0027040e-09 2.0522300e-11 3.0078300e-13
 1.4000000e+06 3.7214590e-07 9.8087600e-10 2.0334900e-11 3.0210200e-13
 1.5000000e+06 3.2774300e-07 9.5281000e-10 2.0003600e-11 2.9962400e-13
 1.6000000e+06 2.8784050e-07 9.2029000e-10 1.9563300e-11 2.9749100e-13
 1.7000000e+06 2.5239890e-07 8.8447800e-10 1.9034400e-11 2.9281100e-13
 1.8000000e+06 2.2114960e-07 8.4604700e-10 1.8429700e-11 2.8619400e-13
 1.9000000e+06 1.9371100e-07 8.0526500e-10 1.7755700e-11 2.7987300e-13
 2.0000000e+06 1.6965940e-07 7.6213500e-10 1.7005700e-11 2.7048300e-13
 2.1000000e+06 1.4857130e-07 7.1641200e-10 1.6175200e-11 2.6219500e-13
 2.2000000e+06 1.3004700e-07 6.6769700e-10 1.5252100e-11 2.4932000e-13
 2.3000000e+06 1.1372200e-07 6.1546200e-10 1.4223300e-11 2.3472400e-13
 2.4000000e+06 9.9272030e-08 5.5910600e-10 1.3069700e-11 2.1780700e-13
 2.5000000e+06 8.6413430e-08 4.9799800e-10 1.1772400e-11 1.9919200e-13
 2.6000000e+06 7.4902090e-08 4.3150300e-10 1.0315200e-11 1.7597500e-13
 2.7000000e+06 6.4529940e-08 3.5903700e-10 8.6787800e-12 1.4946100e-13
 2.8000000e+06 5.5121130e-08 2.8006400e-10 6.8445500e-12 1.1899000e-13
 2.9000000e+06 4.6527340e-08 1.9411300e-10 4.7956300e-12 8.4775700e-14
 3.0000000e+06 3.8623780e-08 1.0080500e-10 2.5175100e-12 4.5006000e-14
 3.1000000e+06 3.1309070e-08 1.3514900e-24 -3.706830e-24 -1.169370e-25
