#    [ 2831 :  6 :   5 ]    28 -  60
# Energy and angle distribution
#           NK           223  number of subsections
#          ZAP             1
#          LIP             0  product modifier
#          LAW             1  distribution law
#           NP            69  yield energy points
#   Energy[eV]  CrossSec [b]  Multiplicity  CrossSec x M
 1.0000000e+06 3.9744060e-06 0.0000000e+00 0.0000000e+00
 1.1387730e+07 7.6364605e-03 0.0000000e+00 0.0000000e+00
 1.1500000e+07 7.9803850e-03 9.8864670e-01 7.8897813e-03
 1.2000000e+07 1.0182560e-02 9.9508080e-01 1.0132470e-02
 1.2500000e+07 1.2512580e-02 9.9210390e-01 1.2413779e-02
 1.3000000e+07 1.4355090e-02 9.8185800e-01 1.4094660e-02
 1.3500000e+07 1.6977590e-02 9.5972160e-01 1.6293760e-02
 1.4000000e+07 2.1460220e-02 9.2394670e-01 1.9828099e-02
 1.4500000e+07 2.8693840e-02 8.9116130e-01 2.5570840e-02
 1.5000000e+07 4.0266460e-02 8.6181680e-01 3.4702312e-02
 1.5500000e+07 5.8457430e-02 8.3294610e-01 4.8691888e-02
 1.6000000e+07 8.1953710e-02 8.0919990e-01 6.6316934e-02
 1.6500000e+07 9.6510080e-02 7.8651820e-01 7.5906934e-02
 1.7000000e+07 9.5833120e-02 7.6078070e-01 7.2907988e-02
 1.7500000e+07 9.2950440e-02 7.4751090e-01 6.9481467e-02
 1.8000000e+07 9.0940540e-02 7.3593910e-01 6.6926699e-02
 1.8500000e+07 8.6747790e-02 7.3036320e-01 6.3357393e-02
 1.9000000e+07 7.9454080e-02 7.2623090e-01 5.7702008e-02
 1.9500000e+07 7.0608560e-02 7.2615220e-01 5.1272561e-02
 2.0000000e+07 6.2069990e-02 7.2469140e-01 4.4981588e-02
 2.1000000e+07 4.9175870e-02 7.8217160e-01 3.8463969e-02
 2.2000000e+07 4.1891730e-02 9.1782910e-01 3.8449449e-02
 2.3000000e+07 3.7555480e-02 1.0637780e+00 3.9950693e-02
 2.4000000e+07 3.3660160e-02 1.1647600e+00 3.9206008e-02
 2.5000000e+07 2.9305410e-02 1.2349260e+00 3.6190013e-02
 2.6000000e+07 2.4915930e-02 1.2805870e+00 3.1907016e-02
 2.7000000e+07 2.1044910e-02 1.3039930e+00 2.7442415e-02
 2.8000000e+07 1.7885170e-02 1.3002580e+00 2.3255335e-02
 2.9000000e+07 1.5386700e-02 1.2852700e+00 1.9776064e-02
 3.0000000e+07 1.3424280e-02 1.2789740e+00 1.7169305e-02
 3.2000000e+07 1.0640450e-02 1.2521130e+00 1.3323046e-02
 3.4000000e+07 8.8358450e-03 1.2536650e+00 1.1077190e-02
 3.6000000e+07 7.6191000e-03 1.3059570e+00 9.9502170e-03
 3.8000000e+07 6.7735700e-03 1.3712720e+00 9.2884069e-03
 4.0000000e+07 6.1735230e-03 1.4295240e+00 8.8251993e-03
 4.2000000e+07 5.7418030e-03 1.4642880e+00 8.4076532e-03
 4.4000000e+07 5.4285820e-03 1.4850740e+00 8.0618460e-03
 4.6000000e+07 5.2002810e-03 1.4987300e+00 7.7938171e-03
 4.8000000e+07 5.0334900e-03 1.5186310e+00 7.6440140e-03
 5.0000000e+07 4.9114580e-03 1.5471700e+00 7.5988605e-03
 5.2000000e+07 4.8219670e-03 1.5785540e+00 7.6117353e-03
