#    [ 4125 :  6 :   5 ]    41 -  93
# Energy and angle distribution
#           NK           335  number of subsections

#   Subsection             0
#          ZAP             1
#          LIP             0  product modifier
#          LAW             1  distribution law
#           NP            74  yield energy points
#   Energy[eV]  CrossSec [b]  Multiplicity  CrossSec x M
 1.0000000e+06 8.5956540e-06 0.0000000e+00 0.0000000e+00
 8.8308630e+06 6.5792793e-03 0.0000000e+00 0.0000000e+00
 9.0000000e+06 7.0436920e-03 5.3064170e-01 3.7376767e-03
 9.5000000e+06 8.6080560e-03 9.9300600e-01 8.5478513e-03
 1.0000000e+07 1.0534700e-02 9.9291290e-01 1.0460040e-02
 1.0500000e+07 1.3062730e-02 9.9241580e-01 1.2963660e-02
 1.1000000e+07 1.6456120e-02 9.9170040e-01 1.6319541e-02
 1.1500000e+07 2.1030120e-02 9.8756260e-01 2.0768560e-02
 1.2000000e+07 2.7203650e-02 9.8261480e-01 2.6730709e-02
 1.2500000e+07 3.5553420e-02 9.7781420e-01 3.4764639e-02
 1.3000000e+07 4.6869290e-02 9.7359530e-01 4.5631720e-02
 1.3500000e+07 6.2201830e-02 9.7004990e-01 6.0338879e-02
 1.4000000e+07 8.2818860e-02 9.6707730e-01 8.0092240e-02
 1.4500000e+07 1.0976420e-01 9.6463780e-01 1.0588270e-01
 1.5000000e+07 1.4245680e-01 9.6158200e-01 1.3698389e-01
 1.5500000e+07 1.7628160e-01 9.5776020e-01 1.6883550e-01
 1.6000000e+07 2.0179190e-01 9.5274440e-01 1.9225610e-01
 1.6500000e+07 2.1026210e-01 9.4655580e-01 1.9902481e-01
 1.7000000e+07 2.0199790e-01 9.6756350e-01 1.9544580e-01
 1.7500000e+07 1.8524970e-01 1.0746890e+00 1.9908581e-01
 1.8000000e+07 1.6718120e-01 1.1695940e+00 1.9553413e-01
 1.8500000e+07 1.4904910e-01 1.2406210e+00 1.8491344e-01
 1.9000000e+07 1.3084680e-01 1.2908190e+00 1.6889954e-01
 1.9500000e+07 1.1525970e-01 1.3304340e+00 1.5334542e-01
 2.0000000e+07 1.0377310e-01 1.3584030e+00 1.4096569e-01
 2.1000000e+07 8.6238480e-02 1.3991200e+00 1.2065798e-01
 2.2000000e+07 6.6831050e-02 1.4239600e+00 9.5164742e-02
 2.3000000e+07 5.0541220e-02 1.4361340e+00 7.2583964e-02
 2.4000000e+07 3.9527660e-02 1.4467630e+00 5.7187156e-02
 2.5000000e+07 3.2131280e-02 1.4517950e+00 4.6648032e-02
 2.6000000e+07 2.6935120e-02 1.4523050e+00 3.9118009e-02
 2.7000000e+07 2.3117110e-02 1.4539520e+00 3.3611168e-02
 2.8000000e+07 2.0208910e-02 1.4554680e+00 2.9413422e-02
 2.9000000e+07 1.7931550e-02 1.4592850e+00 2.6167242e-02
 3.0000000e+07 1.6110080e-02 1.4697510e+00 2.3677806e-02
 3.2000000e+07 1.3410950e-02 1.5101090e+00 2.0251996e-02
 3.4000000e+07 1.1551640e-02 1.5680500e+00 1.8113549e-02
 3.6000000e+07 1.0237640e-02 1.6211020e+00 1.6596259e-02
 3.8000000e+07 9.2964260e-03 1.6673240e+00 1.5500154e-02
 4.0000000e+07 8.6184480e-03 1.7077630e+00 1.4718267e-02
 4.2000000e+07 8.1299100e-03 1.7464900e+00 1.4198807e-02
 4.4000000e+07 7.7790700e-03 1.7854440e+00 1.3889094e-02
 4.6000000e+07 7.5286730e-03 1.8249980e+00 1.3739813e-02
 4.8000000e+07 7.3514360e-03 1.8692950e+00 1.3742003e-02
 5.0000000e+07 7.2271660e-03 1.9125980e+00 1.3822663e-02
 5.2000000e+07 7.1408250e-03 1.9510200e+00 1.3931892e-02
 5.4000000e+07 7.0811710e-03 1.9884180e+00 1.4080328e-02
 5.6000000e+07 7.0397830e-03 2.0370780e+00 1.4340587e-02
 5.8000000e+07 7.0103580e-03 2.0738830e+00 1.4538662e-02
 6.0000000e+07 6.9881820e-03 2.1131920e+00 1.4767370e-02
 6.2000000e+07 6.9697430e-03 2.1522950e+00 1.5000943e-02
 6.4000000e+07 6.9524430e-03 2.1923620e+00 1.5242272e-02
 6.6000000e+07 6.9343760e-03 2.2254480e+00 1.5432093e-02
 6.8000000e+07 6.9141680e-03 2.2689370e+00 1.5687812e-02
 7.0000000e+07 6.8908460e-03 2.3045950e+00 1.5880609e-02
 7.2000000e+07 6.8637500e-03 2.3444530e+00 1.6091739e-02
 7.4000000e+07 6.8324570e-03 2.3826470e+00 1.6279333e-02
 7.6000000e+07 6.7967280e-03 2.4149630e+00 1.6413847e-02
 7.8000000e+07 6.7564630e-03 2.4562050e+00 1.6595258e-02
 8.0000000e+07 6.7116730e-03 2.4939770e+00 1.6738758e-02
 8.5000000e+07 6.5806460e-03 2.5833000e+00 1.6999783e-02
 9.0000000e+07 6.4249440e-03 2.6697150e+00 1.7152769e-02
 9.5000000e+07 6.2487370e-03 2.7649990e+00 1.7277752e-02
 1.0000000e+08 6.0567830e-03 2.8509390e+00 1.7267519e-02
 1.1000000e+08 5.6454910e-03 3.0237920e+00 1.7070791e-02
 1.2000000e+08 5.2301690e-03 3.1877610e+00 1.6672529e-02
 1.3000000e+08 4.8475450e-03 3.3378190e+00 1.6180228e-02
 1.4000000e+08 4.5313170e-03 3.5077700e+00 1.5894818e-02
 1.5000000e+08 4.1382780e-03 3.6572430e+00 1.5134688e-02
 1.6000000e+08 3.7988010e-03 3.8076040e+00 1.4464330e-02
 1.7000000e+08 3.5032050e-03 3.9486470e+00 1.3832920e-02
 1.8000000e+08 3.2439490e-03 4.0904960e+00 1.3269360e-02
 1.9000000e+08 3.0150830e-03 4.2419200e+00 1.2789741e-02
 2.0000000e+08 2.8118510e-03 4.3806480e+00 1.2317729e-02


#           NR             1
#           NE            31
#         LANG             1  1: Legendre, 2:KM systematics, 11-15: tabulated
#          LEP             2  secondary energy interpolation
#           E1 1.0000000e+06  incident energy
#          NEP             3  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             4  number of angular parameters
# Energy       PL( 0)        PL( 1)        PL( 2)        PL( 3)        PL( 4)       
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 5.0000000e-01 2.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 1.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00


#           E1 8.8308630e+06  incident energy
#          NEP             3  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             4  number of angular parameters
# Energy       PL( 0)        PL( 1)        PL( 2)        PL( 3)        PL( 4)       
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 5.0000000e-01 2.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 1.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00


#           E1 1.0000000e+07  incident energy
#          NEP            14  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             4  number of angular parameters
# Energy       PL( 0)        PL( 1)        PL( 2)        PL( 3)        PL( 4)       
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.5000000e+04 1.6532660e-09 -7.931880e-26 1.6311500e-26 1.3097700e-26 -1.671930e-25
 1.0000000e+05 6.3599720e-09 2.2124100e-10 4.8587700e-12 7.6222100e-14 9.3153300e-16
 2.0000000e+05 9.0300810e-08 1.6090720e-09 3.5803700e-11 5.6915100e-13 6.9085200e-15
 3.0000000e+05 5.6492100e-11 2.4385500e-27 -6.688380e-27 -2.109940e-28 -3.483530e-27
 4.0000000e+05 3.4782200e-11 -1.807370e-27 3.4317000e-28 -7.419120e-28 2.3164000e-27
 5.0000000e+05 1.6609100e-11 -2.924080e-27 1.6386900e-28 -1.064450e-28 1.8435300e-27
 6.0000000e+05 7.7136600e-12 -5.988660e-28 -2.283140e-28 1.0904100e-28 7.2299500e-28
 7.0000000e+05 3.9908650e-06 1.9682850e-09 4.6073900e-11 8.0622500e-13 -1.663920e-15
 8.0000000e+05 3.3194290e-06 6.0399100e-10 1.4328600e-11 2.6438200e-13 -5.308650e-15
 9.0000000e+05 1.5743540e-06 5.4735900e-10 1.3131400e-11 2.3936200e-13 3.3447600e-14
 1.0000000e+06 5.2838620e-07 2.5231100e-10 6.1322200e-12 1.0590100e-13 2.6667000e-15
 1.1000000e+06 2.5094000e-14 2.8284400e-31 -1.485500e-30 -5.759370e-31 -1.361710e-30
 1.2000000e+06 9.8031490e-07 -1.463850e-23 -2.901610e-23 5.1391000e-23 1.1122800e-22


#           E1 1.2000000e+07  incident energy
#          NEP            34  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             4  number of angular parameters
# Energy       PL( 0)        PL( 1)        PL( 2)        PL( 3)        PL( 4)       
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.5000000e+04 5.0099890e-08 8.2082300e-25 1.4828900e-24 1.4649200e-24 5.0665500e-24
 1.0000000e+05 1.9904170e-07 5.3507300e-10 1.2906700e-11 2.2238600e-13 3.0348300e-15
 2.0000000e+05 3.7744220e-07 1.0777320e-09 2.6282800e-11 4.5840400e-13 6.2583800e-15
 3.0000000e+05 4.7820140e-07 1.4478900e-09 3.5701400e-11 6.2187100e-13 1.4910100e-14
 4.0000000e+05 5.1852850e-07 1.6645080e-09 4.1483300e-11 7.3879700e-13 1.0564000e-14
 5.0000000e+05 5.2292220e-07 1.7798520e-09 4.4839300e-11 8.0969900e-13 1.0170300e-14
 6.0000000e+05 5.0853870e-07 1.8354370e-09 4.6725600e-11 8.5287000e-13 9.7326800e-15
 7.0000000e+05 4.8546140e-07 1.8581580e-09 4.7803300e-11 8.7149000e-13 9.1445200e-15
 8.0000000e+05 4.5923380e-07 1.8641600e-09 4.8455900e-11 9.0030600e-13 1.3251500e-14
 9.0000000e+05 4.3271780e-07 1.8625910e-09 4.8915800e-11 9.1788300e-13 1.3330300e-14
 1.0000000e+06 4.0724700e-07 1.8581600e-09 4.9299700e-11 9.3450000e-13 1.3667100e-14
 1.1000000e+06 3.8331450e-07 1.8527920e-09 4.9655200e-11 9.5178200e-13 1.3820000e-14
 1.2000000e+06 3.6098450e-07 1.8466870e-09 4.9989900e-11 9.6556300e-13 1.4873300e-14
 1.3000000e+06 4.2442320e-07 2.3582580e-09 6.4520400e-11 1.2608800e-12 1.8815700e-14
 1.4000000e+06 4.9797790e-07 1.8806070e-09 5.1904500e-11 1.0234100e-12 1.5854700e-14
 1.5000000e+06 5.2260440e-07 1.9327070e-09 5.3869800e-11 1.0733000e-12 1.5965000e-14
 1.6000000e+06 5.1042970e-07 2.1561820e-09 6.0739800e-11 1.2229800e-12 1.9105700e-14
 1.7000000e+06 5.1922210e-07 1.5147130e-09 4.3100000e-11 8.7719700e-13 1.2572600e-14
 1.8000000e+06 7.4258920e-07 1.7981630e-09 5.1602700e-11 1.0578000e-12 1.6650200e-14
 1.9000000e+06 5.3313560e-08 1.5147990e-09 4.3711000e-11 9.0120500e-13 1.4238400e-14
 2.0000000e+06 4.6264710e-08 1.8219740e-09 5.3371000e-11 1.1166700e-12 1.8207500e-14
 2.1000000e+06 5.9287870e-08 1.4007860e-09 4.1265300e-11 8.6959300e-13 1.3476000e-14
 2.2000000e+06 1.1678200e-07 4.4227610e-09 1.3167100e-10 2.8010700e-12 4.5712100e-14
 2.3000000e+06 1.9661100e-12 -3.206280e-28 -3.103700e-28 1.4366500e-29 1.5518500e-28
 2.4000000e+06 1.1415400e-12 -8.862600e-29 -3.378810e-29 1.6136900e-29 1.0699600e-28
 2.5000000e+06 6.1753600e-13 1.7412700e-29 -2.437100e-29 -1.283180e-29 6.2450700e-29
 2.6000000e+06 3.0835800e-13 -2.467300e-29 9.1270100e-30 4.3544800e-30 -1.901460e-29
 2.7000000e+06 5.3881800e-07 2.7734940e-09 8.6205300e-11 1.9133600e-12 3.3516900e-14
 2.8000000e+06 3.7732910e-07 8.1494200e-10 2.5603700e-11 5.7631200e-13 9.6026200e-15
 2.9000000e+06 2.4994020e-07 7.1062500e-10 2.2560300e-11 5.1154300e-13 1.0200500e-14
 3.0000000e+06 1.2695500e-07 3.1499500e-10 1.0105200e-11 2.3176400e-13 3.7771300e-15
 3.1000000e+06 7.0384000e-16 -7.400920e-32 4.8609800e-32 -7.909290e-34 -4.860980e-32
 3.2000000e+06 1.6051100e-07 -8.340520e-24 1.5836400e-24 -3.423730e-24 1.0689600e-23


#           E1 1.4000000e+07  incident energy
#          NEP            54  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             4  number of angular parameters
# Energy       PL( 0)        PL( 1)        PL( 2)        PL( 3)        PL( 4)       
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.5000000e+04 4.6185800e-08 -3.585730e-24 -1.367040e-24 6.5288600e-25 4.3289600e-24
 1.0000000e+05 1.8337800e-07 7.2683300e-10 1.8934500e-11 3.5288400e-13 8.3820500e-15
 2.0000000e+05 3.4918980e-07 1.4844500e-09 3.9097400e-11 7.3617900e-13 1.0949600e-14
 3.0000000e+05 4.4401330e-07 2.0219890e-09 5.3838700e-11 1.0264700e-12 1.5069600e-14
