#    [ 6237 :  6 :   5 ]    62 - 148
# Energy and angle distribution
#           NK           377  number of subsections
#          ZAP             1
#          LIP             0  product modifier
#          LAW             1  distribution law
#           NP            78  yield energy points
#   Energy[eV]  CrossSec [b]  Multiplicity  CrossSec x M
 1.0000000e+06 2.6464020e-05 0.0000000e+00 0.0000000e+00
 6.5000000e+06 7.8643020e-03 0.0000000e+00 0.0000000e+00
 7.0000000e+06 1.0666390e-02 0.0000000e+00 0.0000000e+00
 7.5000000e+06 1.4198890e-02 0.0000000e+00 0.0000000e+00
 8.0000000e+06 1.8647080e-02 5.8383200e-37 1.0886762e-38
 8.5000000e+06 2.4332930e-02 9.3727180e-01 2.2806569e-02
 9.0000000e+06 3.1455820e-02 9.6689580e-01 3.0414500e-02
 9.5000000e+06 3.9852530e-02 9.7761550e-01 3.8960451e-02
 1.0000000e+07 4.9515180e-02 9.7780500e-01 4.8416191e-02
 1.0500000e+07 6.1446640e-02 9.7551550e-01 5.9942150e-02
 1.1000000e+07 7.7489310e-02 9.7249700e-01 7.5358122e-02
 1.1500000e+07 9.9689900e-02 9.7147000e-01 9.6845747e-02
 1.2000000e+07 1.3014960e-01 9.7288810e-01 1.2662100e-01
 1.2500000e+07 1.7076470e-01 9.7584510e-01 1.6663990e-01
 1.3000000e+07 2.2165090e-01 9.7939150e-01 2.1708301e-01
 1.3500000e+07 2.7776940e-01 9.8291350e-01 2.7302329e-01
 1.4000000e+07 3.2621710e-01 9.8609390e-01 3.2168069e-01
 1.4500000e+07 3.5071580e-01 9.8879290e-01 3.4678529e-01
 1.5000000e+07 3.4410640e-01 1.1132190e+00 3.8306578e-01
 1.5500000e+07 3.1396460e-01 1.2529370e+00 3.9337786e-01
 1.6000000e+07 2.7390700e-01 1.4227060e+00 3.8968913e-01
 1.6500000e+07 2.3404790e-01 1.5619710e+00 3.6557603e-01
 1.7000000e+07 1.9900230e-01 1.6573540e+00 3.2981726e-01
 1.7500000e+07 1.6985040e-01 1.7174670e+00 2.9171246e-01
 1.8000000e+07 1.4613150e-01 1.7603600e+00 2.5724405e-01
 1.8500000e+07 1.2693390e-01 1.7905450e+00 2.2728086e-01
 1.9000000e+07 1.1134430e-01 1.8127160e+00 2.0183559e-01
 1.9500000e+07 9.8589860e-02 1.8286710e+00 1.8028842e-01
 2.0000000e+07 8.8057350e-02 1.8408950e+00 1.6210434e-01
 2.1000000e+07 7.1637700e-02 1.8563540e+00 1.3298493e-01
 2.2000000e+07 5.9748500e-02 1.8637990e+00 1.1135919e-01
 2.3000000e+07 5.0839360e-02 1.8667240e+00 9.4903053e-02
 2.4000000e+07 4.3965680e-02 1.8847320e+00 8.2863524e-02
 2.5000000e+07 3.8532090e-02 1.9986180e+00 7.7010929e-02
 2.6000000e+07 3.4150560e-02 2.1348270e+00 7.2905538e-02
 2.7000000e+07 3.0560140e-02 2.2444680e+00 6.8591256e-02
 2.8000000e+07 2.7580160e-02 2.3186040e+00 6.3947469e-02
 2.9000000e+07 2.5082080e-02 2.3617780e+00 5.9238305e-02
 3.0000000e+07 2.2972050e-02 2.3894450e+00 5.4890450e-02
 3.2000000e+07 1.9651510e-02 2.4238170e+00 4.7631664e-02
 3.4000000e+07 1.7226010e-02 2.4882210e+00 4.2862120e-02
 3.6000000e+07 1.5445890e-02 2.5645660e+00 3.9612004e-02
 3.8000000e+07 1.4140680e-02 2.6269820e+00 3.7147312e-02
 4.0000000e+07 1.3188130e-02 2.6767730e+00 3.5301630e-02
 4.2000000e+07 1.2498010e-02 2.7254190e+00 3.4062314e-02
 4.4000000e+07 1.2002700e-02 2.7751410e+00 3.3309185e-02
 4.6000000e+07 1.1651260e-02 2.8311260e+00 3.2986185e-02
 4.8000000e+07 1.1405220e-02 2.8907820e+00 3.2970005e-02
 5.0000000e+07 1.1235550e-02 2.9579440e+00 3.3234128e-02
 5.2000000e+07 1.1120350e-02 3.0284810e+00 3.3677769e-02
 5.4000000e+07 1.1043150e-02 3.1001860e+00 3.4235819e-02
 5.6000000e+07 1.0991590e-02 3.1739170e+00 3.4886394e-02
 5.8000000e+07 1.0956380e-02 3.2399460e+00 3.5498080e-02
 6.0000000e+07 1.0930620e-02 3.3106140e+00 3.6187064e-02
 6.2000000e+07 1.0909160e-02 3.3806830e+00 3.6880412e-02
 6.4000000e+07 1.0888210e-02 3.4522520e+00 3.7588845e-02
 6.6000000e+07 1.0865020e-02 3.5258790e+00 3.8308746e-02
 6.8000000e+07 1.0837620e-02 3.6008490e+00 3.9024633e-02
 7.0000000e+07 1.0804630e-02 3.6764420e+00 3.9722596e-02
 7.2000000e+07 1.0765140e-02 3.7442460e+00 4.0307332e-02
 7.4000000e+07 1.0718580e-02 3.8140610e+00 4.0881318e-02
 7.6000000e+07 1.0664660e-02 3.8798100e+00 4.1376855e-02
 7.8000000e+07 1.0603290e-02 3.9504510e+00 4.1887778e-02
 8.0000000e+07 1.0534530e-02 4.0142020e+00 4.2287731e-02
 8.5000000e+07 1.0331780e-02 4.1752470e+00 4.3137733e-02
 9.0000000e+07 1.0089310e-02 4.3266760e+00 4.3653175e-02
 9.5000000e+07 9.8139880e-03 4.4888110e+00 4.4053137e-02
 1.0000000e+08 9.5134970e-03 4.6400300e+00 4.4142911e-02
 1.1000000e+08 8.8686810e-03 4.9312280e+00 4.3733488e-02
 1.2000000e+08 8.2169140e-03 5.2107070e+00 4.2815931e-02
 1.3000000e+08 7.6161980e-03 5.4772990e+00 4.1716194e-02
 1.4000000e+08 7.1196310e-03 5.7545200e+00 4.0970059e-02
 1.5000000e+08 6.5022370e-03 6.0169690e+00 3.9123758e-02
 1.6000000e+08 5.9689410e-03 6.3383300e+00 3.7833118e-02
 1.7000000e+08 5.5045540e-03 6.5864970e+00 3.6255728e-02
 1.8000000e+08 5.0972440e-03 6.8345380e+00 3.4837308e-02
 1.9000000e+08 4.7376660e-03 7.0810690e+00 3.3547740e-02
 2.0000000e+08 4.4183570e-03 7.3176300e+00 3.2331902e-02


#           NR             1
#           NE            31
#         LANG             1  1: Legendre, 2:KM systematics, 11-15: tabulated
#          LEP             2  secondary energy interpolation
#           E1 1.0000000e+06  incident energy
#          NEP             3  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             0  number of angular parameters
 0.0000000e+00 0.0000000e+00
 5.0000000e-01 2.0000000e+00
 1.0000000e+00 0.0000000e+00


#           E1 8.0000000e+06  incident energy
#          NEP            23  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             0  number of angular parameters
 0.0000000e+00 0.0000000e+00
 2.5000000e+04 2.4142840e-06
 1.0000000e+05 9.6571340e-06
 2.0000000e+05 3.3596010e-07
 3.0000000e+05 6.8197470e-09
 4.0000000e+05 8.4967500e-11
 5.0000000e+05 7.2520500e-13
 6.0000000e+05 3.8090400e-15
 7.0000000e+05 1.1578800e-17
 8.0000000e+05 1.5303000e-20
 9.0000000e+05 9.0384600e-24
 1.0000000e+06 2.5167800e-27
 1.1000000e+06 2.2374800e-31
 1.2000000e+06 4.9668600e-36
 1.3000000e+06 0.0000000e+00
 1.4000000e+06 0.0000000e+00
 1.5000000e+06 0.0000000e+00
 1.6000000e+06 0.0000000e+00
 1.7000000e+06 0.0000000e+00
 1.8000000e+06 0.0000000e+00
 1.9000000e+06 0.0000000e+00
 2.0000000e+06 0.0000000e+00
 2.1000000e+06 0.0000000e+00


#           E1 1.0000000e+07  incident energy
#          NEP            43  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             3  number of angular parameters
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.5000000e+04 4.9281730e-08 8.0741900e-25 1.4586800e-24 1.4410000e-24
 1.0000000e+05 1.8354270e-07 4.8935100e-11 9.1944600e-13 1.2248000e-14
 2.0000000e+05 1.1041970e-07 5.8312700e-11 1.1104900e-12 1.5126500e-14
 3.0000000e+05 4.2437320e-07 5.6025300e-11 1.0830600e-12 1.4663400e-14
 4.0000000e+05 8.1386520e-07 8.2215400e-11 1.6038900e-12 2.6124400e-14
 5.0000000e+05 1.4010700e-06 7.2315200e-11 1.4330400e-12 2.3524000e-14
 6.0000000e+05 3.0426800e-07 5.9245700e-11 1.1866800e-12 1.6596700e-14
 7.0000000e+05 4.3783080e-07 3.9482200e-11 7.9745500e-13 1.0438500e-14
 8.0000000e+05 1.7158190e-06 5.3285600e-11 1.0771200e-12 1.8563800e-14
 9.0000000e+05 6.6629950e-07 9.3809100e-12 1.9311000e-13 4.1035800e-17
 1.0000000e+06 2.4791220e-07 1.7926600e-12 3.8316900e-14 5.3008100e-16
 1.1000000e+06 1.2177280e-06 1.9950900e-23 3.6043200e-23 3.5606400e-23
 1.2000000e+06 9.7536000e-11 -1.590590e-26 -1.539700e-26 7.1270100e-28
 1.3000000e+06 4.8498800e-11 -8.764530e-28 -2.871010e-27 -2.039730e-27
 1.4000000e+06 2.1565900e-11 -3.897320e-28 -1.276650e-27 -9.070070e-28
 1.5000000e+06 8.4176300e-12 -1.521200e-28 -4.983020e-28 -3.540240e-28
 1.6000000e+06 2.5578400e-12 -2.046630e-28 7.5708900e-29 3.6120600e-29
 1.7000000e+06 1.9981010e-06 -1.551270e-22 -5.914120e-23 2.8245300e-23
 1.8000000e+06 7.2835300e-14 -3.241880e-30 5.7488900e-30 -4.332480e-31
 1.9000000e+06 4.7689380e-07 -7.777040e-23 -7.528240e-23 3.4846900e-24
 2.0000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.1000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.2000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.3000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.4000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.5000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.6000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.7000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.8000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.9000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.0000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.1000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.2000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.3000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.4000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.5000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.6000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.7000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.8000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 3.9000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 4.0000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 4.1000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00


#           E1 1.2000000e+07  incident energy
#          NEP            63  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             3  number of angular parameters
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.5000000e+04 8.8195370e-08 9.9408400e-25 -5.220940e-24 -2.024190e-24
 1.0000000e+05 2.8605860e-07 1.0263100e-10 2.1144700e-12 3.1294000e-14
 2.0000000e+05 3.3202120e-07 1.3239200e-10 2.7595300e-12 4.1842800e-14
 3.0000000e+05 3.6706240e-07 1.6394800e-10 3.4595300e-12 5.1643000e-14
 4.0000000e+05 4.0554790e-07 2.0270400e-10 4.3335800e-12 6.8257300e-14
 5.0000000e+05 4.4626190e-07 2.4835300e-10 5.3749700e-12 8.2410100e-14
 6.0000000e+05 4.8064330e-07 2.9738300e-10 6.5121300e-12 1.0068600e-13
 7.0000000e+05 5.0496490e-07 3.4486700e-10 7.6472500e-12 1.2178600e-13
 8.0000000e+05 5.1487960e-07 3.8629400e-10 8.6648300e-12 1.3912500e-13
 9.0000000e+05 5.0958060e-07 4.1881000e-10 9.5071400e-12 1.5321700e-13
 1.0000000e+06 4.9124220e-07 4.4147200e-10 1.0138900e-11 1.6820400e-13
 1.1000000e+06 4.6496460e-07 4.5475700e-10 1.0565600e-11 1.7492000e-13
 1.2000000e+06 4.3327910e-07 4.5989400e-10 1.0804300e-11 1.7978300e-13
 1.3000000e+06 3.9946270e-07 4.5835400e-10 1.0889000e-11 1.8431900e-13
