#    [ 5925 :  6 :   5 ]    59 - 141
# Energy and angle distribution
#           NK           380  number of subsections

#   Subsection             0
#          ZAP             1
#          LIP             0  product modifier
#          LAW             1  distribution law
#           NP            73  yield energy points
#   Energy[eV]  CrossSec [b]  Multiplicity  CrossSec x M
 1.0000000e+06 1.8550340e-05 0.0000000e+00 0.0000000e+00
 9.3988720e+06 4.1023600e-02 0.0000000e+00 0.0000000e+00
 9.5000000e+06 4.3683930e-02 4.6340950e-01 2.0243548e-02
 1.0000000e+07 5.0260580e-02 8.8457040e-01 4.4459021e-02
 1.0500000e+07 5.1566110e-02 9.3188690e-01 4.8053782e-02
 1.1000000e+07 5.7311560e-02 9.5187080e-01 5.4553200e-02
 1.1500000e+07 6.9912880e-02 9.6137940e-01 6.7212803e-02
 1.2000000e+07 8.9214270e-02 9.6955730e-01 8.6498347e-02
 1.2500000e+07 1.1499490e-01 9.7761990e-01 1.1242130e-01
 1.3000000e+07 1.4945140e-01 9.8428790e-01 1.4710320e-01
 1.3500000e+07 1.9668460e-01 9.8908100e-01 1.9453700e-01
 1.4000000e+07 2.5632650e-01 9.9231570e-01 2.5435681e-01
 1.4500000e+07 3.1616840e-01 9.9443050e-01 3.1440750e-01
 1.5000000e+07 3.5189190e-01 9.9576660e-01 3.5040220e-01
 1.5500000e+07 3.4638410e-01 9.9654830e-01 3.4518849e-01
 1.6000000e+07 3.0826390e-01 9.9691600e-01 3.0731321e-01
 1.6500000e+07 2.5884640e-01 9.9699860e-01 2.5806950e-01
 1.7000000e+07 2.1265150e-01 9.9679010e-01 2.1196891e-01
 1.7500000e+07 1.7463700e-01 1.0023600e+00 1.7504914e-01
 1.8000000e+07 1.4482970e-01 1.0977350e+00 1.5898463e-01
 1.8500000e+07 1.2175140e-01 1.2402540e+00 1.5100266e-01
 1.9000000e+07 1.0381970e-01 1.3805640e+00 1.4332974e-01
 1.9500000e+07 8.9738950e-02 1.4960140e+00 1.3425073e-01
 2.0000000e+07 7.8535130e-02 1.5789460e+00 1.2400273e-01
 2.1000000e+07 6.1881630e-02 1.6850780e+00 1.0427537e-01
 2.2000000e+07 5.0447760e-02 1.7434370e+00 8.7952491e-02
 2.3000000e+07 4.2240540e-02 1.7830540e+00 7.5317164e-02
 2.4000000e+07 3.6129610e-02 1.8062970e+00 6.5260806e-02
 2.5000000e+07 3.1441900e-02 1.8195500e+00 5.7210109e-02
 2.6000000e+07 2.7758260e-02 1.8255950e+00 5.0675341e-02
 2.7000000e+07 2.4807050e-02 1.8270390e+00 4.5323448e-02
 2.8000000e+07 2.2405930e-02 1.8276410e+00 4.0949996e-02
 2.9000000e+07 2.0428580e-02 1.8498190e+00 3.7789175e-02
 3.0000000e+07 1.8784940e-02 1.9134120e+00 3.5943330e-02
 3.2000000e+07 1.6251480e-02 2.0574030e+00 3.3435844e-02
 3.4000000e+07 1.4447300e-02 2.2255850e+00 3.2153694e-02
 3.6000000e+07 1.3154000e-02 2.3434920e+00 3.0826294e-02
 3.8000000e+07 1.2228110e-02 2.4194540e+00 2.9585350e-02
 4.0000000e+07 1.1570100e-02 2.5167410e+00 2.9118945e-02
 4.2000000e+07 1.1108340e-02 2.6381310e+00 2.9305256e-02
 4.4000000e+07 1.0790140e-02 2.7476330e+00 2.9647345e-02
 4.6000000e+07 1.0576290e-02 2.8237970e+00 2.9865296e-02
 4.8000000e+07 1.0437490e-02 2.8795500e+00 3.0055274e-02
 5.0000000e+07 1.0351750e-02 2.9222060e+00 3.0249946e-02
 5.2000000e+07 1.0302590e-02 2.9797640e+00 3.0699287e-02
 5.4000000e+07 1.0277680e-02 3.0507240e+00 3.1354365e-02
 5.6000000e+07 1.0267830e-02 3.1299330e+00 3.2137620e-02
 5.8000000e+07 1.0266190e-02 3.2088170e+00 3.2942325e-02
 6.0000000e+07 1.0267700e-02 3.2785620e+00 3.3663291e-02
 6.2000000e+07 1.0268670e-02 3.3364400e+00 3.4260801e-02
 6.4000000e+07 1.0266400e-02 3.3994640e+00 3.4900257e-02
 6.6000000e+07 1.0259000e-02 3.4615860e+00 3.5512411e-02
 6.8000000e+07 1.0245160e-02 3.5265970e+00 3.6130551e-02
 7.0000000e+07 1.0224030e-02 3.5866800e+00 3.6670324e-02
 7.2000000e+07 1.0195090e-02 3.6453780e+00 3.7164957e-02
 7.4000000e+07 1.0158090e-02 3.7090780e+00 3.7677148e-02
 7.6000000e+07 1.0112970e-02 3.7626880e+00 3.8051951e-02
 7.8000000e+07 1.0059850e-02 3.8219730e+00 3.8448475e-02
 8.0000000e+07 9.9989350e-03 3.8803160e+00 3.8799027e-02
 8.5000000e+07 9.8146890e-03 4.0273480e+00 3.9527168e-02
 9.0000000e+07 9.5899780e-03 4.1746830e+00 4.0035118e-02
 9.5000000e+07 9.3322150e-03 4.3187750e+00 4.0303737e-02
 1.0000000e+08 9.0492730e-03 4.4753570e+00 4.0498727e-02
 1.1000000e+08 8.4393660e-03 4.7656710e+00 4.0219242e-02
 1.2000000e+08 7.8210680e-03 5.0604980e+00 3.9578499e-02
 1.3000000e+08 7.2504340e-03 5.3560920e+00 3.8833992e-02
 1.4000000e+08 6.7784470e-03 5.6277060e+00 3.8147107e-02
 1.5000000e+08 6.1910600e-03 5.9027680e+00 3.6544391e-02
