#    [ 4525 :  6 :   5 ]    45 - 103
# Energy and angle distribution
#           NK             7  number of subsections
#          ZAP             1
#          LIP             0  product modifier
#          LAW             1  distribution law
#           NP            42  yield energy points
#   Energy[eV]  CrossSec [b]  Multiplicity  CrossSec x M
 2.8340000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00
 6.6000000e+06 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.3500000e+07 7.3252300e-09 2.3354590e-05 1.7107774e-13
 2.4000000e+07 1.1262000e-08 2.6482480e-04 2.9824569e-12
 2.4500000e+07 1.3180500e-08 3.1243390e-03 4.1180350e-11
 2.5000000e+07 2.3356500e-08 1.7334780e-02 4.0487979e-10
 2.5500000e+07 3.0905900e-08 9.0139570e-02 2.7858445e-09
 2.6000000e+07 6.2994100e-08 2.2722360e-01 1.4313746e-08
 2.6500000e+07 9.8379100e-08 5.9303220e-01 5.8341974e-08
 2.7000000e+07 2.2631000e-07 8.6722820e-01 1.9626241e-07
 2.7500000e+07 4.0819200e-07 1.2677000e+00 5.1746500e-07
 2.8000000e+07 7.7414500e-07 1.3236830e+00 1.0247226e-06
 2.8500000e+07 1.3496400e-06 1.5767940e+00 2.1281043e-06
 2.9000000e+07 2.4500300e-06 1.6130640e+00 3.9520552e-06
 3.0000000e+07 9.4295100e-06 1.8284170e+00 1.7241076e-05
 3.1000000e+07 4.4977700e-05 1.9411120e+00 8.7306753e-05
 3.2000000e+07 1.4911800e-04 1.9675910e+00 2.9340323e-04
 3.3000000e+07 2.6846600e-04 1.9570390e+00 5.2539843e-04
 3.4000000e+07 5.3452200e-04 1.9543530e+00 1.0446447e-03
 3.5000000e+07 8.1014900e-04 1.9418590e+00 1.5731951e-03
 3.6000000e+07 9.6328500e-04 1.9053870e+00 1.8354307e-03
 3.7000000e+07 1.2279360e-03 1.9762300e+00 2.4266840e-03
 3.8000000e+07 1.5023580e-03 2.1708690e+00 3.2614224e-03
 3.9000000e+07 1.9671790e-03 2.4139960e+00 4.7487622e-03
 4.0000000e+07 2.4607060e-03 2.6172600e+00 6.4403074e-03
 4.1000000e+07 2.9849770e-03 2.7994490e+00 8.3562909e-03
 4.2000000e+07 3.4510720e-03 2.8686250e+00 9.8998314e-03
 4.3000000e+07 3.8789610e-03 2.8926730e+00 1.1220566e-02
 4.4000000e+07 4.2371930e-03 2.9335480e+00 1.2430009e-02
 4.5000000e+07 4.4766070e-03 2.9070640e+00 1.3013783e-02
 5.0000000e+07 5.1576320e-03 2.7421050e+00 1.4142768e-02
 5.5000000e+07 5.2081740e-03 2.4567720e+00 1.2795296e-02
 6.0000000e+07 5.1337900e-03 2.2676810e+00 1.1641798e-02
 7.0000000e+07 4.8240760e-03 2.3329900e+00 1.1254521e-02
 8.0000000e+07 4.4798700e-03 2.7754690e+00 1.2433740e-02
 9.0000000e+07 4.1728040e-03 3.1713400e+00 1.3233380e-02
 1.0000000e+08 3.8571050e-03 3.5088600e+00 1.3534041e-02
 1.2000000e+08 3.2483300e-03 4.1318690e+00 1.3421674e-02
 1.4000000e+08 2.8300730e-03 4.4615390e+00 1.2626481e-02
 1.6000000e+08 2.3880310e-03 4.9409220e+00 1.1799075e-02
 1.8000000e+08 2.0995790e-03 5.4085780e+00 1.1355737e-02
 2.0000000e+08 1.8177570e-03 5.6435890e+00 1.0258673e-02


#           NR             1
#           NE            42
#         LANG             1  1: Legendre, 2:KM systematics, 11-15: tabulated
#          LEP             2  secondary energy interpolation
#           E1 2.8340000e+06  incident energy
#          NEP             2  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             0  number of angular parameters
 0.0000000e+00 2.0000000e+05
 1.0000000e-05 0.0000000e+00


#           E1 6.6000000e+06  incident energy
#          NEP             2  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             0  number of angular parameters
 0.0000000e+00 2.0000000e+05
 1.0000000e-05 0.0000000e+00


#           E1 2.3500000e+07  incident energy
#          NEP             4  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             1  number of angular parameters
 0.0000000e+00 1.5432690e-06 -1.292690e-14
 2.7828400e+05 2.4365460e-06 3.0830300e-10
 5.5656700e+05 3.8527640e-07 5.7921400e-11
 8.3485100e+05 0.0000000e+00 0.0000000e+00


#           E1 2.4000000e+07  incident energy
#          NEP             6  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             1  number of angular parameters
 0.0000000e+00 1.6723930e-06 4.2371800e-15
 2.8461300e+05 2.2459740e-06 2.9991300e-10
 5.6922500e+05 3.2509100e-07 4.7660400e-11
 8.5383800e+05 8.7246740e-08 1.8973700e-11
 1.1384510e+06 1.9039390e-08 5.7654800e-12
 1.4230630e+06 0.0000000e+00 0.0000000e+00


#           E1 2.4500000e+07  incident energy
#          NEP             8  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             1  number of angular parameters
 0.0000000e+00 1.4472610e-06 -7.856020e-15
 2.9094200e+05 2.2917210e-06 2.9791000e-10
 5.8188400e+05 3.4395820e-07 5.2022500e-11
 8.7282500e+05 6.0609270e-08 1.3394400e-11
 1.1637670e+06 1.2691620e-08 3.8158900e-12
 1.4547090e+06 3.6741930e-09 1.4469900e-12
 1.7456510e+06 8.2729500e-10 4.1737200e-13
 2.0365920e+06 0.0000000e+00 0.0000000e+00


#           E1 2.5000000e+07  incident energy
#          NEP             9  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             1  number of angular parameters
 0.0000000e+00 1.1256590e-06 2.1573900e-14
 2.9727100e+05 2.2299040e-06 2.7653700e-10
 5.9454200e+05 4.5931300e-07 7.1739400e-11
 8.9181300e+05 9.2922000e-08 2.1170000e-11
 1.1890840e+06 1.5965880e-08 4.9983000e-12
 1.4863540e+06 2.4986000e-09 1.0150200e-12
 1.7836250e+06 4.3464100e-10 2.2375300e-13
 2.0808960e+06 6.6800600e-11 4.2953200e-14
 2.3781670e+06 0.0000000e+00 0.0000000e+00


#           E1 2.5500000e+07  incident energy
#          NEP            18  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             1  number of angular parameters
 0.0000000e+00 8.6512690e-07 -9.754710e-15
 3.0360000e+05 2.1123790e-06 2.5202400e-10
 6.0720000e+05 5.6526060e-07 8.6351000e-11
 9.1080000e+05 1.4450210e-07 3.3274600e-11
 1.2144000e+06 3.1896280e-08 1.0119700e-11
 1.5180000e+06 5.9875520e-09 2.4819200e-12
 1.8216000e+06 9.9443100e-10 5.1876300e-13
 2.1252000e+06 1.7858900e-10 1.1624100e-13
 2.4288000e+06 3.9691900e-11 3.2145100e-14
 2.7324000e+06 5.8479500e-12 5.8654600e-15
 3.0360000e+06 7.1044400e-20 9.5679800e-23
 3.3396000e+06 1.3152200e-20 2.1138000e-23
 3.6432000e+06 2.0264300e-21 3.8867100e-24
 3.9468000e+06 3.2429200e-22 7.4208300e-25
 4.2504000e+06 8.6861700e-23 2.3671000e-25
 4.5540000e+06 1.9026400e-23 6.1637100e-26
 4.8576000e+06 2.7139500e-25 1.0439200e-27
 5.1612000e+06 0.0000000e+00 0.0000000e+00


#           E1 2.6000000e+07  incident energy
#          NEP            18  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             1  number of angular parameters
 0.0000000e+00 6.7228770e-07 -3.616250e-15
 3.0992900e+05 1.9782490e-06 2.2709600e-10
 6.1985800e+05 6.4467260e-07 1.0063200e-10
 9.2978700e+05 1.9800050e-07 4.6121900e-11
 1.2397160e+06 5.3864720e-08 1.7249700e-11
 1.5496460e+06 1.2658220e-08 5.3203800e-12
 1.8595750e+06 2.4816310e-09 1.3240400e-12
 2.1695040e+06 4.0214800e-10 2.6900000e-13
 2.4794330e+06 5.9556900e-11 4.9471000e-14
 2.7893620e+06 1.1038600e-11 1.1390600e-14
 3.0992910e+06 1.6404100e-12 2.0948800e-15
 3.4092200e+06 2.4701000e-20 4.1583300e-23
 3.7191490e+06 4.3160400e-21 8.6991600e-24
 4.0290780e+06 6.2781200e-22 1.5142800e-24
 4.3390080e+06 1.0221900e-22 2.9458600e-25
