#    [ 6043 :  6 :   5 ]    60 - 148
# Energy and angle distribution
#           NK           133  number of subsections

#   Subsection             0
#          ZAP             1
#          LIP             0  product modifier
#          LAW             1  distribution law
#           NP            77  yield energy points
#   Energy[eV]  CrossSec [b]  Multiplicity  CrossSec x M
 1.0000000e+06 3.1705000e-05 0.0000000e+00 0.0000000e+00
 7.0000000e+06 1.3358300e-02 0.0000000e+00 0.0000000e+00
 7.5000000e+06 1.8410700e-02 9.5531900e-01 1.7588092e-02
 8.0000000e+06 2.2483600e-02 9.9911900e-01 2.2463792e-02
 8.5000000e+06 2.7347000e-02 1.0006600e+00 2.7365049e-02
 9.0000000e+06 3.3666500e-02 1.0009500e+00 3.3698483e-02
 9.5000000e+06 4.2209700e-02 1.0011100e+00 4.2256553e-02
 1.0000000e+07 5.3953200e-02 1.0012000e+00 5.4017944e-02
 1.0500000e+07 7.0202500e-02 1.0012300e+00 7.0288849e-02
 1.1000000e+07 9.2525210e-02 1.0011700e+00 9.2633464e-02
 1.1500000e+07 1.2193300e-01 1.0010100e+00 1.2205615e-01
 1.2000000e+07 1.5641300e-01 1.0008000e+00 1.5653813e-01
 1.2500000e+07 1.8837100e-01 1.0005900e+00 1.8848214e-01
 1.3000000e+07 2.0980800e-01 1.1259100e+00 2.3622493e-01
 1.3500000e+07 2.2274000e-01 1.3418700e+00 2.9888812e-01
 1.4000000e+07 2.3480000e-01 1.5428000e+00 3.6224944e-01
 1.4500000e+07 2.4771600e-01 1.6804400e+00 4.1627188e-01
 1.5000000e+07 2.5593400e-01 1.7586200e+00 4.5009065e-01
 1.5500000e+07 2.5260400e-01 1.7997300e+00 4.5461900e-01
 1.6000000e+07 2.3595100e-01 1.8203500e+00 4.2951340e-01
 1.6500000e+07 2.1026200e-01 1.8329900e+00 3.8540814e-01
 1.7000000e+07 1.8172900e-01 1.8441200e+00 3.3513008e-01
 1.7500000e+07 1.5479500e-01 1.8528500e+00 2.8681192e-01
 1.8000000e+07 1.3145400e-01 1.8660700e+00 2.4530237e-01
 1.8500000e+07 1.1207700e-01 1.8763600e+00 2.1029680e-01
 1.9000000e+07 9.6292000e-02 1.8896500e+00 1.8195818e-01
 1.9500000e+07 8.3505800e-02 1.8996800e+00 1.5863430e-01
 2.0000000e+07 7.3131200e-02 1.9116900e+00 1.3980418e-01
 2.1000000e+07 5.7478600e-02 2.0368900e+00 1.1707759e-01
 2.2000000e+07 4.6708700e-02 2.2153200e+00 1.0347472e-01
 2.3000000e+07 3.9059400e-02 2.3857600e+00 9.3186354e-02
 2.4000000e+07 3.3468000e-02 2.5099200e+00 8.4002003e-02
 2.5000000e+07 2.9278400e-02 2.5792600e+00 7.5516606e-02
 2.6000000e+07 2.6072700e-02 2.6352400e+00 6.8707822e-02
 2.7000000e+07 2.3576500e-02 2.6854400e+00 6.3313276e-02
 2.8000000e+07 2.1604000e-02 2.7689000e+00 5.9819316e-02
 2.9000000e+07 2.0025700e-02 2.8714500e+00 5.7502796e-02
 3.0000000e+07 1.8749800e-02 2.9778300e+00 5.5833717e-02
 3.2000000e+07 1.6853900e-02 3.1575400e+00 5.3216863e-02
 3.4000000e+07 1.5558500e-02 3.2886200e+00 5.1165994e-02
 3.6000000e+07 1.4655200e-02 3.4065800e+00 4.9924111e-02
 3.8000000e+07 1.4015600e-02 3.5590800e+00 4.9882642e-02
 4.0000000e+07 1.3557400e-02 3.6962000e+00 5.0110862e-02
 4.2000000e+07 1.3225600e-02 3.8254500e+00 5.0593872e-02
 4.4000000e+07 1.2983000e-02 3.9229400e+00 5.0931530e-02
 4.6000000e+07 1.2803100e-02 4.0501900e+00 5.1854988e-02
 4.8000000e+07 1.2667300e-02 4.1679200e+00 5.2796293e-02
 5.0000000e+07 1.2562100e-02 4.2729400e+00 5.3677100e-02
 5.2000000e+07 1.2477500e-02 4.3500100e+00 5.4277250e-02
 5.4000000e+07 1.2406100e-02 4.4377100e+00 5.5054674e-02
 5.6000000e+07 1.2342700e-02 4.5231200e+00 5.5827513e-02
 5.8000000e+07 1.2283000e-02 4.6032000e+00 5.6541106e-02
 6.0000000e+07 1.2224000e-02 4.6807600e+00 5.7217610e-02
 6.2000000e+07 1.2163700e-02 4.7670800e+00 5.7985331e-02
