#    [ 8237 :  6 :   5 ]    82 - 208
# Energy and angle distribution
#           NK           269  number of subsections
#          ZAP             1
#          LIP             0  product modifier
#          LAW             1  distribution law
#           NP            77  yield energy points
#   Energy[eV]  CrossSec [b]  Multiplicity  CrossSec x M
 1.0000000e+06 3.8316460e-05 0.0000000e+00 0.0000000e+00
 7.3678680e+06 1.8769840e-02 0.0000000e+00 0.0000000e+00
 7.5000000e+06 2.0084260e-02 9.9667650e-01 2.0017510e-02
 8.0000000e+06 2.7015270e-02 9.9778010e-01 2.6955299e-02
 8.5000000e+06 3.7014280e-02 9.9844840e-01 3.6956849e-02
 9.0000000e+06 5.1716910e-02 9.9842490e-01 5.1635451e-02
 9.5000000e+06 7.3605490e-02 9.9798790e-01 7.3457388e-02
 1.0000000e+07 1.0630470e-01 9.9719020e-01 1.0600601e-01
 1.0500000e+07 1.5419440e-01 9.9633060e-01 1.5362860e-01
 1.1000000e+07 2.1912500e-01 9.9651750e-01 2.1836190e-01
 1.1500000e+07 2.9406530e-01 9.9737920e-01 2.9329461e-01
 1.2000000e+07 3.7186650e-01 9.9795980e-01 3.7110782e-01
 1.2500000e+07 4.6302490e-01 9.9839450e-01 4.6228151e-01
 1.3000000e+07 5.6331130e-01 9.9861800e-01 5.6253280e-01
 1.3500000e+07 6.1763480e-01 9.9881090e-01 6.1690037e-01
 1.4000000e+07 5.7921340e-01 9.9899090e-01 5.7862892e-01
 1.4500000e+07 4.8158010e-01 1.0366010e+00 4.9920641e-01
 1.5000000e+07 3.8027590e-01 1.1595310e+00 4.4094169e-01
 1.5500000e+07 2.9872250e-01 1.2964450e+00 3.8727729e-01
 1.6000000e+07 2.3819710e-01 1.3999440e+00 3.3346260e-01
 1.6500000e+07 1.9395180e-01 1.4833910e+00 2.8770635e-01
 1.7000000e+07 1.6127830e-01 1.5466140e+00 2.4943528e-01
 1.7500000e+07 1.3669260e-01 1.5893850e+00 2.1725717e-01
 1.8000000e+07 1.1780440e-01 1.6183340e+00 1.9064687e-01
 1.8500000e+07 1.0299870e-01 1.6424800e+00 1.6917330e-01
 1.9000000e+07 9.1176160e-02 1.6639290e+00 1.5171066e-01
 1.9500000e+07 8.1576760e-02 1.6833120e+00 1.3731914e-01
 2.0000000e+07 7.3665390e-02 1.7036480e+00 1.2549989e-01
 2.1000000e+07 6.1122410e-02 1.7359380e+00 1.0610471e-01
 2.2000000e+07 5.1945790e-02 1.7600720e+00 9.1428330e-02
 2.3000000e+07 4.4993680e-02 1.7829380e+00 8.0220942e-02
 2.4000000e+07 3.9580930e-02 1.8311510e+00 7.2478660e-02
 2.5000000e+07 3.5275920e-02 1.8959440e+00 6.6881169e-02
 2.6000000e+07 3.1795170e-02 1.9701770e+00 6.2642113e-02
 2.7000000e+07 2.8945540e-02 2.0406530e+00 5.9067803e-02
 2.8000000e+07 2.6591060e-02 2.1041640e+00 5.5951951e-02
 2.9000000e+07 2.4633040e-02 2.1553920e+00 5.3093857e-02
 3.0000000e+07 2.2997820e-02 2.2019860e+00 5.0640878e-02
 3.2000000e+07 2.0482300e-02 2.2657300e+00 4.6407362e-02
 3.4000000e+07 1.8720220e-02 2.3400370e+00 4.3806007e-02
 3.6000000e+07 1.7497780e-02 2.4207330e+00 4.2357453e-02
 3.8000000e+07 1.6665930e-02 2.5010930e+00 4.1683041e-02
 4.0000000e+07 1.6117090e-02 2.5792150e+00 4.1569440e-02
 4.2000000e+07 1.5772170e-02 2.6460970e+00 4.1734692e-02
 4.4000000e+07 1.5572540e-02 2.7127780e+00 4.2244844e-02
 4.6000000e+07 1.5474610e-02 2.7899670e+00 4.3173651e-02
 4.8000000e+07 1.5446020e-02 2.8582150e+00 4.4148046e-02
 5.0000000e+07 1.5462730e-02 2.9340190e+00 4.5367944e-02
 5.2000000e+07 1.5506960e-02 3.0018490e+00 4.6549552e-02
 5.4000000e+07 1.5565660e-02 3.0719110e+00 4.7816322e-02
 5.6000000e+07 1.5629230e-02 3.1379790e+00 4.9044196e-02
 5.8000000e+07 1.5690760e-02 3.2072180e+00 5.0323688e-02
 6.0000000e+07 1.5745230e-02 3.2773220e+00 5.1602189e-02
 6.2000000e+07 1.5789200e-02 3.3428660e+00 5.2781180e-02
 6.4000000e+07 1.5820260e-02 3.4179810e+00 5.4073348e-02
 6.6000000e+07 1.5836920e-02 3.4818210e+00 5.5141321e-02
 6.8000000e+07 1.5838230e-02 3.5500260e+00 5.6226128e-02
 7.0000000e+07 1.5823810e-02 3.6182690e+00 5.7254801e-02
 7.2000000e+07 1.5793530e-02 3.6883370e+00 5.8251861e-02
 7.4000000e+07 1.5747670e-02 3.7514610e+00 5.9076770e-02
 7.6000000e+07 1.5686590e-02 3.8136160e+00 5.9822631e-02
 7.8000000e+07 1.5610800e-02 3.8805610e+00 6.0578662e-02
 8.0000000e+07 1.5521050e-02 3.9529220e+00 6.1353500e-02
 8.5000000e+07 1.5240410e-02 4.1093360e+00 6.2627965e-02
 9.0000000e+07 1.4889790e-02 4.2730720e+00 6.3625145e-02
 9.5000000e+07 1.4482950e-02 4.4195230e+00 6.4007731e-02
 1.0000000e+08 1.4033390e-02 4.5796600e+00 6.4268155e-02
 1.1000000e+08 1.3058840e-02 4.8919820e+00 6.3883610e-02
 1.2000000e+08 1.2065780e-02 5.1845950e+00 6.2556183e-02
 1.3000000e+08 1.1142400e-02 5.4845460e+00 6.1111005e-02
 1.4000000e+08 1.0368280e-02 5.7680770e+00 5.9805037e-02
 1.5000000e+08 9.4160790e-03 6.0414610e+00 5.6886874e-02
 1.6000000e+08 8.5863030e-03 6.3173060e+00 5.4242303e-02
 1.7000000e+08 7.8570290e-03 6.5737460e+00 5.1650113e-02
 1.8000000e+08 7.2104910e-03 6.8153730e+00 4.9142186e-02
 1.9000000e+08 6.6348630e-03 7.0451450e+00 4.6743572e-02
 2.0000000e+08 6.1182760e-03 7.2813150e+00 4.4549095e-02


#           NR             1
#           NE            32
#         LANG             1  1: Legendre, 2:KM systematics, 11-15: tabulated
#          LEP             2  secondary energy interpolation
#           E1 1.0000000e+06  incident energy
#          NEP             3  number of secondary energy points
#           ND             0  number of discrete lines
#           NA             0  number of angular parameters
 0.0000000e+00 0.0000000e+00
 5.0000000e-01 2.0000000e+00
