

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Ca- 48                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -6.30257-23 -6.3026E-23   -4.759962999208D-06 2049  6   5    41    6
 -3.61733-27 -3.6173E-27    8.293409780093D-06 2049  6   5    42    6
 -1.33843-26 -1.3384E-26    2.241432125697D-05 2049  6   5    43    6
 -8.65345-27 -8.6535E-27   -5.778042283597D-06 2049  6   5    43    6
 -7.17811-27 -7.1781E-27    1.393124374057D-06 2049  6   5    43    6
 -9.40712-27 -9.4071E-27    2.126049205270D-06 2049  6   5    44    6
 -5.85162-28 -5.8516E-28    3.417856935416D-06 2049  6   5    45    6
 -5.46092-27 -5.4609E-27    3.662386557555D-06 2049  6   5    45    6
 -4.99385-27 -4.9939E-27   -1.001231514757D-05 2049  6   5    45    6
 -1.34101-27 -1.3410E-27    7.457065942924D-06 2049  6   5    47    6
 -2.19025-27 -2.1903E-27   -2.282844424156D-05 2049  6   5    47    6
 -1.17915-27 -1.1792E-27   -4.240342619689D-05 2049  6   5    48    6
 -3.01396-28 -3.0140E-28   -1.327157626509D-05 2049  6   5    48    6
 -8.63042-28 -8.6304E-28    2.317384321913D-06 2049  6   5    49    6
 -1.35645-27 -1.3565E-27   -3.686092373480D-05 2049  6   5    49    6
 -8.82502-28 -8.8250E-28    2.266283815937D-06 2049  6   5    50    6
 -2.00322-29 -2.0032E-29    9.983925879293D-06 2049  6   5    51    6
 -1.86947-28 -1.8695E-28   -1.604732892208D-05 2049  6   5    51    6
 -1.23886-29 -1.2389E-29   -3.228774841396D-05 2049  6   5    52    6
 -4.05814-29 -4.0581E-29    9.856732394603D-06 2049  6   5    52    6
 -3.67523-29 -3.6752E-29    8.162754439786D-06 2049  6   5    53    6
 -2.11398-30 -2.1140E-30   -9.460827443929D-06 2049  6   5    53    6
 -1.81266-21 -1.8127E-21   -2.206701753229D-05 2049  6   5    54    6
 -1.26645-27 -1.2665E-27   -3.948043744330D-05 2049  6   5    57    6
 -4.14854-27 -4.1485E-27    9.641946323228D-06 2049  6   5    57    6
 -2.01826-27 -2.0183E-27   -1.981905205462D-05 2049  6   5    57    6
 -1.71078-27 -1.7108E-27   -1.169057389020D-05 2049  6   5    58    6
 -2.71443-27 -2.7144E-27    1.105204407549D-05 2049  6   5    59    6
 -6.31368-28 -6.3137E-28   -3.167724686637D-06 2049  6   5    59    6
 -1.41358-27 -1.4136E-27   -1.414847408711D-05 2049  6   5    61    6
 -2.40907-28 -2.4091E-28   -1.245293827067D-05 2049  6   5    61    6
 -1.06546-27 -1.0655E-27   -3.754246991921D-05 2049  6   5    62    6
 -1.87377-27 -1.8738E-27   -1.601050288999D-05 2049  6   5    63    6
 -1.06408-27 -1.0641E-27   -1.879557927981D-05 2049  6   5    64    6
 -4.05673-28 -4.0567E-28    7.395118728897D-06 2049  6   5    64    6
 -4.83983-28 -4.8398E-28    6.198564825662D-06 2049  6   5    65    6
 -1.46064-28 -1.4606E-28    2.738525577825D-05 2049  6   5    66    6
 -3.66981-28 -3.6698E-28    2.724936713402D-06 2049  6   5    66    6
 -3.77984-28 -3.7798E-28    1.058245851675D-05 2049  6   5    67    6
 -3.49429-28 -3.4943E-28   -2.861811698446D-06 2049  6   5    67    6
 -5.29455-29 -5.2946E-29   -9.443673211119D-06 2049  6   5    69    6
 -2.50894-28 -2.5089E-28    1.594298787534D-05 2049  6   5    69    6
 -2.95068-29 -2.9507E-29   -6.778098607845D-06 2049  6   5    70    6
 -1.49839-29 -1.4984E-29   -6.673829910837D-06 2049  6   5    71    6
 -1.19041-30 -1.1904E-30    8.400467066081D-06 2049  6   5    71    6
 -2.62198-30 -2.6220E-30   -7.627823248181D-06 2049  6   5    72    6
 -6.70191-31 -6.7019E-31    1.492111950221D-06 2049  6   5    72    6
 -5.23303-32 -5.2330E-32    5.732816360912D-06 2049  6   5    73    6
 -4.88364-31 -4.8836E-31    8.190611920690D-06 2049  6   5    73    6
 -6.63523-22 -6.6352E-22    4.521320285831D-06 2049  6   5    73    6
 -5.91315-27 -5.9132E-27   -8.455730025524D-06 2049  6   5    76    6
 -2.15256-28 -2.1526E-28   -1.858252499347D-05 2049  6   5    76    6
 -8.67178-28 -8.6718E-28   -2.306331572010D-06 2049  6   5    77    6
 -3.55971-28 -3.5597E-28    2.809217604864D-06 2049  6   5    77    6
 -2.99111-27 -2.9911E-27    3.343240469238D-06 2049  6   5    78    6
 -2.89542-27 -2.8954E-27    6.907460748438D-06 2049  6   5    78    6
 -2.90201-28 -2.9020E-28    3.445887505629D-06 2049  6   5    81    6
 -9.50614-28 -9.5061E-28    4.207806743940D-06 2049  6   5    81    6
 -6.75373-28 -6.7537E-28    4.441989833793D-06 2049  6   5    81    6
 -3.59656-28 -3.5966E-28   -1.112173855015D-05 2049  6   5    82    6
 -4.06552-28 -4.0655E-28    4.919419902109D-06 2049  6   5    82    6
 -6.69078-28 -6.6908E-28   -2.989188106547D-06 2049  6   5    85    6
 -1.75134-28 -1.7513E-28    2.283965420760D-05 2049  6   5    86    6
 -2.65672-28 -2.6567E-28    7.528079737410D-06 2049  6   5    86    6
 -5.75581-28 -5.7558E-28    1.737374930837D-06 2049  6   5    87    6
 -8.48662-28 -8.4866E-28    2.356650822273D-06 2049  6   5    87    6
 -1.63596-28 -1.6360E-28   -2.445047556158D-05 2049  6   5    87    6
 -1.84928-28 -1.8493E-28   -1.081501989962D-05 2049  6   5    88    6
 -4.50362-28 -4.5036E-28    4.440872009721D-06 2049  6   5    88    6
 -1.71698-28 -1.7170E-28   -1.164835932844D-05 2049  6   5    88    6
 -1.44877-28 -1.4488E-28   -2.070722060764D-05 2049  6   5    89    6
 -2.57122-28 -2.5712E-28    7.778408693139D-06 2049  6   5    91    6
 -9.80263-29 -9.8026E-29    3.060403177488D-06 2049  6   5    91    6
 -1.04228-28 -1.0423E-28   -1.918870169242D-05 2049  6   5    92    6
 -5.48781-29 -5.4878E-29    1.822220521399D-06 2049  6   5    92    6
 -2.32489-29 -2.3249E-29   -4.301278770221D-06 2049  6   5    92    6
 -2.16966-28 -2.1697E-28   -1.843606832404D-05 2049  6   5    93    6
 -1.70787-30 -1.7079E-30   -1.756573978106D-05 2049  6   5    93    6
 -2.00381-29 -2.0038E-29    4.990493110533D-06 2049  6   5    93    6
 -6.56392-29 -6.5639E-29    3.046959743427D-06 2049  6   5    93    6
 -3.46834-29 -3.4683E-29    1.153289469886D-05 2049  6   5    94    6
 -2.75457-29 -2.7546E-29   -1.089099206037D-05 2049  6   5    94    6
 -5.33005-30 -5.3301E-30   -9.380775039463D-06 2049  6   5    95    6
 -1.06526-29 -1.0653E-29   -3.754951842740D-05 2049  6   5    96    6
 -5.60879-30 -5.6088E-30   -1.782915744743D-06 2049  6   5    96    6
 -1.81632-29 -1.8163E-29    1.101127554611D-05 2049  6   5    97    6
 -5.72984-31 -5.7298E-31    6.980997724257D-06 2049  6   5    97    6
 -8.71122-31 -8.7112E-31    2.295889668797D-06 2049  6   5    97    6
 -1.72672-30 -1.7267E-30    1.158265381759D-05 2049  6   5    98    6
 -1.73437-30 -1.7344E-30   -1.729734716345D-05 2049  6   5    98    6
 -3.22032-31 -3.2203E-31    6.210562925479D-06 2049  6   5    99    6
 -1.32192-31 -1.3219E-31    1.512950859370D-05 2049  6   5    99    6
 -8.50871-33 -8.5087E-33    1.175266285853D-06 2049  6   5   100    6
 -7.94061-32 -7.9406E-32    1.259349092922D-06 2049  6   5   100    6
 -6.25055-34 -6.2506E-34   -7.999296062051D-06 2049  6   5   100    6
 -4.65411-23 -4.6541E-23    2.148638515199D-06 2049  6   5   101    6
 -8.07772-26 -8.0777E-26    2.475946182926D-06 2049  6   5   104    6
 -8.68522-29 -8.6852E-29    2.302762624214D-06 2049  6   5   107    6
 -1.91731-27 -1.9173E-27    5.215640663190D-06 2049  6   5   108    6
 -1.34269-28 -1.3427E-28   -7.447735516006D-06 2049  6   5   109    6
 -2.61565-28 -2.6157E-28   -1.911570737664D-05 2049  6   5   111    6
 -2.60964-27 -2.6096E-27    1.532778467533D-05 2049  6   5   113    6
 -2.52616-27 -2.5262E-27   -1.583430978249D-05 2049  6   5   113    6
 -3.05134-28 -3.0513E-28    1.310899473687D-05 2049  6   5   114    6
 -1.99971-28 -1.9997E-28    5.000725105245D-06 2049  6   5   115    6
 -3.96379-28 -3.9638E-28   -2.522837990853D-06 2049  6   5   115    6
 -7.51272-29 -7.5127E-29    2.662151657482D-06 2049  6   5   116    6
 -9.59808-29 -9.5981E-29   -2.083750083371D-06 2049  6   5   117    6
 -6.32858-28 -6.3286E-28   -3.160266600015D-06 2049  6   5   118    6
 -9.33114-28 -9.3311E-28    4.286721665396D-06 2049  6   5   118    6
 -3.90936-28 -3.9094E-28   -1.023185380726D-05 2049  6   5   119    6
 -1.60477-28 -1.6048E-28   -1.869426771435D-05 2049  6   5   119    6
 -2.56947-28 -2.5695E-28   -1.167555955126D-05 2049  6   5   120    6
 -1.35287-28 -1.3529E-28   -2.217507964546D-05 2049  6   5   120    6
 -1.35986-28 -1.3599E-28   -2.941479269921D-05 2049  6   5   121    6
 -2.09374-29 -2.0937E-29    1.910456885770D-05 2049  6   5   122    6
 -3.18897-29 -3.1890E-29   -9.407426222177D-06 2049  6   5   122    6
 -1.42615-28 -1.4262E-28   -3.505942572656D-05 2049  6   5   123    6
 -5.31338-29 -5.3134E-29   -3.764082373216D-06 2049  6   5   124    6
 -1.95438-29 -1.9544E-29   -1.023342441091D-05 2049  6   5   125    6
 -4.91032-29 -4.9103E-29    4.073054301886D-06 2049  6   5   125    6
 -2.96472-29 -2.9647E-29    6.745999622290D-06 2049  6   5   125    6
 -2.52443-29 -2.5244E-29    1.188387081430D-05 2049  6   5   125    6
 -1.65806-29 -1.6581E-29   -2.412457932772D-05 2049  6   5   127    6
 -2.29708-30 -2.2971E-30   -8.706705904852D-06 2049  6   5   128    6
 -5.77135-30 -5.7714E-30   -8.663484280072D-06 2049  6   5   128    6
 -3.48458-30 -3.4846E-30   -5.739572631398D-06 2049  6   5   128    6
 -1.03915-29 -1.0392E-29   -4.811624885717D-05 2049  6   5   129    6
 -1.00591-29 -1.0059E-29    9.941247228836D-06 2049  6   5   129    6
 -6.14902-31 -6.1490E-31    3.252550813075D-06 2049  6   5   130    6
 -1.54493-30 -1.5449E-30    1.941835552423D-05 2049  6   5   130    6
 -9.32783-31 -9.3278E-31    3.216182113195D-06 2049  6   5   130    6
 -3.08551-31 -3.0855E-31    3.240955303943D-06 2049  6   5   130    6
 -3.48784-31 -3.4878E-31    1.146841598249D-05 2049  6   5   131    6
 -2.12487-31 -2.1249E-31   -1.411851077951D-05 2049  6   5   131    6
 -8.23825-32 -8.2383E-32   -6.069250144066D-06 2049  6   5   132    6
 -2.54418-32 -2.5442E-32   -7.861079011646D-06 2049  6   5   132    6
 -9.86393-33 -9.8639E-33    3.041384113639D-06 2049  6   5   132    6
 -2.70626-23 -2.7063E-23   -1.478054584552D-05 2049  6   5   133    6
 -5.36429-23 -5.3643E-23   -1.864179602514D-06 2049  6   5   133    6
 -1.81466-23 -1.8147E-23   -2.204269670362D-05 2049  6   5   136    6
 -6.60587-25 -6.6059E-25   -4.541415438031D-06 2049  6   5   136    6
 -5.95482-27 -5.9548E-27    3.358623770425D-06 2049  6   5   139    6
 -2.16773-28 -2.1677E-28    1.383936191324D-05 2049  6   5   139    6
 -5.02497-28 -5.0250E-28   -5.970184896663D-06 2049  6   5   140    6
 -1.74418-27 -1.7442E-27   -1.146670641805D-05 2049  6   5   143    6
 -6.76228-28 -6.7623E-28   -2.957582353810D-06 2049  6   5   143    6
 -1.59883-27 -1.5988E-27    1.876372097096D-05 2049  6   5   143    6
 -5.19395-28 -5.1940E-28   -9.626584776462D-06 2049  6   5   145    6
 -1.30497-27 -1.3050E-27   -2.298903423067D-05 2049  6   5   145    6
 -7.87903-28 -7.8790E-28    3.807575297998D-06 2049  6   5   145    6
 -5.72253-28 -5.7225E-28    5.242436474808D-06 2049  6   5   146    6
 -4.23404-28 -4.2340E-28    9.447241877933D-06 2049  6   5   147    6
 -1.38695-27 -1.3870E-27   -3.605032625550D-05 2049  6   5   147    6
 -9.85372-28 -9.8537E-28    2.029690309804D-06 2049  6   5   147    6
 -1.27137-27 -1.2714E-27   -2.359659265202D-05 2049  6   5   147    6
 -7.18575-29 -7.1858E-29   -6.958215913586D-06 2049  6   5   149    6
 -1.29887-15 -1.2989E-15   -2.309699969968D-05 2049  6   5   150    6
 -3.71927-28 -3.7193E-28   -8.066098992473D-06 2049  6   5   152    6
 -8.79359-28 -8.7936E-28   -1.137191977209D-06 2049  6   5   152    6
 -1.17124-27 -1.1712E-27    3.415183907664D-05 2049  6   5   153    6
 -3.33072-27 -3.3307E-27    6.004707690794D-06 2049  6   5   153    6
 -8.32966-28 -8.3297E-28   -4.802116772959D-06 2049  6   5   154    6
 -9.43136-28 -9.4314E-28   -4.241169884200D-06 2049  6   5   155    6
 -1.15187-27 -1.1519E-27   -2.604460572808D-05 2049  6   5   157    6
 -1.11502-27 -1.1150E-27    1.793689799292D-05 2049  6   5   157    6
 -3.33775-28 -3.3378E-28   -1.498015129944D-05 2049  6   5   158    6
 -2.23235-28 -2.2324E-28   -2.239792147276D-05 2049  6   5   159    6
 -9.16367-29 -9.1637E-29   -3.273797506865D-06 2049  6   5   159    6
 -2.69352-28 -2.6935E-28    7.425227954654D-06 2049  6   5   160    6
 -1.02689-28 -1.0269E-28   -9.738141378323D-06 2049  6   5   160    6
 -2.59387-28 -2.5939E-28   -1.156572997094D-05 2049  6   5   162    6
 -4.03248-30 -4.0325E-30   -4.959727016604D-06 2049  6   5   163    6
 -1.38851-28 -1.3885E-28    7.201964696121D-06 2049  6   5   164    6
 -4.85106-29 -4.8511E-29   -8.245620544869D-06 2049  6   5   165    6
 -3.73854-29 -3.7385E-29    1.069936392277D-05 2049  6   5   165    6
 -2.06741-29 -2.0674E-29    4.836969928470D-06 2049  6   5   166    6
 -4.35782-29 -4.3578E-29    4.589450688564D-06 2049  6   5   166    6
 -5.94401-30 -5.9440E-30    1.682365944869D-06 2049  6   5   167    6
 -1.49342-29 -1.4934E-29    1.339207992388D-05 2049  6   5   167    6
 -9.01684-30 -9.0168E-30    4.436143926235D-06 2049  6   5   167    6
 -7.71499-31 -7.7150E-31   -1.296177959976D-06 2049  6   5   168    6
 -1.27375-29 -1.2738E-29   -3.925417075559D-05 2049  6   5   168    6
 -2.38292-30 -2.3829E-30    8.393063972046D-06 2049  6   5   169    6
 -7.80577-30 -7.8058E-30   -3.843310781534D-06 2049  6   5   169    6
 -5.54569-30 -5.5457E-30   -1.803202126328D-06 2049  6   5   169    6
 -7.15529-30 -7.1553E-30   -1.397567394090D-06 2049  6   5   169    6
 -4.94992-31 -4.9499E-31    4.040469340866D-06 2049  6   5   170    6
 -2.20316-30 -2.2032E-30   -1.815573993711D-05 2049  6   5   171    6
 -1.33021-30 -1.3302E-30    7.517610001529D-06 2049  6   5   171    6
 -1.47821-30 -1.4782E-30    6.764938675803D-06 2049  6   5   172    6
 -2.41434-30 -2.4143E-30    1.656767480975D-05 2049  6   5   172    6
 -1.49552-30 -1.4955E-30    1.337327484761D-05 2049  6   5   173    6
