

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  K - 41                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -1.58947-27 -1.5895E-27   -1.887421593362D-05 1931  6   5    40    6
 -1.53862-27 -1.5386E-27    1.299866113794D-05 1931  6   5    40    6
 -5.97636-28 -5.9764E-28   -6.693037233357D-06 1931  6   5    42    6
 -2.45326-28 -2.4533E-28   -1.630483519886D-05 1931  6   5    42    6
 -1.01691-27 -1.0169E-27    9.833711931361D-06 1931  6   5    44    6
 -1.30044-28 -1.3004E-28    3.075882009179D-05 1931  6   5    44    6
 -1.45396-28 -1.4540E-28   -2.751107320677D-05 1931  6   5    45    6
 -3.65304-28 -3.6530E-28    1.094978428936D-05 1931  6   5    45    6
 -5.66221-28 -5.6622E-28    1.766094863978D-06 1931  6   5    45    6
 -2.92546-28 -2.9255E-28   -1.367306338147D-05 1931  6   5    46    6
 -6.16646-28 -6.1665E-28   -6.486703878716D-06 1931  6   5    46    6
 -5.80976-28 -5.8098E-28   -6.884965988259D-06 1931  6   5    47    6
 -1.83277-29 -1.8328E-29   -1.636866600829D-05 1931  6   5    47    6
 -3.02592-28 -3.0259E-28    6.609560067821D-06 1931  6   5    47    6
 -2.26082-28 -2.2608E-28    8.846347785305D-06 1931  6   5    48    6
 -8.76534-29 -8.7653E-29    4.563428229740D-06 1931  6   5    48    6
 -2.07242-28 -2.0724E-28    9.650553459228D-06 1931  6   5    48    6
 -4.02672-28 -4.0267E-28    4.966821631606D-06 1931  6   5    49    6
 -1.98943-29 -1.9894E-29    1.507969619439D-05 1931  6   5    52    6
 -2.24884-29 -2.2488E-29    1.778694793753D-05 1931  6   5    52    6
 -1.02779-28 -1.0278E-28   -9.729614025980D-06 1931  6   5    53    6
 -6.64505-29 -6.6451E-29   -7.524397860051D-06 1931  6   5    53    6
 -1.47885-29 -1.4789E-29   -3.381005511034D-05 1931  6   5    54    6
 -1.17451-29 -1.1745E-29    8.514188895759D-06 1931  6   5    54    6
 -1.77618-29 -1.7762E-29   -1.126012003283D-05 1931  6   5    55    6
 -2.27141-30 -2.2714E-30    4.402551718958D-06 1931  6   5    55    6
 -7.48646-30 -7.4865E-30   -5.342979191745D-06 1931  6   5    56    6
 -1.26668-30 -1.2667E-30   -1.578930748091D-05 1931  6   5    57    6
 -2.06884-30 -2.0688E-30    1.933450629330D-05 1931  6   5    57    6
 -1.89128-31 -1.8913E-31   -1.057484877964D-05 1931  6   5    58    6
 -1.45754-31 -1.4575E-31    2.744350069289D-05 1931  6   5    58    6
 -3.65237-25 -3.6524E-25   -8.213844709075D-06 1931  6   5    62    6
 -3.40851-24 -3.4085E-24    2.933833258556D-06 1931  6   5    62    6
 -2.68305-26 -2.6831E-26   -1.863550809718D-05 1931  6   5    62    6
 -6.27856-29 -6.2786E-29   -6.370887592122D-06 1931  6   5    79    6
 -2.05668-28 -2.0567E-28   -9.724410214507D-06 1931  6   5    79    6
 -1.46119-28 -1.4612E-28   -6.843736953964D-06 1931  6   5    79    6
 -1.88529-28 -1.8853E-28   -5.304223753368D-06 1931  6   5    79    6
 -7.57478-29 -7.5748E-29   -2.640340709591D-06 1931  6   5    83    6
 -7.94092-29 -7.9409E-29    2.518599859849D-06 1931  6   5    84    6
 -3.07874-29 -3.0787E-29    1.299232803024D-05 1931  6   5    84    6
 -7.27918-29 -7.2792E-29   -2.747562225443D-06 1931  6   5    84    6
 -2.62415-29 -2.6242E-29   -1.905378884610D-05 1931  6   5    86    6
 -7.78716-30 -7.7872E-30   -5.136660862038D-06 1931  6   5    86    6
 -2.65658-29 -2.6566E-29   -7.528476462292D-06 1931  6   5    87    6
 -3.55028-30 -3.5503E-30   -5.633358495644D-06 1931  6   5    87    6
 -7.87045-29 -7.8705E-29   -6.352876900438D-06 1931  6   5    88    6
 -2.86507-30 -2.8651E-30   -1.047094835375D-05 1931  6   5    88    6
 -1.57377-29 -1.5738E-29   -1.906250595704D-05 1931  6   5    89    6
 -3.31728-29 -3.3173E-29   -6.029035836648D-06 1931  6   5    89    6
 -1.85836-29 -1.8584E-29   -2.152435480753D-05 1931  6   5    90    6
 -5.28471-29 -5.2847E-29    1.892251419574D-06 1931  6   5    90    6
 -1.05768-29 -1.0577E-29   -1.890931094476D-05 1931  6   5    91    6
 -3.23704-30 -3.2370E-30    1.235696809426D-05 1931  6   5    91    6
 -1.15877-29 -1.1588E-29   -2.588952078498D-05 1931  6   5    91    6
 -8.23591-31 -8.2359E-31    1.214194909890D-06 1931  6   5    94    6
 -2.69785-30 -2.6979E-30   -1.853327649787D-05 1931  6   5    94    6
 -1.91671-30 -1.9167E-30    5.217273348581D-06 1931  6   5    94    6
 -2.47303-30 -2.4730E-30    1.213086780194D-05 1931  6   5    94    6
 -8.97622-31 -8.9762E-31    2.228109382415D-06 1931  6   5    95    6
 -2.66369-31 -2.6637E-31   -3.754190615226D-06 1931  6   5    95    6
 -9.32292-31 -9.3229E-31    2.145250629509D-06 1931  6   5    95    6
 -4.90508-31 -4.9051E-31   -4.077405465302D-06 1931  6   5    96    6
 -1.45558-31 -1.4556E-31   -1.374022726333D-05 1931  6   5    96    6
 -5.09454-31 -5.0945E-31    7.851543024563D-06 1931  6   5    96    6
 -1.05008-31 -1.0501E-31   -1.904616791098D-05 1931  6   5    97    6
 -2.08146-31 -2.0815E-31   -1.921728017830D-05 1931  6   5    97    6
 -9.21967-32 -9.2197E-32   -3.253912558579D-06 1931  6   5    98    6
 -2.73594-32 -2.7359E-32    1.462020365953D-05 1931  6   5    98    6
 -9.57578-32 -9.5758E-32   -2.088602703832D-06 1931  6   5    98    6
 -4.58536-33 -4.5854E-33   -8.723415391559D-06 1931  6   5    99    6
 -4.70245-33 -4.7025E-33   -1.063275526579D-05 1931  6   5   100    6
 -1.93033-33 -1.9303E-33    1.554138411552D-05 1931  6   5   100    6
 -2.17982-24 -2.1798E-24    9.175069501261D-06 1931  6   5   104    6
 -1.67991-24 -1.6799E-24    5.952699847087D-06 1931  6   5   104    6
 -8.29056-30 -8.2906E-30   -4.824764551470D-06 1931  6   5   139    6
 -4.26132-29 -4.2613E-29    4.693381393473D-06 1931  6   5   142    6
 -1.99352-29 -1.9935E-29    1.003250531719D-05 1931  6   5   143    6
 -6.28883-31 -6.2888E-31    4.770362690823D-06 1931  6   5   143    6
 -1.03829-29 -1.0383E-29   -9.631220564677D-06 1931  6   5   143    6
 -7.32926-30 -7.3293E-30   -5.457576890414D-06 1931  6   5   145    6
 -1.08066-29 -1.0807E-29   -3.701441711544D-05 1931  6   5   145    6
 -9.60174-30 -9.6017E-30    4.165911595173D-06 1931  6   5   146    6
 -8.25586-31 -8.2559E-31   -4.845043399626D-06 1931  6   5   147    6
 -1.63646-30 -1.6365E-30   -2.444300502294D-05 1931  6   5   147    6
 -1.91949-30 -1.9195E-30   -5.209717164433D-06 1931  6   5   148    6
 -4.04602-30 -4.0460E-30    4.943129297412D-06 1931  6   5   148    6
 -2.19515-30 -2.1952E-30   -2.277748673202D-05 1931  6   5   149    6
 -8.36888-31 -8.3689E-31   -2.389806043206D-06 1931  6   5   149    6
 -6.45978-31 -6.4598E-31   -3.096080671438D-06 1931  6   5   150    6
 -1.91694-31 -1.9169E-31    2.086658946036D-05 1931  6   5   150    6
 -6.70929-31 -6.7093E-31   -1.490470675650D-06 1931  6   5   150    6
 -7.96433-31 -7.9643E-31    3.766795198206D-06 1931  6   5   153    6
 -7.70954-31 -7.7095E-31    5.188376997896D-06 1931  6   5   153    6
 -4.83429-32 -4.8343E-32   -2.068556085723D-06 1931  6   5   154    6
 -1.58357-31 -1.5836E-31   -1.894453671139D-05 1931  6   5   154    6
 -1.12506-31 -1.1251E-31   -3.555365936051D-05 1931  6   5   154    6
 -1.45161-31 -1.4516E-31    6.888902666756D-06 1931  6   5   154    6
 -1.53334-31 -1.5333E-31    2.608684310077D-05 1931  6   5   155    6
 -4.83714-33 -4.8371E-33    8.269349243528D-06 1931  6   5   155    6
 -7.98615-32 -7.9862E-32   -6.260839077709D-06 1931  6   5   155    6
 -4.12942-32 -4.1294E-32    4.843295184408D-06 1931  6   5   156    6
 -1.15435-32 -1.1544E-32   -4.331441937012D-05 1931  6   5   157    6
 -8.89615-33 -8.8962E-33   -5.620408828496D-06 1931  6   5   157    6
 -1.00588-33 -1.0059E-33   -1.988308744591D-05 1931  6   5   158    6
 -3.89985-34 -3.8999E-34   -1.282100593629D-05 1931  6   5   158    6
 -9.22055-34 -9.2206E-34   -5.422670014332D-06 1931  6   5   158    6
 -2.78724-23 -2.7872E-23    1.435111436420D-05 1931  6   5   159    6
 -8.79273-25 -8.7927E-25    3.411909611648D-06 1931  6   5   159    6
 -1.45169-23 -1.4517E-23   -6.888523031758D-06 1931  6   5   159    6
 -5.32095-25 -5.3210E-25   -9.396818237284D-06 1931  6   5   162    6
 -1.33688-24 -1.3369E-24   -1.496020585247D-05 1931  6   5   162    6
 -8.07168-25 -8.0717E-25   -2.477798921669D-06 1931  6   5   162    6
 -2.07216-24 -2.0722E-24   -1.930352868510D-05 1931  6   5   162    6
 -1.94343-30 -1.9434E-30    1.543662493626D-05 1931  6   5   213    6
 -7.53479-31 -7.5348E-31   -1.327177001656D-06 1931  6   5   213    6
 -1.78148-30 -1.7815E-30   -1.122662056263D-05 1931  6   5   213    6
 -1.10392-30 -1.1039E-30    1.811725487362D-05 1931  6   5   215    6
 -4.27997-31 -4.2800E-31   -7.009394925677D-06 1931  6   5   215    6
 -1.01193-30 -1.0119E-30    2.964631940949D-05 1931  6   5   215    6
 -4.05316-31 -4.0532E-31   -9.868843075399D-06 1931  6   5   216    6
 -3.88743-31 -3.8874E-31    7.717180759538D-06 1931  6   5   217    6
 -2.04681-31 -2.0468E-31    4.885651330544D-06 1931  6   5   217    6
 -8.19113-31 -8.1911E-31    3.662498336728D-06 1931  6   5   218    6
 -4.26621-31 -4.2662E-31    2.344000881417D-06 1931  6   5   218    6
 -9.27502-32 -9.2750E-32    2.156329582200D-06 1931  6   5   219    6
 -2.33033-31 -2.3303E-31    1.287371316530D-05 1931  6   5   219    6
 -1.40699-31 -1.4070E-31   -7.107371054429D-06 1931  6   5   219    6
 -1.24219-32 -1.2422E-32   -8.050298263491D-06 1931  6   5   223    6
 -3.12097-32 -3.1210E-32   -9.612396145911D-06 1931  6   5   223    6
 -1.88435-32 -1.8844E-32   -2.653434871436D-05 1931  6   5   223    6
 -6.03335-32 -6.0334E-32   -8.287269924562D-06 1931  6   5   224    6
 -3.90078-32 -3.9008E-32   -5.127179692228D-06 1931  6   5   224    6
 -9.49826-33 -9.4983E-33   -4.211297648256D-06 1931  6   5   225    6
 -2.70107-32 -2.7011E-32   -1.110670956327D-05 1931  6   5   225    6
