

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Cs-137                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -3.43777-24 -3.4378E-24   -8.726587293398D-06 5537  6   5    41    6
 -3.88603-24 -3.8860E-24    7.719960988367D-06 5537  6   5    41    6
 -3.43447-28 -3.4345E-28   -8.734972208153D-06 5537  6   5    52    6
 -6.80773-28 -6.8077E-28    4.406755262060D-06 5537  6   5    52    6
 -7.37471-28 -7.3747E-28    1.355985523588D-06 5537  6   5    52    6
 -1.23177-28 -1.2318E-28   -2.435519618107D-05 5537  6   5    53    6
 -5.86634-30 -5.8663E-30    6.818561488174D-06 5537  6   5    54    6
 -8.89902-30 -8.8990E-30    2.247438481981D-06 5537  6   5    54    6
 -1.70925-22 -1.7093E-22   -2.925259616797D-05 5537  6   5    55    6
 -2.57852-25 -2.5785E-25    7.756387385033D-06 5537  6   5    58    6
 -1.40583-29 -1.4058E-29    2.133970679244D-05 5537  6   5    85    6
 -1.11652-29 -1.1165E-29    1.791280048715D-05 5537  6   5    86    6
 -6.72446-31 -6.7245E-31   -5.948433033951D-06 5537  6   5    86    6
 -1.89489-30 -1.8949E-30   -5.277351191868D-06 5537  6   5    87    6
 -5.79934-31 -5.7993E-31    6.897336593536D-06 5537  6   5    87    6
 -1.56824-31 -1.5682E-31    2.550630005620D-05 5537  6   5    88    6
 -1.56348-23 -1.5635E-23   -1.279197687207D-05 5537  6   5    89    6
 -1.01085-23 -1.0109E-23   -4.946332294604D-05 5537  6   5    89    6
 -2.03649-24 -2.0365E-24   -4.910409577321D-06 5537  6   5    92    6
 -1.07225-24 -1.0723E-24   -4.663091629738D-05 5537  6   5    92    6
 -1.00504-14 -1.0050E-14    3.979941096877D-05 5537  6   5   100    6
 -1.17738-30 -1.1774E-30   -1.698686915008D-05 5537  6   5   145    6
 -1.08837-31 -1.0884E-31   -2.756415557214D-05 5537  6   5   146    6
 -2.29413-31 -2.2941E-31    1.307685266312D-05 5537  6   5   146    6
 -3.76973-33 -3.7697E-33    7.958129627334D-06 5537  6   5   147    6
 -8.27729-34 -8.2773E-34   -1.208124881386D-06 5537  6   5   148    6
 -2.54827-33 -2.5483E-33   -1.177269284640D-05 5537  6   5   148    6
 -6.03561-25 -6.0356E-25    1.656833360752D-06 5537  6   5   149    6
 -1.90402-26 -1.9040E-26    1.050409134367D-05 5537  6   5   149    6
 -3.14355-25 -3.1436E-25   -1.590558445060D-05 5537  6   5   149    6
 -5.03987-23 -5.0399E-23   -5.952534490077D-06 5537  6   5   152    6
 -3.88405-23 -3.8841E-23   -1.287316074727D-05 5537  6   5   152    6
 -1.92478-16 -1.9248E-16   -1.039079790942D-05 5537  6   5   155    6
 -1.53849-15 -1.5385E-15   -6.499879752208D-06 5537  6   5   158    6
 -1.54839-17 -1.5484E-17   -6.458321224012D-06 5537  6   5   159    6
 -8.87315-33 -8.8732E-33   -5.634977431873D-06 5537  6   5   221    6
 -1.13471-33 -1.1347E-33    8.812824422214D-06 5537  6   5   221    6
 -3.06762-34 -3.0676E-34    6.519712350209D-06 5537  6   5   222    6
 -1.05172-34 -1.0517E-34    1.901646826148D-05 5537  6   5   223    6
 -1.40553-35 -1.4055E-35    2.134426159527D-05 5537  6   5   223    6
 -5.51758-27 -5.5176E-27   -3.624777529258D-06 5537  6   5   224    6
