

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Pt-194                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -1.14035-24 -1.1404E-24   -4.384618757403D-05 7837  6   5    42    6
 -2.86509-24 -2.8651E-24   -3.490291753529D-06 7837  6   5    42    6
 -1.37556-23 -1.3756E-23   -2.907906598053D-05 7837  6   5    48    6
 -4.50592-23 -4.5059E-23    4.438605212686D-06 7837  6   5    48    6
 -1.67315-23 -1.6732E-23   -2.988375220402D-05 7837  6   5    49    6
 -5.48076-23 -5.4808E-23   -7.298257905818D-06 7837  6   5    49    6
 -1.18866-22 -1.1887E-22   -3.365133848190D-05 7837  6   5    50    6
 -6.26971-23 -6.2697E-23    1.594970102281D-06 7837  6   5    50    6
 -8.59696-24 -8.5970E-24   -4.652807503933D-06 7837  6   5    51    6
 -8.94471-23 -8.9447E-23    1.117979230179D-06 7837  6   5    52    6
 -1.31885-22 -1.3189E-22   -3.791181711347D-05 7837  6   5    52    6
 -8.70084-23 -8.7008E-23    4.597257276296D-06 7837  6   5    52    6
 -2.22398-23 -2.2240E-23   -8.992886626653D-06 7837  6   5    52    6
 -7.26415-24 -7.2642E-24   -6.883117777009D-06 7837  6   5    69    6
 -1.07106-23 -1.0711E-23   -3.734618041943D-05 7837  6   5    69    6
 -1.93788-23 -1.9379E-23   -1.032055648438D-05 7837  6   5    94    6
 -1.25291-23 -1.2529E-23    7.981419255950D-06 7837  6   5    94    6
 -1.55006-24 -1.5501E-24   -2.580545269211D-05 7837  6   5    95    6
 -1.75177-23 -1.7518E-23   -1.712553588651D-05 7837  6   5    95    6
 -1.13258-23 -1.1326E-23   -1.765879672967D-05 7837  6   5    96    6
 -1.01354-24 -1.0135E-24    3.946563529817D-05 7837  6   5    97    6
 -4.62729-24 -4.6273E-24   -2.161092129386D-06 7837  6   5    97    6
 -1.18276-24 -1.1828E-24   -3.381920254314D-05 7837  6   5    97    6
 -3.97597-24 -3.9760E-24   -7.545328561422D-06 7837  6   5    98    6
 -5.31352-25 -5.3135E-25    3.763983197589D-06 7837  6   5    98    6
 -6.02544-24 -6.0254E-24    6.638519344725D-06 7837  6   5   119    6
 -8.88418-24 -8.8842E-24   -2.251192569125D-06 7837  6   5   119    6
 -7.87941-16 -7.8794E-16    1.269130556751D-06 7837  6   5   122    6
 -1.21671-15 -1.2167E-15    8.218885354909D-06 7837  6   5   125    6
 -2.36072-15 -2.3607E-15    8.471991595763D-06 7837  6   5   126    6
 -8.32387-18 -8.3239E-18   -3.604092807699D-06 7837  6   5   127    6
 -2.42206-15 -2.4221E-15   -1.651486750943D-05 7837  6   5   128    6
 -1.70816-16 -1.7082E-16   -2.341701011612D-05 7837  6   5   133    6
 -5.78845-25 -5.7885E-25   -8.637890972485D-06 7837  6   5   169    6
 -7.40236-26 -7.4024E-26   -5.403682068853D-06 7837  6   5   169    6
 -1.80842-26 -1.8084E-26    1.105937779950D-05 7837  6   5   170    6
 -5.54436-25 -5.5444E-25   -7.214538738320D-06 7837  6   5   171    6
 -5.36699-25 -5.3670E-25   -1.863241779763D-06 7837  6   5   171    6
 -5.14471-25 -5.1447E-25    1.943744156714D-06 7837  6   5   172    6
 -4.98012-25 -4.9801E-25    4.015967486738D-06 7837  6   5   172    6
 -1.32387-25 -1.3239E-25   -2.266083527845D-05 7837  6   5   174    6
 -6.97042-26 -6.9704E-26    2.869267562011D-06 7837  6   5   174    6
 -1.80452-15 -1.8045E-15    1.108327976412D-05 7837  6   5   200    6
 -1.37651-15 -1.3765E-15    7.264749257161D-06 7837  6   5   202    6
 -1.97452-15 -1.9745E-15    1.012904402100D-05 7837  6   5   203    6
 -4.28003-15 -4.2800E-15    7.009296663837D-06 7837  6   5   205    6
 -1.78738-27 -1.7874E-27   -1.118956237615D-05 7837  6   5   264    6
 -5.85494-27 -5.8549E-27    6.831837730150D-06 7837  6   5   264    6
 -5.36702-27 -5.3670E-27    3.726462729895D-06 7837  6   5   264    6
 -3.99944-27 -3.9994E-27    1.000140019597D-05 7837  6   5   265    6
 -5.34488-28 -5.3449E-28   -3.741898789033D-06 7837  6   5   265    6
 -6.66244-27 -6.6624E-27    6.003806413231D-06 7837  6   5   266    6
 -2.14084-27 -2.1408E-27    1.868425477839D-05 7837  6   5   267    6
 -2.41999-27 -2.4200E-27   -4.132248480193D-06 7837  6   5   267    6
 -1.39333-27 -1.3933E-27    2.153115198840D-05 7837  6   5   268    6
 -3.50069-27 -3.5007E-27   -2.856579702842D-06 7837  6   5   268    6
 -2.11362-27 -2.1136E-27    9.462438849103D-06 7837  6   5   268    6
 -5.42608-27 -5.4261E-27   -3.685902161391D-06 7837  6   5   268    6
 -9.99588-28 -9.9959E-28   -2.000824339580D-06 7837  6   5   269    6
 -1.12993-27 -1.1299E-27    2.655031727629D-05 7837  6   5   269    6
 -6.66568-27 -6.6657E-27   -3.000444065704D-06 7837  6   5   270    6
 -2.10278-28 -2.1028E-28   -9.511218482187D-06 7837  6   5   270    6
 -3.47171-27 -3.4717E-27    2.880424920267D-06 7837  6   5   270    6
 -8.30029-24 -8.3003E-24   -1.204777182410D-06 7837  6   5   291    6
 -6.39675-24 -6.3968E-24   -7.816469300795D-06 7837  6   5   291    6
 -4.51284-16 -4.5128E-16    8.863598089160D-06 7837  6   5   292    6
 -1.88498-15 -1.8850E-15   -1.061019215055D-05 7837  6   5   294    6
 -4.04463-15 -4.0446E-15    7.417242121064D-06 7837  6   5   295    6
 -2.58262-15 -2.5826E-15    7.744073847468D-06 7837  6   5   297    6
 -1.40842-28 -1.4084E-28    1.420030956689D-05 7837  6   5   365    6
 -3.59999-29 -3.6000E-29   -2.777785493720D-06 7837  6   5   365    6
 -5.58406-28 -5.5841E-28   -7.163246813241D-06 7837  6   5   366    6
 -5.96764-30 -5.9676E-30    6.702817194156D-06 7837  6   5   366    6
 -3.66766-28 -3.6677E-28   -1.090613633747D-05 7837  6   5   366    6
 -3.44256-28 -3.4426E-28   -1.161926008550D-05 7837  6   5   367    6
 -7.70698-29 -7.7070E-29   -2.595050201272D-06 7837  6   5   368    6
 -4.05787-29 -4.0579E-29   -7.393041176848D-06 7837  6   5   368    6
 -2.48389-28 -2.4839E-28   -4.025943177742D-06 7837  6   5   369    6
 -3.66236-28 -3.6624E-28   -1.092191919950D-05 7837  6   5   369    6
 -2.13024-28 -2.1302E-28    1.877722697909D-05 7837  6   5   371    6
 -6.72013-30 -6.7201E-30    4.464199353372D-06 7837  6   5   371    6
 -4.28611-24 -4.2861E-24    2.333117908808D-06 7837  6   5   391    6
 -9.03452-24 -9.0345E-24    2.213731332737D-06 7837  6   5   391    6
 -2.24188-16 -2.2419E-16   -8.921084090072D-06 7837  6   5   394    6
 -3.09784-16 -3.0978E-16    1.291222271008D-05 7837  6   5   401    6
 -2.08851-29 -2.0885E-29    4.788102522764D-06 7837  6   5   474    6
 -7.96231-30 -7.9623E-30    1.255916938760D-06 7837  6   5   474    6
 -1.52134-29 -1.5213E-29    2.629261046172D-05 7837  6   5   475    6
 -4.40656-30 -4.4066E-30   -9.077375549143D-06 7837  6   5   476    6
 -1.30765-30 -1.3077E-30   -3.823653118187D-05 7837  6   5   476    6
 -4.57676-30 -4.5768E-30   -8.739807199817D-06 7837  6   5   476    6
 -3.03733-30 -3.0373E-30    9.877096002155D-06 7837  6   5   477    6
 -7.63121-30 -7.6312E-30    1.310408179130D-06 7837  6   5   477    6
 -4.60751-30 -4.6075E-30    2.170369679210D-06 7837  6   5   477    6
 -1.18284-29 -1.1828E-29    3.381691522097D-05 7837  6   5   477    6
 -2.26616-30 -2.2662E-30   -1.765100434207D-05 7837  6   5   478    6
 -7.42329-30 -7.4233E-30   -1.347111590583D-06 7837  6   5   478    6
 -5.27395-30 -5.2740E-30   -9.480560111452D-06 7837  6   5   478    6
 -6.80468-30 -6.8047E-30   -2.939153641099D-06 7837  6   5   478    6
 -9.81157-24 -9.8116E-24   -3.057614632482D-06 7837  6   5   496    6
 -5.11019-24 -5.1102E-24   -1.956874401810D-06 7837  6   5   496    6
 -1.23619-16 -1.2362E-16   -8.089371374890D-06 7837  6   5   499    6
 -9.25888-31 -9.2589E-31   -2.160088477291D-06 7837  6   5   585    6
 -1.95164-30 -1.9516E-30    2.049558320173D-05 7837  6   5   585    6
