 163 163 163 163 (]g,6np)                                 *
 164 164 164 164 (]g,7np)                                 *
 165 165 165 165 (]g,4n]a)                                *
 166 166 166 166 (]g,5n]a)                                *
 167 167 167 167 (]g,6n]a)                                *
 168 168 168 168 (]g,7n]a)                                *
 169 169 169 169 (]g,4nd)                                 *
 170 170 170 170 (]g,5nd)                                 *
 171 171 171 171 (]g,6nd)                                 *
 172 172 172 172 (]g,3nt)                                 *
 173 173 173 173 (]g,4nt)                                 *
 174 174 174 174 (]g,5nt)                                 *
 175 175 175 175 (]g,6nt)                                 *
 176 176 176 176 (]g,2nh)                                 *
 177 177 177 177 (]g,3nh)                                 *
 178 178 178 178 (]g,4nh)                                 *
 179 179 179 179 (]g,3n2p)                                *
 180 180 180 180 (]g,3n2]a)                               *
 181 181 181 181 (]g,3np]a)                               *
 182 182 182 182 (]g,dt)                                  *
 183 183 183 183 (]g,n'pd)                                *
 184 184 184 184 (]g,n'pt)                                *
 185 185 185 185 (]g,n'dt)                                *
 186 186 186 186 (]g,n'ph)                                *
 187 187 187 187 (]g,n'dh)                                *
 188 188 188 188 (]g,n'th)                                *
 189 189 189 189 (]g,n't]a)                               *
 190 190 190 190 (]g,2n2p)                                *
 191 191 191 191 (]g,ph)                                  *
 192 192 192 192 (]g,dh)                                  *
 193 193 193 193 (]g,h]a)                                 *
 194 194 194 194 (]g,4n2p)                                *
 195 195 195 195 (]g,4n2]a)                               *
 196 196 196 196 (]g,4np]a)                               *
 197 197 197 197 (]g,3p)                                  *
 198 198 198 198 (]g,n'3p)                                *
 199 199 199 199 (]g,3n2p]a)                              *
 200 200 200 200 (]g,5n2p)                                *
 201 201   0   0 Neutron Production                      *
 202 202   0   0 ]g Production                           *
 203 203 203 203 Hydrogen Production                     *
 204 204 204 204 Deuterium Production                    *
 205 205 205 205 Tritium Production                      *
 206 206 206 206 He-3 Production                         *
 207 207 207 207 He-4 Production                         *
 208 208   0   0 (]g,X ]p{+)                              *
 209 209   0   0 (]g,X ]p{0)                              *
 210 210   0   0 (]g,X ]p{-)                              *
 211 211   0   0 (]g,X ]m{+)                              *
 212 212   0   0 (]g,X ]m{-)                              *
 213 213   0   0 (]g,X K{+)                               *
 214 214   0   0 (]g,X K{0 long)                          *
 215 215   0   0 (]g,X K{0 short)                         *
 216 216   0   0 (]g,X K{-)                               *
 217 217   0   0 (]g,X p\{-)                              *
 218 218   0   0 (]g,X n\{-)                              *
 251 251 251 251 ]m\{- (Lab)                             *
 252 252 252 252 ]x                                      *
 253 253 253 253 ]g                                      *
 254 254 254 254 Capture/Fission                         *
 255 255 255 255 ]n\{-(E)]s}f(E)/]s}a}b}s(E)             *
 301 301   0   0 Kerma total  (eV-barns)                 *
 301 302   0   0 Kerma elastic                           *
 303 303   0   0 Kerma non-elastic (all but mt2)         *
 304 304   0   0 Kerma inelastic (mt51-91)               *
 305 317   0   0 Energy Release                          *
 318 318   0   0 Kerma fission (mt18 or mt19-20-21-38)   *
 319 400   0   0 Energy Release                          *
 401 401   0   0 Kerma disappearance (mt102-120)         *
 402 441   0   0 Energy Release                          *
 442 442   0   0 Total photon (eV-barns)                 *
 443 443   0   0 Total kinematic kerma (high limit)      *
 444 444   0   0 Dpa total (eV-barns)                    *
 445 445   0   0 Dpa elastic (mt2)                       *
 446 446   0   0 Dpa inelastic (mt51-91)                 *
 447 447   0   0 Dpa disappearance (mt102 -120)          *
 448 450   0   0 Energy Release                          *
 451 451 451 451 Title Information                       *
 452 452 452 452 Total ]n\{-                             *
 454 454 454 454 Fission Yield                           *
 455 455 455 455 Delayed ]n\{-                           *
 456 456 456 456 Prompt ]n\{-                            *
 457 457 457 457 Radioactive Decay                       *
 458 458 458 458 Fission Energy Release                  *
 459 459 459 459 Cumulative Fission Product Yield        *
   0   0 465 465 Delayed ]n\{- (Spontaneous)             *
   0   0 466 466 Prompt ]n\{- (Spontaneous)              *
 501 501 501 501 Total Photon                            *
 502 502 502 502 Coherent Photon                         *
 504 504 504 504 Incoherent Photon                       *
 505 505   0   0 Imaginary Anomalous                     *
 506 506   0   0 Real Anomalous                          *
 515 515 515 515 Pair Production (Electron)              *
 516 516 516 516 Pair Production (Total)                 *
 517 517 517 517 Pair Production (Nuclear)               *
   0   0 532 532 (]g,n)                                  *
   0   0 533 533 Total Photonuclear                      *
 522 522 602 602 Photoelectric                           *
 534 534   0   0 K (1s1/2) Subshell                      *
 535 535   0   0 L1 (2s1/2) Subshell                     *
 536 536   0   0 L2 (2p1/2) Subshell                     *
 537 537   0   0 L3 (2p3/2) Subshell                     *
 538 538   0   0 M1 (3s1/2) Subshell                     *
 539 539   0   0 M2 (3p1/2) Subshell                     *
 540 540   0   0 M3 (3p3/2) Subshell                     *
 541 541   0   0 M4 (3d3/2) Subshell                     *
 542 542   0   0 M5 (3d5/2) Subshell                     *
 543 543   0   0 N1 (4s1/2) Subshell                     *
 544 544   0   0 N2 (4p1/2) Subshell                     *
 545 545   0   0 N3 (4p3/2) Subshell                     *
 546 546   0   0 N4 (4d3/2) Subshell                     *
 547 547   0   0 N5 (4d5/2) Subshell                     *
 548 548   0   0 N6 (4f5/2) Subshell                     *
 549 549   0   0 N7 (4f7/2) Subshell                     *
 550 550   0   0 O1 (5s1/2) Subshell                     *
 551 551   0   0 O2 (5p1/2) Subshell                     *
 552 552   0   0 O3 (5p3/2) Subshell                     *
 553 553   0   0 O4 (5d3/2) Subshell                     *
 554 554   0   0 O5 (5d5/2) Subshell                     *
 555 555   0   0 O6 (5f5/2) Subshell                     *
 556 556   0   0 O7 (5f7/2) Subshell                     *
 557 557   0   0 O8 (5g7/2) Subshell                     *
 558 558   0   0 O9 (5g9/2) Subshell                     *
 559 559   0   0 P1 (6s1/2) Subshell                     *
 560 560   0   0 P2 (6p1/2) Subshell                     *
 561 561   0   0 P3 (6p3/2) Subshell                     *
 562 562   0   0 P4 (6d3/2) Subshell                     *
 563 563   0   0 P5 (6d5/2) Subshell                     *
 564 564   0   0 P6 (6f5/2) Subshell                     *
 565 565   0   0 P7 (6f7/2) Subshell                     *
 566 566   0   0 P8 (6g7/2) Subshell                     *
 567 567   0   0 P9 (6g9/2) Subshell                     *
 568 568   0   0 P10 (6h9/2) Subshell                    *
 569 569   0   0 P11 (6h11/2) Subshell                   *
 570 570   0   0 Q1 (7s1/2) Subshell                     *
 571 571   0   0 Q2 (7p1/2) Subshell                     *
 572 572   0   0 Q3 (7p3/2) Subshell                     *
 600 600   0   0 (]g,p') Ground                           *
 601 649 700 719       MeV (]g,p') Level                  *
 650 650   0   0 (]g,d') Ground                           *
 651 699 720 739       MeV (]g,d') Level                  *
 700 700   0   0 (]g,t') Ground                           *
 701 749 740 759       MeV (]g,t') Level                  *
 750 750   0   0 (]g,He-3') Ground                        *
 751 799 760 779       MeV (]g,He-3') Level               *
 800 800   0   0 (]g,]a') Ground                          *
 801 849 780 799       MeV (]g,]a') Level                 *
 851 870   0   0 Covariance Data                         *
   0   0   0   0 (THIS LINE TERMINATES INPUT...0 IN COLUMNS 1 - 16)
