

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  La-139                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -3.46507-15 -3.4651E-15   -8.657833752197D-06 5728  6   5    49    6
 -7.65785-24 -7.6579E-24   -6.529247765347D-06 5728  6   5    51    6
 -5.12462-24 -5.1246E-24    3.902728397469D-06 5728  6   5    54    6
 -8.36997-24 -8.3700E-24   -3.584242237382D-06 5728  6   5    54    6
 -4.16293-24 -4.1629E-24    7.206462755885D-06 5728  6   5    80    6
 -1.06407-24 -1.0641E-24   -2.819363387746D-05 5728  6   5    81    6
 -5.12627-24 -5.1263E-24   -5.852208330883D-06 5728  6   5    84    6
 -1.45778-23 -1.4578E-23   -1.371949128123D-05 5728  6   5    84    6
 -5.90677-16 -5.9068E-16   -5.078917919695D-06 5728  6   5    85    6
 -4.33604-15 -4.3360E-15    9.225007149357D-06 5728  6   5    91    6
 -1.02766-15 -1.0277E-15   -3.892337932789D-05 5728  6   5    93    6
 -4.47589-26 -4.4759E-26   -2.234192529262D-06 5728  6   5   136    6
 -5.90738-24 -5.9074E-24   -3.385595644686D-06 5728  6   5   139    6
 -1.86356-25 -1.8636E-25   -2.146429414675D-05 5728  6   5   139    6
 -3.07676-24 -3.0768E-24   -1.300068903644D-05 5728  6   5   139    6
 -4.55891-15 -4.5589E-15    2.193506781177D-06 5728  6   5   143    6
 -7.00877-15 -7.0088E-15   -4.280351616635D-06 5728  6   5   145    6
 -1.25009-15 -1.2501E-15   -7.999424041449D-06 5728  6   5   148    6
 -3.21887-26 -3.2189E-26   -9.320040883903D-06 5728  6   5   207    6
 -1.01544-27 -1.0154E-27    3.939179075093D-05 5728  6   5   207    6
 -1.67649-26 -1.6765E-26   -5.964843214147D-06 5728  6   5   207    6
 -2.42264-23 -2.4226E-23    1.651091371392D-05 5728  6   5   210    6
 -7.20423-15 -7.2042E-15    4.164220187214D-06 5728  6   5   216    6
 -4.36027-33 -4.3603E-33   -6.880307870854D-06 5728  6   5   282    6
 -1.78986-33 -1.7899E-33   -2.234811661257D-05 5728  6   5   282    6
 -2.04954-28 -2.0495E-28    1.951657445083D-05 5728  6   5   287    6
 -6.30979-28 -6.3098E-28   -1.584838798084D-06 5728  6   5   287    6
 -2.54839-24 -2.5484E-24   -3.924046162382D-06 5728  6   5   290    6
 -2.88068-24 -2.8807E-24   -6.942805170957D-06 5728  6   5   290    6
 -6.22451-24 -6.2245E-24    1.606552162358D-06 5728  6   5   377    6
 -4.79701-24 -4.7970E-24    2.084631885303D-06 5728  6   5   377    6
 -8.20685-16 -8.2069E-16   -6.092471532911D-06 5728  6   5   379    6
 -5.28174-16 -5.2817E-16    7.573261841685D-06 5728  6   5   381    6
 -3.85943-24 -3.8594E-24    7.773168576609D-06 5728  6   5   470    6
 -1.49632-24 -1.4963E-24    1.336612489311D-05 5728  6   5   470    6
 -3.53781-24 -3.5378E-24    2.826607421009D-06 5728  6   5   471    6
 -1.54238-24 -1.5424E-24   -1.296697311938D-05 5728  6   5   471    6
 -1.66032-15 -1.6603E-15    1.204587067550D-05 5728  6   5   472    6
 -2.25491-16 -2.2549E-16    4.434766797645D-06 5728  6   5   473    6
 -3.29414-16 -3.2941E-16    1.214277474552D-05 5728  6   5   480    6
 -5.04454-17 -5.0445E-17    7.929365214584D-06 5728  6   5   481    6
