

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  U -238                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -2.33781-24 -2.3378E-24    4.277507581933D-06 9237  6   5    41    6
 -4.69815-23 -4.6982E-23   -1.064248693632D-05 9237  6   5    48    6
 -1.69025-22 -1.6903E-22   -2.958142286636D-05 9237  6   5    49    6
 -7.88492-24 -7.8849E-24    2.536487370860D-06 9237  6   5    49    6
 -1.98107-23 -1.9811E-23   -1.514333163387D-05 9237  6   5    49    6
 -3.40754-23 -3.4075E-23    1.173867364723D-05 9237  6   5    50    6
 -5.56548-23 -5.5655E-23   -3.593580428125D-06 9237  6   5    50    6
 -1.84791-24 -1.8479E-24    5.411518959321D-06 9237  6   5    51    6
 -3.70252-23 -3.7025E-23    5.401726391740D-06 9237  6   5    51    6
 -3.31915-23 -3.3192E-23   -1.506409773582D-05 9237  6   5    52    6
 -8.16209-23 -8.1621E-23   -1.225176394768D-06 9237  6   5    53    6
 -2.08627-23 -2.0863E-23   -1.437973033223D-05 9237  6   5    53    6
 -9.91127-24 -9.9113E-24   -3.026857304828D-06 9237  6   5    84    6
 -1.05921-25 -1.0592E-25    9.440998480025D-06 9237  6   5    84    6
 -1.41987-25 -1.4199E-25   -2.112869488041D-05 9237  6   5   110    6
 -3.56739-25 -3.5674E-25   -2.803169824316D-06 9237  6   5   110    6
 -2.15389-25 -2.1539E-25   -4.642762629488D-06 9237  6   5   110    6
 -3.12995-25 -3.1300E-25   -1.597469608145D-05 9237  6   5   110    6
 -3.53807-25 -3.5381E-25   -8.479199111403D-06 9237  6   5   111    6
 -2.73719-26 -2.7372E-26   -3.653381752746D-06 9237  6   5   112    6
 -8.78163-25 -8.7816E-25    3.416222273252D-06 9237  6   5   112    6
 -2.77029-26 -2.7703E-26   -3.609730389164D-06 9237  6   5   112    6
 -1.17518-25 -1.1752E-25   -1.701866948027D-05 9237  6   5   113    6
 -2.70116-25 -2.7012E-25   -1.480845266482D-05 9237  6   5   114    6
 -2.14527-25 -2.1453E-25   -1.398425373012D-05 9237  6   5   114    6
 -2.80547-25 -2.8055E-25   -1.069339540258D-05 9237  6   5   115    6
 -5.15587-25 -5.1559E-25   -5.818610632080D-06 9237  6   5   116    6
 -4.09481-25 -4.0948E-25    2.442115751521D-06 9237  6   5   116    6
 -6.28165-24 -6.2817E-24   -7.959692119087D-06 9237  6   5   154    6
 -1.57825-23 -1.5783E-23   -3.168065895781D-05 9237  6   5   154    6
 -9.52903-24 -9.5290E-24    3.148274273417D-06 9237  6   5   154    6
 -2.44629-23 -2.4463E-23   -4.087822784695D-06 9237  6   5   154    6
 -8.75357-16 -8.7536E-16   -3.427173141988D-06 9237  6   5   157    6
 -1.39027-15 -1.3903E-15   -2.157854229748D-05 9237  6   5   159    6
 -5.25807-16 -5.2581E-16   -5.705515521953D-06 9237  6   5   161    6
 -3.98901-15 -3.9890E-15    2.506887674026D-06 9237  6   5   162    6
 -7.40882-16 -7.4088E-16    2.699485208084D-06 9237  6   5   163    6
 -4.56708-16 -4.5671E-16   -4.379165681430D-06 9237  6   5   165    6
 -2.11283-27 -2.1128E-27    1.419896536881D-05 9237  6   5   205    6
 -1.11245-27 -1.1125E-27   -4.494584026238D-05 9237  6   5   205    6
 -4.97385-27 -4.9739E-27   -1.005257496702D-05 9237  6   5   206    6
 -1.92839-27 -1.9284E-27   -5.185673022543D-06 9237  6   5   206    6
 -4.55937-27 -4.5594E-27   -6.579856427494D-06 9237  6   5   206    6
 -1.15849-26 -1.1585E-26   -8.631926041607D-06 9237  6   5   207    6
 -4.21723-28 -4.2172E-28    7.113674141601D-06 9237  6   5   207    6
 -2.46482-27 -2.4648E-27    8.114182780179D-06 9237  6   5   208    6
 -5.19551-27 -5.1955E-27    1.924738861044D-06 9237  6   5   208    6
 -3.93484-27 -3.9348E-27    1.016559758478D-05 9237  6   5   209    6
 -3.80896-27 -3.8090E-27   -1.050155422996D-05 9237  6   5   209    6
 -3.42808-27 -3.4281E-27   -5.834169564270D-06 9237  6   5   210    6
 -8.76235-28 -8.7624E-28   -5.706231775689D-06 9237  6   5   210    6
 -1.51661-27 -1.5166E-27    6.593652949750D-06 9237  6   5   211    6
 -1.20449-27 -1.2045E-27   -8.302269010072D-06 9237  6   5   211    6
 -1.03354-26 -1.0335E-26    3.870193703200D-05 9237  6   5   212    6
 -5.67371-16 -5.6737E-16    1.762515179692D-06 9237  6   5   259    6
 -1.02139-15 -1.0214E-15   -9.790579504569D-06 9237  6   5   263    6
 -1.35015-16 -1.3502E-16   -3.703292226798D-05 9237  6   5   266    6
 -6.93578-16 -6.9358E-16   -2.883597807220D-06 9237  6   5   269    6
 -7.64508-16 -7.6451E-16   -2.616061571670D-06 9237  6   5   273    6
 -6.36342-29 -6.3634E-29    3.142964003664D-06 9237  6   5   328    6
 -4.90406-29 -4.9041E-29   -8.156507057498D-06 9237  6   5   328    6
 -1.24736-29 -1.2474E-29   -3.206772703949D-05 9237  6   5   329    6
 -3.84017-29 -3.8402E-29   -7.812154149503D-06 9237  6   5   329    6
 -7.71713-29 -7.7171E-29    3.887455569588D-06 9237  6   5   330    6
 -1.97254-29 -1.9725E-29    2.027842274434D-05 9237  6   5   330    6
 -2.20537-29 -2.2054E-29   -1.360315956053D-05 9237  6   5   331    6
 -6.49125-29 -6.4913E-29   -7.702676680308D-06 9237  6   5   332    6
 -2.04776-30 -2.0478E-30   -1.953353908653D-05 9237  6   5   332    6
 -3.38086-29 -3.3809E-29   -1.183130919347D-05 9237  6   5   332    6
 -1.22872-29 -1.2287E-29    1.627710137372D-05 9237  6   5   333    6
 -3.08712-29 -3.0871E-29    6.478530151143D-06 9237  6   5   333    6
 -1.86392-29 -1.8639E-29    1.073007425207D-05 9237  6   5   333    6
 -4.78503-29 -4.7850E-29    6.269553169007D-06 9237  6   5   333    6
 -1.81931-29 -1.8193E-29    5.496589366198D-06 9237  6   5   334    6
 -3.83485-29 -3.8349E-29   -1.303831962150D-05 9237  6   5   334    6
 -6.27022-29 -6.2702E-29    3.189680744707D-06 9237  6   5   335    6
 -4.83224-29 -4.8322E-29    8.277734549574D-06 9237  6   5   335    6
 -1.35989-16 -1.3599E-16   -7.353535947705D-06 9237  6   5   384    6
 -9.65181-16 -9.6518E-16    1.036075098885D-06 9237  6   5   385    6
 -8.03621-15 -8.0362E-15    1.244367680757D-06 9237  6   5   387    6
