#    [  825 :  3 :   3 ]     8 -  16
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP           192  lin-lin  interpolation
# Energy        CrossSection
  7.162700e+06  0.000000e+00
  1.150000e+07  6.929500e-04
  1.160400e+07  7.095600e-04
  1.213200e+07  7.944900e-04
  1.300000e+07  2.327600e-03
  1.350000e+07  2.586200e-03
  1.400000e+07  2.672400e-03
  1.444400e+07  3.055200e-03
  1.450000e+07  3.103400e-03
  1.482300e+07  3.326200e-03
  1.500000e+07  3.448300e-03
  1.550000e+07  3.879300e-03
  1.567100e+07  4.146900e-03
  1.600000e+07  4.569000e-03
  1.650000e+07  5.000000e-03
  1.700000e+07  9.137900e-03
  1.740700e+07  6.050300e-03
  1.743600e+07  5.830300e-03
  1.750000e+07  5.344800e-03
  1.800000e+07  5.517200e-03
  1.846200e+07  5.756200e-03
  1.850000e+07  5.775900e-03
  1.900000e+07  6.637900e-03
  1.929500e+07  7.044800e-03
  1.944000e+07  7.244800e-03
  1.950000e+07  7.327600e-03
  1.970700e+07  7.577400e-03
  2.045400e+07  9.026900e-03
  2.071300e+07  9.945900e-03
  2.075000e+07  1.008600e-02
  2.086100e+07  1.050700e-02
  2.091900e+07  1.072700e-02
  2.100000e+07  1.103400e-02
  2.119200e+07  1.235900e-02
  2.129400e+07  1.312300e-02
  2.129700e+07  1.314800e-02
  2.136400e+07  1.370200e-02
  2.150000e+07  1.482800e-02
  2.185500e+07  2.139100e-02
  2.190300e+07  2.250000e-02
  2.197200e+07  2.409500e-02
  2.200000e+07  2.474100e-02
  2.206800e+07  2.620700e-02
  2.221000e+07  2.926700e-02
  2.235200e+07  3.232800e-02
  2.247300e+07  2.814700e-02
  2.250000e+07  2.698300e-02
  2.253900e+07  2.649900e-02
  2.259300e+07  2.582800e-02
  2.267700e+07  2.478600e-02
  2.281000e+07  2.469800e-02
  2.284600e+07  2.518900e-02
  2.294900e+07  2.659500e-02
  2.295700e+07  2.670400e-02
  2.297800e+07  2.699100e-02
  2.300000e+07  2.729100e-02
  2.306700e+07  2.820500e-02
  2.313600e+07  2.914700e-02
  2.350000e+07  2.008600e-02
  2.400000e+07  2.250000e-02
  2.425000e+07  2.905200e-02
  2.470500e+07  2.382200e-02
  2.500000e+07  2.275900e-02
  2.505300e+07  2.266700e-02
  2.550000e+07  2.189700e-02
  2.567300e+07  2.085300e-02
  2.586400e+07  1.970000e-02
  2.590400e+07  1.945900e-02
  2.590500e+07  1.945300e-02
  2.600000e+07  1.887900e-02
  2.645100e+07  1.545800e-02
  2.650100e+07  1.508100e-02
  2.659400e+07  1.460000e-02
  2.667100e+07  1.420200e-02
  2.696400e+07  1.268600e-02
  2.700000e+07  1.250000e-02
  2.720700e+07  1.150100e-02
  2.750000e+07  1.008600e-02
  2.776500e+07  9.492200e-03
  2.779100e+07  9.434000e-03
  2.800000e+07  8.965500e-03
  2.831400e+07  8.586600e-03
  2.850000e+07  8.362100e-03
  2.873100e+07  8.242600e-03
  2.882600e+07  8.193400e-03
  2.891300e+07  8.148400e-03
  2.900000e+07  8.103400e-03
  2.925500e+07  7.971600e-03
  2.938300e+07  7.905300e-03
  2.950000e+07  7.844800e-03
  2.954200e+07  7.837600e-03
  3.000000e+07  7.758600e-03
  3.032700e+07  7.691000e-03
  3.050000e+07  7.655200e-03
  3.100000e+07  7.551700e-03
  3.104100e+07  7.543200e-03
  3.200000e+07  7.344800e-03
  3.238200e+07  7.265800e-03
  3.300000e+07  7.172400e-03
  3.346400e+07  7.108400e-03
  3.355100e+07  7.096400e-03
  3.400000e+07  7.034500e-03
  3.428400e+07  6.995300e-03
  3.457700e+07  6.954900e-03
  3.505500e+07  6.890900e-03
  3.600000e+07  6.793100e-03
  3.650000e+07  6.741400e-03
  3.700000e+07  6.689700e-03
  3.750000e+07  6.637900e-03
  3.800000e+07  6.517200e-03
  3.900000e+07  6.275900e-03
  4.000000e+07  6.034500e-03
  4.100000e+07  5.793100e-03
  4.200000e+07  5.551700e-03
  4.300000e+07  5.327600e-03
  4.400000e+07  5.120700e-03
  4.500000e+07  4.913800e-03
  4.600000e+07  4.775900e-03
  4.700000e+07  4.637900e-03
  4.800000e+07  4.482800e-03
  4.900000e+07  4.310300e-03
  5.000000e+07  4.137900e-03
  5.100000e+07  3.862100e-03
  5.200000e+07  3.586200e-03
  5.300000e+07  3.293100e-03
  5.400000e+07  2.982800e-03
  5.500000e+07  2.672400e-03
  5.600000e+07  2.569000e-03
  5.700000e+07  2.465500e-03
  5.800000e+07  2.379300e-03
  5.900000e+07  2.310300e-03
  6.000000e+07  2.241400e-03
  6.100000e+07  2.241400e-03
  6.200000e+07  2.241400e-03
  6.300000e+07  2.258600e-03
  6.400000e+07  2.293100e-03
  6.500000e+07  2.327600e-03
  6.600000e+07  2.431000e-03
  6.700000e+07  2.534500e-03
  6.800000e+07  2.620700e-03
  6.900000e+07  2.689700e-03
  7.000000e+07  2.758600e-03
  7.100000e+07  2.482800e-03
  7.200000e+07  2.206900e-03
  7.300000e+07  1.896600e-03
  7.400000e+07  1.551700e-03
  7.500000e+07  1.206900e-03
  7.600000e+07  1.069000e-03
  7.700000e+07  9.310400e-04
  7.800000e+07  8.275900e-04
  7.900000e+07  7.586200e-04
  8.000000e+07  6.896600e-04
  8.100000e+07  7.241400e-04
  8.200000e+07  7.586200e-04
  8.300000e+07  7.931000e-04
  8.400000e+07  8.275900e-04
  8.500000e+07  8.620700e-04
  8.600000e+07  8.620700e-04
  8.700000e+07  8.620700e-04
  8.800000e+07  8.620700e-04
  8.900000e+07  8.620700e-04
  9.000000e+07  8.620700e-04
  9.100000e+07  9.310300e-04
  9.200000e+07  1.000000e-03
  9.300000e+07  1.069000e-03
  9.400000e+07  1.137900e-03
  9.500000e+07  1.206900e-03
