#    [  725 :  3 :   3 ]     7 -  14
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP           200  lin-lin  interpolation
  7.553200e+06  0.000000e+00
  9.172010e+06  4.074542e-04
  9.172010e+06  0.000000e+00
  9.172070e+06  2.520000e-01
  9.172130e+06  5.040000e-01
  9.172190e+06  1.260000e+00
  9.172250e+06  2.520000e+00
  9.172310e+06  1.260000e+00
  9.172370e+06  5.040000e-01
  9.172430e+06  2.520000e-01
  9.172490e+06  0.000000e+00
  9.172490e+06  4.075750e-04
  1.027700e+07  6.855800e-04
  1.055700e+07  7.472100e-04
  1.064500e+07  7.665800e-04
  1.124000e+07  8.975300e-04
  1.141000e+07  9.349400e-04
  1.161600e+07  9.802800e-04
  1.200000e+07  1.064800e-03
  1.217900e+07  1.104200e-03
  1.225000e+07  1.119800e-03
  1.233500e+07  1.138500e-03
  1.250300e+07  1.175500e-03
  1.300000e+07  1.284900e-03
  1.320200e+07  1.329300e-03
  1.325000e+07  1.339900e-03
  1.335800e+07  1.363700e-03
  1.350000e+07  1.394900e-03
  1.361600e+07  1.420500e-03
  1.375000e+07  1.450000e-03
  1.377300e+07  1.455000e-03
  1.400000e+07  1.505000e-03
  1.420000e+07  1.549000e-03
  1.450000e+07  1.615000e-03
  1.460600e+07  1.638400e-03
  1.472000e+07  1.663400e-03
  1.485200e+07  1.692500e-03
  1.500000e+07  1.725100e-03
  1.505100e+07  1.758100e-03
  1.520700e+07  1.859000e-03
  1.525000e+07  1.886800e-03
  1.550000e+07  2.048500e-03
  1.575000e+07  3.011200e-03
  1.582700e+07  2.714700e-03
  1.592400e+07  2.341200e-03
  1.600000e+07  2.048500e-03
  1.608000e+07  1.858800e-03
  1.639500e+07  1.111600e-03
  1.650000e+07  8.625300e-04
  1.673200e+07  1.863100e-03
  1.678600e+07  2.096000e-03
  1.680200e+07  2.165000e-03
  1.700000e+07  3.018900e-03
  1.720100e+07  3.582300e-03
  1.720200e+07  3.585100e-03
  1.742200e+07  4.201800e-03
  1.750600e+07  4.425700e-03
  1.754200e+07  4.456700e-03
  1.756000e+07  4.472200e-03
  1.764800e+07  4.548100e-03
  1.775000e+07  4.636100e-03
  1.794000e+07  4.800000e-03
  1.800000e+07  4.851800e-03
  1.805500e+07  5.195700e-03
  1.818400e+07  6.002400e-03
  1.821000e+07  6.165000e-03
  1.849800e+07  7.965900e-03
  1.850000e+07  7.978400e-03
  1.862700e+07  8.416600e-03
  1.900000e+07  9.703500e-03
  1.950000e+07  9.703500e-03
  1.978700e+07  1.137400e-02
  1.990400e+07  1.205600e-02
  1.990800e+07  1.207900e-02
  1.993000e+07  1.220700e-02
  2.000000e+07  1.261500e-02
  2.050000e+07  1.336900e-02
  2.058900e+07  1.367600e-02
  2.075200e+07  1.423900e-02
  2.100000e+07  1.509400e-02
  2.113400e+07  1.549900e-02
  2.145100e+07  1.662900e-02
  2.150000e+07  1.681900e-02
  2.200000e+07  2.167100e-02
  2.212000e+07  2.317200e-02
  2.250000e+07  2.695400e-02
  2.275700e+07  2.651100e-02
  2.288100e+07  2.629700e-02
  2.300000e+07  2.609200e-02
  2.300300e+07  2.605500e-02
  2.350000e+07  2.231800e-02
  2.364400e+07  2.163500e-02
  2.400000e+07  2.048500e-02
  2.437900e+07  1.837100e-02
  2.450000e+07  1.800500e-02
  2.476000e+07  1.723300e-02
  2.500000e+07  1.681900e-02
  2.510800e+07  1.656300e-02
  2.520500e+07  1.633300e-02
  2.540800e+07  1.585200e-02
  2.550000e+07  1.563300e-02
  2.573800e+07  1.512000e-02
  2.578200e+07  1.502500e-02
  2.600000e+07  1.455500e-02
  2.625600e+07  1.416900e-02
  2.640600e+07  1.394200e-02
  2.650000e+07  1.380000e-02
  2.687100e+07  1.308100e-02
  2.700000e+07  1.283000e-02
  2.708400e+07  1.270300e-02
  2.750800e+07  1.207400e-02
  2.753200e+07  1.206900e-02
  2.755700e+07  1.206300e-02
  2.757000e+07  1.206000e-02
  2.800000e+07  1.196800e-02
  2.805200e+07  1.225900e-02
  2.806300e+07  1.232100e-02
  2.846400e+07  1.456900e-02
  2.848500e+07  1.468700e-02
  2.850000e+07  1.477100e-02
  2.865400e+07  1.450500e-02
  2.874500e+07  1.434800e-02
  2.890500e+07  1.407200e-02
  2.900000e+07  1.390800e-02
  2.901500e+07  1.387300e-02
  2.902600e+07  1.384700e-02
  2.910500e+07  1.365900e-02
  2.910900e+07  1.365000e-02
  2.924800e+07  1.332000e-02
  2.932900e+07  1.312800e-02
  2.943200e+07  1.288400e-02
  2.950000e+07  1.272200e-02
  2.967500e+07  1.253400e-02
  3.000000e+07  1.218300e-02
  3.027200e+07  1.198700e-02
  3.031400e+07  1.195600e-02
  3.065300e+07  1.171200e-02
  3.146400e+07  1.112600e-02
  3.190700e+07  1.080600e-02
  3.200000e+07  1.073900e-02
  3.222900e+07  1.057300e-02
  3.300000e+07  1.001600e-02
  3.400000e+07  9.293800e-03
  3.500000e+07  8.571400e-03
  3.550700e+07  8.205200e-03
  3.600000e+07  7.849100e-03
  3.700000e+07  7.126700e-03
  3.773800e+07  6.593600e-03
  3.800000e+07  6.404300e-03
  3.900000e+07  5.681900e-03
  4.000000e+07  4.959600e-03
  4.100000e+07  4.814000e-03
  4.146100e+07  4.746900e-03
  4.200000e+07  4.668500e-03
  4.300000e+07  4.522900e-03
  4.400000e+07  4.377400e-03
  4.500000e+07  4.231800e-03
  4.600000e+07  4.086300e-03
  4.700000e+07  3.940700e-03
  4.800000e+07  3.795100e-03
  4.900000e+07  3.649600e-03
  5.000000e+07  3.504000e-03
  5.250000e+07  3.140200e-03
  5.500000e+07  2.776300e-03
  5.650000e+07  2.558000e-03
  5.700000e+07  2.485200e-03
  6.000000e+07  2.048500e-03
  6.050000e+07  2.042500e-03
  6.500000e+07  1.988600e-03
  6.750000e+07  1.958700e-03
  7.000000e+07  1.928700e-03
  7.050000e+07  1.922700e-03
  7.100000e+07  1.916700e-03
  7.200000e+07  1.904800e-03
  7.300000e+07  1.892800e-03
  7.400000e+07  1.880800e-03
  7.500000e+07  1.868800e-03
  7.600000e+07  1.856800e-03
  7.700000e+07  1.844900e-03
  7.800000e+07  1.832900e-03
  8.000000e+07  1.808900e-03
  8.250000e+07  1.779000e-03
  8.500000e+07  1.749000e-03
  8.750000e+07  1.719100e-03
  9.000000e+07  1.689100e-03
  9.250000e+07  1.659200e-03
  9.500000e+07  1.629200e-03
  9.750000e+07  1.599300e-03
  1.000000e+08  1.569300e-03
  1.050000e+08  1.509400e-03
  1.100000e+08  1.449500e-03
  1.150000e+08  1.389600e-03
  1.200000e+08  1.329700e-03
  1.250000e+08  1.269800e-03
  1.300000e+08  1.209900e-03
  1.350000e+08  1.150000e-03
  1.400000e+08  1.090100e-03
  1.400000e+08  1.090100e-03
  1.450000e+08  1.030200e-03
  1.500000e+08  9.703500e-04


