#    [  128 :  3 :   3 ]     1 -   2
# Cross section
#           QM 0.0000000e+00  mass difference Q-value
#           QI 0.0000000e+00  reaction Q-value
#           NR             1  number of interpolation range
#           NP            28  lin-log  interpolation
# Energy        CrossSection
  2.224000e+06  0.000000e+00
  2.300000e+06  6.581000e-04
  2.600000e+06  1.183000e-03
  3.000000e+06  1.828000e-03
  3.500000e+06  2.280000e-03
  4.000000e+06  2.454000e-03
  4.500000e+06  2.474000e-03
  5.000000e+06  2.416000e-03
  5.500000e+06  2.318000e-03
  6.000000e+06  2.205000e-03
  8.000000e+06  1.753000e-03
  1.000000e+07  1.373000e-03
  1.500000e+07  8.528000e-04
  2.000000e+07  5.882000e-04
  2.500000e+07  4.350000e-04
  3.000000e+07  3.376000e-04
  3.500000e+07  2.714000e-04
  4.000000e+07  2.242000e-04
  4.500000e+07  1.893000e-04
  5.000000e+07  1.629000e-04
  5.500000e+07  1.425000e-04
  6.000000e+07  1.264000e-04
  7.000000e+07  1.031000e-04
  8.000000e+07  8.744000e-05
  9.000000e+07  7.622000e-05
  1.000000e+08  6.764000e-05
  1.200000e+08  5.483000e-05
  1.400000e+08  4.558000e-05


