

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Zr- 92                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -5.60025-26 -5.6003E-26   -8.928172849246D-06 4031  6   5    38    6
 -3.26787-27 -3.2679E-27   -9.180291749618D-06 4031  6   5    40    6
 -1.52027-26 -1.5203E-26   -1.973333684127D-05 4031  6   5    41    6
 -1.01686-27 -1.0169E-27   -3.933678185782D-05 4031  6   5    42    6
 -4.02793-28 -4.0279E-28    7.447994379292D-06 4031  6   5    42    6
 -3.17417-28 -3.1742E-28   -9.451289628386D-06 4031  6   5    43    6
 -5.00863-28 -5.0086E-28    5.989661843694D-06 4031  6   5    43    6
 -3.67895-28 -3.6790E-28   -1.359083434124D-05 4031  6   5    44    6
 -7.52698-22 -7.5270E-22   -2.657108162832D-06 4031  6   5    45    6
 -1.97297-24 -1.9730E-24   -1.520550236445D-05 4031  6   5    48    6
 -2.10849-26 -2.1085E-26   -4.742730579608D-06 4031  6   5    48    6
 -1.29586-24 -1.2959E-24   -3.086753198642D-05 4031  6   5    48    6
 -2.50695-15 -2.5070E-15   -1.994455413952D-05 4031  6   5    51    6
 -8.23374-16 -8.2337E-16    4.858059642362D-06 4031  6   5    54    6
 -7.48632-16 -7.4863E-16    2.671539554729D-06 4031  6   5    56    6
 -5.72671-26 -5.7267E-26    1.746203317602D-06 4031  6   5    57    6
 -5.57569-27 -5.5757E-27   -1.793499997299D-06 4031  6   5    62    6
 -1.00477-26 -1.0048E-26   -2.985757934634D-05 4031  6   5    64    6
 -2.85731-26 -2.8573E-26    3.499795262107D-06 4031  6   5    64    6
 -8.13363-27 -8.1336E-27    3.688390054692D-06 4031  6   5    65    6
 -1.30361-27 -1.3036E-27    7.671005899096D-06 4031  6   5    66    6
 -4.63227-27 -4.6323E-27   -6.476306432877D-06 4031  6   5    68    6
 -1.18403-27 -1.1840E-27    2.533719584823D-05 4031  6   5    68    6
 -3.52123-27 -3.5212E-27    8.519750201078D-06 4031  6   5    69    6
 -5.19186-27 -5.1919E-27   -7.704367991526D-06 4031  6   5    69    6
 -4.95681-27 -4.9568E-27    2.017426530358D-06 4031  6   5    71    6
 -3.20476-27 -3.2048E-27   -1.248143386705D-05 4031  6   5    71    6
 -1.93572-27 -1.9357E-27    1.033207282039D-05 4031  6   5    72    6
 -2.47543-28 -2.4754E-28    1.211910657954D-05 4031  6   5    72    6
 -1.32329-28 -1.3233E-28   -7.556922518863D-06 4031  6   5    73    6
 -1.23493-27 -1.2349E-27    2.429287489979D-05 4031  6   5    73    6
 -9.72093-30 -9.7209E-30    3.086124475804D-06 4031  6   5    73    6
 -7.71043-28 -7.7104E-28    3.890833585180D-06 4031  6   5    74    6
 -2.43236-29 -2.4324E-29   -1.644493413797D-05 4031  6   5    74    6
 -4.01585-28 -4.0159E-28   -1.245066424286D-05 4031  6   5    74    6
 -4.76138-29 -4.7614E-29   -4.200462891052D-06 4031  6   5    75    6
 -4.44348-28 -4.4435E-28   -4.500976711839D-06 4031  6   5    75    6
 -3.49774-30 -3.4977E-30    1.143595578855D-05 4031  6   5    75    6
 -3.63251-29 -3.6325E-29    2.752917404092D-06 4031  6   5    76    6
 -1.18991-28 -1.1899E-28    8.403996941122D-06 4031  6   5    76    6
 -8.45381-29 -8.4538E-29    1.182898598329D-06 4031  6   5    76    6
 -1.09075-28 -1.0908E-28   -4.584001833594D-05 4031  6   5    76    6
 -7.66473-29 -7.6647E-29    3.914032196794D-06 4031  6   5    77    6
 -2.92213-29 -2.9221E-29    1.026648369502D-05 4031  6   5    77    6
 -1.03882-29 -1.0388E-29    1.925261354221D-05 4031  6   5    78    6
 -1.17428-29 -1.1743E-29   -1.703171304975D-05 4031  6   5    78    6
 -1.21822-29 -1.2182E-29    1.641739587260D-05 4031  6   5    79    6
 -3.11384-30 -3.1138E-30    1.284587518954D-05 4031  6   5    79    6
 -3.27329-30 -3.2733E-30   -3.055030260062D-06 4031  6   5    80    6
 -2.52261-30 -2.5226E-30    3.964148243410D-06 4031  6   5    80    6
 -1.79982-31 -1.7998E-31    1.111222233344D-05 4031  6   5    81    6
 -6.16596-23 -6.1660E-23   -6.487229887948D-06 4031  6   5    82    6
 -2.39058-23 -2.3906E-23   -8.366170552853D-06 4031  6   5    82    6
 -5.65213-23 -5.6521E-23    5.307733544684D-06 4031  6   5    82    6
 -7.43514-24 -7.4351E-24    5.379858348394D-06 4031  6   5    85    6
 -2.70661-25 -2.7066E-25    3.694658632196D-06 4031  6   5    85    6
 -3.37095-28 -3.3710E-28   -1.483261395147D-05 4031  6   5   114    6
 -3.46929-28 -3.4693E-28   -2.882434157929D-06 4031  6   5   119    6
 -5.26278-28 -5.2628E-28   -3.800272859501D-06 4031  6   5   119    6
 -1.35106-27 -1.3511E-27   -2.960638313630D-05 4031  6   5   119    6
 -4.71047-28 -4.7105E-28   -6.368791224694D-06 4031  6   5   121    6
 -2.48015-28 -2.4802E-28   -2.016007096333D-05 4031  6   5   121    6
 -7.60548-28 -7.6055E-28   -2.629682807597D-06 4031  6   5   122    6
 -2.16281-27 -2.1628E-27    4.623614649434D-06 4031  6   5   122    6
