

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Xe-132                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -3.65609-24 -3.6561E-24   -2.735162427452D-06 5449  6   5    43    6
 -1.53524-15 -1.5352E-15    2.605455824490D-05 5449  6   5    46    6
 -6.65211-27 -6.6521E-27    1.503282417257D-06 5449  6   5    65    6
 -1.89169-26 -1.8917E-26   -5.286278407032D-06 5449  6   5    65    6
 -1.14919-23 -1.1492E-23   -8.701781254599D-06 5449  6   5    66    6
 -2.42234-23 -2.4223E-23    1.651295854417D-05 5449  6   5    66    6
 -1.36189-23 -1.3619E-23   -7.342736931744D-06 5449  6   5    67    6
 -4.46117-23 -4.4612E-23   -6.724693297928D-06 5449  6   5    67    6
 -3.16948-23 -3.1695E-23   -6.310183373911D-06 5449  6   5    67    6
 -4.08941-23 -4.0894E-23    2.445340525888D-06 5449  6   5    67    6
 -5.26875-24 -5.2688E-24   -9.489916963200D-06 5449  6   5    68    6
 -1.72589-23 -1.7259E-23   -5.794112023346D-06 5449  6   5    68    6
 -1.22617-23 -1.2262E-23   -2.446642798312D-05 5449  6   5    68    6
 -1.58206-23 -1.5821E-23   -2.528349114457D-05 5449  6   5    68    6
 -7.57776-28 -7.5778E-28   -5.278604759183D-06 5449  6   5    69    6
 -1.93691-28 -1.9369E-28    5.162862497476D-06 5449  6   5    69    6
 -1.49192-22 -1.4919E-22    1.340554453334D-05 5449  6   5    70    6
 -3.38497-29 -3.3850E-29   -8.862707793657D-06 5449  6   5    71    6
 -8.50466-29 -8.5047E-29   -4.703303835826D-06 5449  6   5    71    6
 -5.13488-29 -5.1349E-29   -3.894930358684D-06 5449  6   5    71    6
 -1.31822-28 -1.3182E-28    1.517197432917D-05 5449  6   5    71    6
 -5.13779-24 -5.1378E-24   -1.946362151843D-06 5449  6   5    72    6
