

 ***************** Program ENDF2C (Version 2019-1) ***************
      Convert ENDF Data to Standard FORTRAN, C and C++ Format     
 -----------------------------------------------------------------------
 ENDF Tape Label (TPID)
 -----------------------------------------------------------------------
 JENDL/PD-2016.1  Nb- 93                                             1 0  0    0
 -----------------------------------------------------------------------
 Input       Output         Fractional Diff.    MAT MF  MT  Seq# Format
 -----------------------------------------------------------------------
 -7.93188-26 -7.9319E-26   -2.521470319722D-06 4125  6   5    41    6
 -1.67193-25 -1.6719E-25    1.794333494828D-05 4125  6   5    41    6
 -6.68838-27 -6.6884E-27   -2.990260720815D-06 4125  6   5    44    6
 -2.10994-28 -2.1099E-28    1.895788505832D-05 4125  6   5    44    6
 -3.48353-27 -3.4835E-27    8.611953966185D-06 4125  6   5    44    6
 -1.80737-27 -1.8074E-27   -1.659870419459D-05 4125  6   5    45    6
 -7.41912-28 -7.4191E-28    2.695737499922D-06 4125  6   5    45    6
 -2.92408-27 -2.9241E-27   -6.839758146112D-06 4125  6   5    46    6
 -1.06445-28 -1.0645E-28   -4.697261496541D-05 4125  6   5    46    6
 -5.98866-28 -5.9887E-28   -6.679290525601D-06 4125  6   5    47    6
 -2.28314-28 -2.2831E-28    1.751973159788D-05 4125  6   5    47    6
 -1.66392-15 -1.6639E-15    1.201980864473D-05 4125  6   5    48    6
 -5.30865-15 -5.3087E-15   -9.418590413698D-06 4125  6   5    49    6
 -5.75937-31 -5.7594E-31   -5.208903057114D-06 4125  6   5    52    6
 -1.36171-30 -1.3617E-30    7.343707544289D-06 4125  6   5    52    6
 -1.46385-23 -1.4639E-23   -3.415650510630D-05 4125  6   5    53    6
 -2.90161-23 -2.9016E-23    3.446362536651D-06 4125  6   5    53    6
 -3.20628-28 -3.2063E-28   -6.237758399133D-06 4125  6   5    79    6
 -3.37881-29 -3.3788E-29    2.959621878738D-06 4125  6   5    80    6
 -1.28318-29 -1.2832E-29   -1.558627784092D-05 4125  6   5    81    6
 -1.90146-29 -1.9015E-29   -2.103646671496D-05 4125  6   5    82    6
 -7.40092-32 -7.4009E-32    2.702366732838D-06 4125  6   5    87    6
 -7.90929-34 -7.9093E-34   -1.264335989633D-06 4125  6   5    87    6
 -4.86098-32 -4.8610E-32   -4.114396685299D-06 4125  6   5    87    6
 -8.34052-24 -8.3405E-24    2.397932023452D-06 4125  6   5    88    6
 -3.42373-24 -3.4237E-24    8.762373201262D-06 4125  6   5    88    6
 -3.58573-24 -3.5857E-24    8.366497198718D-06 4125  6   5    91    6
 -1.36704-24 -1.3670E-24    2.926029962541D-05 4125  6   5    91    6
 -1.85443-29 -1.8544E-29    1.617747771538D-05 4125  6   5   134    6
 -2.37148-30 -2.3715E-30   -8.433552043414D-06 4125  6   5   134    6
 -6.06868-30 -6.0687E-30   -3.295609588892D-06 4125  6   5   135    6
 -1.85733-30 -1.8573E-30    1.615221850733D-05 4125  6   5   135    6
 -6.64869-30 -6.6487E-30   -1.504055686046D-06 4125  6   5   135    6
 -9.87252-31 -9.8725E-31    2.025825219966D-06 4125  6   5   136    6
 -2.48045-30 -2.4805E-30   -2.015763268753D-05 4125  6   5   136    6
 -1.49762-30 -1.4976E-30    1.335452250911D-05 4125  6   5   136    6
 -3.84469-30 -3.8447E-30   -2.600989936759D-06 4125  6   5   136    6
 -1.95189-30 -1.9519E-30   -5.123239526796D-06 4125  6   5   137    6
 -7.44146-31 -7.4415E-31   -5.375289257684D-06 4125  6   5   137    6
 -3.01484-33 -3.0148E-33    1.326770243192D-05 4125  6   5   142    6
 -1.23757-33 -1.2376E-33   -2.424105303125D-05 4125  6   5   142    6
 -2.00155-25 -2.0016E-25   -2.498064000395D-05 4125  6   5   143    6
 -1.86791-24 -1.8679E-24    5.353576992335D-06 4125  6   5   143    6
 -1.47035-26 -1.4704E-26   -3.400550889234D-05 4125  6   5   143    6
 -1.96612-30 -1.9661E-30    1.017231908544D-05 4125  6   5   205    6
 -4.11252-31 -4.1125E-31    4.863198233623D-06 4125  6   5   206    6
 -1.59445-31 -1.5945E-31   -3.135877575340D-05 4125  6   5   206    6
 -3.76981-31 -3.7698E-31    2.652653581976D-06 4125  6   5   206    6
 -2.73511-31 -2.7351E-31    3.656160081266D-06 4125  6   5   207    6
 -6.99107-32 -6.9911E-32   -4.291188616342D-06 4125  6   5   207    6
 -9.54634-32 -9.5463E-32    4.190087510061D-06 4125  6   5   208    6
 -3.70117-32 -3.7012E-32   -8.105545003202D-06 4125  6   5   208    6
 -8.75081-32 -8.7508E-32    1.142751356817D-06 4125  6   5   208    6
 -9.01768-26 -9.0177E-26   -2.217865348914D-06 4125  6   5   213    6
 -1.47284-25 -1.4728E-25    2.715841503497D-05 4125  6   5   213    6
 -3.77406-24 -3.7741E-24   -1.059866562793D-05 4125  6   5   216    6
 -1.46322-24 -1.4632E-24    1.366848457515D-05 4125  6   5   216    6
 -3.45955-24 -3.4596E-24   -1.445274674448D-05 4125  6   5   216    6
 -6.73096-32 -6.7310E-32   -5.942688710036D-06 4125  6   5   282    6
 -1.59142-31 -1.5914E-31    1.256739264302D-05 4125  6   5   282    6
 -4.08181-32 -4.0818E-32    2.449893552174D-06 4125  6   5   285    6
 -1.24924-32 -1.2492E-32    3.201946783642D-05 4125  6   5   285    6
 -4.47192-32 -4.4719E-32    4.472351920395D-06 4125  6   5   285    6
 -2.06816-33 -2.0682E-33   -1.934086337623D-05 4125  6   5   286    6
 -9.93127-33 -9.9313E-33   -3.020761695136D-06 4125  6   5   287    6
 -1.62206-32 -1.6221E-32   -2.466000024658D-05 4125  6   5   287    6
 -1.42282-27 -1.4228E-27    1.405659183879D-05 4125  6   5   292    6
 -2.82029-27 -2.8203E-27   -3.545734658472D-06 4125  6   5   292    6
 -1.47978-24 -1.4798E-24   -1.351552257759D-05 4125  6   5   295    6
 -2.89347-24 -2.8935E-24   -1.036817385354D-05 4125  6   5   296    6
 -1.00986-15 -1.0099E-15   -3.960945081506D-05 4125  6   5   310    6
 -2.06334-33 -2.0633E-33    1.938604398686D-05 4125  6   5   386    6
 -3.24976-33 -3.2498E-33   -1.230860125071D-05 4125  6   5   386    6
 -4.15585-34 -4.1559E-34   -1.203123308124D-05 4125  6   5   387    6
 -2.66788-34 -2.6679E-34   -7.496589052047D-06 4125  6   5   387    6
 -4.77211-34 -4.7721E-34    2.095509114301D-06 4125  6   5   388    6
 -1.23321-28 -1.2332E-28    8.108918999997D-06 4125  6   5   393    6
 -2.44444-28 -2.4444E-28    1.636366611592D-05 4125  6   5   393    6
